game_id,end,shot_num,candidate_idx,label,shot_type,q_ref_mean,q_ref_sd,n_rollouts,resampled,score_hist
3926,6,11,44,"Hit(CW,2,WEAK)",3,-0.97,1.652,200,1,-5:1;-4:4;-3:15;-2:51;-1:95;1:18;2:7;3:4;4:2;5:1;6:2
3926,6,11,45,"Hit(CCW,2,WEAK)",3,-0.825,1.74481,200,1,-5:2;-4:6;-3:16;-2:36;-1:96;1:20;2:13;3:6;4:4;5:1
3926,6,11,46,"Hit(CW,2,MIDDLE)",3,-0.535,1.79131,200,1,-5:2;-4:2;-3:14;-2:44;-1:71;1:38;2:17;3:9;4:2;5:1
3926,6,11,47,"Hit(CCW,2,MIDDLE)",3,-0.98,1.45588,200,1,-5:1;-4:5;-3:13;-2:39;-1:110;1:17;2:9;3:3;4:3
3926,6,11,48,"Hit(CW,2,STRONG)",3,-0.505,1.70586,200,1,-7:1;-4:2;-3:13;-2:33;-1:85;1:41;2:16;3:7;5:2
3926,6,11,49,"Hit(CCW,2,STRONG)",3,-1,1.41774,200,1,-4:3;-3:16;-2:47;-1:101;1:21;2:3;3:8;4:1
3926,6,11,50,"Freeze(CW,2)",4,-0.955,1.40106,200,1,-4:3;-3:10;-2:50;-1:104;1:21;2:7;3:2;4:1;5:2
3926,6,11,51,"Freeze(CCW,2)",4,-0.73,1.77401,200,1,-5:5;-4:2;-3:10;-2:36;-1:103;1:16;2:14;3:9;4:4;5:1
3926,6,11,52,"Hit(CW,4,TOUCH)",3,-1.125,1.43853,200,1,-5:1;-4:3;-3:19;-2:55;-1:91;1:20;2:6;3:3;4:1;5:1
3926,6,11,53,"Hit(CCW,4,TOUCH)",3,-0.845,1.71493,200,1,-6:2;-4:3;-3:10;-2:59;-1:78;1:32;2:7;3:5;4:1;5:2;6:1
3926,6,11,54,"Hit(CW,4,WEAK)",3,-1.81,1.86116,200,1,-7:1;-6:2;-5:8;-4:20;-3:39;-2:59;-1:36;1:26;2:6;3:2;4:1
3926,6,11,55,"Hit(CCW,4,WEAK)",3,-1.285,2.11513,200,1,-6:3;-5:7;-4:18;-3:31;-2:38;-1:48;1:38;2:6;3:9;4:2
3926,6,11,56,"Hit(CW,4,MIDDLE)",3,-0.91,2.06444,200,1,-6:2;-5:3;-4:14;-3:25;-2:38;-1:51;0:1;1:44;2:12;3:6;4:3;5:1
3926,6,11,57,"Hit(CCW,4,MIDDLE)",3,-1.08,1.99339,200,1,-7:1;-6:4;-5:2;-4:15;-3:26;-2:36;-1:48;1:56;2:9;3:3
3926,6,11,58,"Hit(CW,4,STRONG)",3,-0.75,2.08507,200,1,-6:2;-5:3;-4:17;-3:20;-2:26;-1:54;0:1;1:58;2:10;3:5;4:2;5:2
3926,6,11,59,"Hit(CCW,4,STRONG)",3,-0.975,2.0915,200,1,-6:4;-5:5;-4:15;-3:25;-2:35;-1:39;1:62;2:9;3:6
3926,6,11,60,"Freeze(CW,4)",4,-0.98,1.45245,200,1,-4:4;-3:15;-2:53;-1:87;1:32;2:4;3:3;4:1;5:1
3926,6,11,61,"Freeze(CCW,4)",4,-1.14,1.52984,200,1,-5:1;-4:5;-3:19;-2:58;-1:86;1:15;2:11;3:2;4:2;5:1
3926,6,11,62,"Hit(CW,6,TOUCH)",3,-0.865,1.62996,200,1,-5:3;-4:3;-3:9;-2:45;-1:102;1:18;2:12;3:4;4:2;5:1;6:1
3926,6,11,63,"Hit(CCW,6,TOUCH)",3,-1.025,1.35808,200,1,-5:2;-4:4;-3:10;-2:50;-1:98;1:24;2:11;3:1
3926,6,11,64,"Hit(CW,6,WEAK)",3,0.01,1.91831,200,1,-6:1;-4:1;-3:11;-2:29;-1:63;1:56;2:19;3:13;4:2;5:5
3926,6,11,65,"Hit(CCW,6,WEAK)",3,0.32,1.88881,200,1,-5:2;-4:3;-3:5;-2:21;-1:57;1:57;2:26;3:25;4:4
3926,6,11,66,"Hit(CW,6,MIDDLE)",3,0.18,1.95131,200,1,-4:5;-3:13;-2:23;-1:49;1:58;2:32;3:15;4:3;5:1;6:1
3926,6,11,67,"Hit(CCW,6,MIDDLE)",3,-0.455,1.96926,200,1,-5:1;-4:1;-3:20;-2:54;-1:51;1:32;2:26;3:8;4:6;5:1
3926,6,11,68,"Hit(CW,6,STRONG)",3,0.295,2.03911,200,1,-5:2;-4:5;-3:6;-2:26;-1:49;1:56;2:29;3:17;4:7;5:3
3926,6,11,69,"Hit(CCW,6,STRONG)",3,-0.42,1.92966,200,1,-5:1;-4:4;-3:13;-2:46;-1:64;1:37;2:19;3:10;4:3;5:3
3926,6,11,70,"Freeze(CW,6)",4,-1.075,1.50644,200,1,-6:1;-5:2;-4:5;-3:18;-2:38;-1:101;1:25;2:5;3:3;4:2
3926,6,11,71,"Freeze(CCW,6)",4,-0.77,1.43774,200,1,-3:15;-2:35;-1:109;1:21;2:12;3:7;4:1
3926,6,11,72,"Hit(CW,8,TOUCH)",3,-1.02,1.64912,200,1,-4:7;-3:19;-2:59;-1:72;1:26;2:9;3:7;6:1
3926,6,11,73,"Hit(CCW,8,TOUCH)",3,-1.045,1.70381,200,1,-6:1;-5:2;-4:3;-3:14;-2:66;-1:77;1:20;2:9;3:4;4:2;5:1;7:1
3926,6,11,74,"Hit(CW,8,WEAK)",3,-0.79,2.22394,200,1,-6:1;-5:3;-4:14;-3:25;-2:42;-1:46;1:43;2:11;3:7;4:5;5:1;6:1;7:1
3926,6,11,75,"Hit(CCW,8,WEAK)",3,-0.665,1.96285,200,1,-6:2;-5:2;-4:7;-3:21;-2:33;-1:66;1:42;2:15;3:8;4:4
3926,6,11,76,"Hit(CW,8,MIDDLE)",3,0.38,1.95591,200,1,-5:1;-4:2;-3:6;-2:20;-1:62;1:53;2:27;3:18;4:9;5:1;7:1
3926,6,11,77,"Hit(CCW,8,MIDDLE)",3,-1.16,1.82055,200,1,-6:2;-5:5;-4:11;-3:28;-2:37;-1:61;1:47;2:6;3:3
3926,6,11,78,"Hit(CW,8,STRONG)",3,0.425,2.03823,200,1,-5:1;-3:9;-2:23;-1:60;1:47;2:23;3:20;4:15;5:2
3926,6,11,79,"Hit(CCW,8,STRONG)",3,-1.42,1.81758,200,1,-6:2;-5:7;-4:13;-3:33;-2:47;-1:48;0:1;1:44;2:4;4:1
3926,6,11,80,"Freeze(CW,8)",4,-0.815,1.85493,200,1,-6:1;-5:1;-4:7;-3:12;-2:48;-1:83;1:28;2:10;3:3;4:3;5:2;6:2
3926,6,11,81,"Freeze(CCW,8)",4,-0.825,1.65963,200,1,-4:5;-3:16;-2:42;-1:92;1:28;2:7;3:6;4:2;5:1;6:1
3926,6,11,82,"Hit(CW,10,TOUCH)",3,-0.98,1.5032,200,1,-5:1;-4:8;-3:10;-2:49;-1:90;1:32;2:6;3:2;4:1;5:1
3926,6,11,83,"Hit(CCW,10,TOUCH)",3,-0.85,1.7022,200,1,-5:2;-4:3;-3:16;-2:50;-1:83;1:23;2:13;3:8;4:1;6:1
3926,6,11,84,"Hit(CW,10,WEAK)",3,-1.48,2.10228,200,1,-6:4;-5:4;-4:18;-3:41;-2:51;-1:36;1:24;2:11;3:9;4:2
3926,6,11,85,"Hit(CCW,10,WEAK)",3,-1.39,2.00696,200,1,-6:2;-5:10;-4:14;-3:32;-2:46;-1:45;1:35;2:10;3:6
3926,6,11,86,"Hit(CW,10,MIDDLE)",3,-1.11,2.03909,200,1,-6:1;-5:6;-4:17;-3:28;-2:35;-1:52;1:46;2:7;3:5;4:2;5:1
3926,6,11,87,"Hit(CCW,10,MIDDLE)",3,-0.605,2.08062,200,1,-6:1;-5:10;-4:8;-3:12;-2:27;-1:61;0:1;1:58;2:13;3:5;4:2;5:1;6:1
3926,6,11,88,"Hit(CW,10,STRONG)",3,-1.195,1.98418,200,1,-7:1;-6:3;-5:7;-4:11;-3:26;-2:41;-1:51;1:48;2:8;3:4
3926,6,11,89,"Hit(CCW,10,STRONG)",3,-0.365,2.01042,200,1,-6:2;-5:2;-4:11;-3:17;-2:24;-1:46;1:68;2:22;3:6;4:2
3926,6,11,90,"Freeze(CW,10)",4,-1.015,1.59837,200,1,-6:1;-5:3;-4:4;-3:17;-2:40;-1:98;1:18;2:13;3:5;4:1
3926,6,11,91,"Freeze(CCW,10)",4,-0.975,1.4472,200,1,-4:4;-3:15;-2:38;-1:113;1:17;2:7;3:2;4:2;5:2
3926,6,11,92,"PostGuard(CW,1,0)",7,-0.93,1.44052,200,1,-6:1;-4:1;-3:9;-2:59;-1:92;1:23;2:9;3:4;4:2
3926,6,11,93,"PostGuard(CCW,1,0)",7,-0.825,1.5506,200,1,-5:1;-4:5;-3:8;-2:43;-1:100;1:28;2:10;3:1;4:1;5:3
3926,6,11,94,"PostGuard(CW,1,1)",7,-0.88,1.71919,200,1,-7:1;-6:1;-4:4;-3:13;-2:38;-1:106;1:21;2:4;3:8;4:1;5:1;6:2
3926,6,11,95,"PostGuard(CCW,1,1)",7,-0.725,1.63076,200,1,-4:6;-3:10;-2:45;-1:87;1:30;2:12;3:9;5:1
3926,6,11,96,"PostGuard(CW,1,2)",7,-1.105,1.25856,200,1,-6:1;-5:1;-4:1;-3:16;-2:38;-1:119;1:14;2:7;3:3
3926,6,11,97,"PostGuard(CCW,1,2)",7,-0.84,1.52132,200,1,-4:5;-3:9;-2:42;-1:107;1:17;2:10;3:7;4:3
3926,6,11,98,"PostGuard(CW,3,0)",7,-0.865,1.58328,200,1,-4:6;-3:12;-2:43;-1:99;1:22;2:9;3:5;4:3;5:1
3926,6,11,99,"PostGuard(CCW,3,0)",7,-0.925,1.52623,200,1,-7:1;-6:1;-5:1;-4:3;-3:7;-2:37;-1:119;1:12;2:15;3:1;4:2;6:1
3926,6,11,100,"PostGuard(CW,3,1)",7,-0.895,1.53752,200,1,-5:2;-4:2;-3:14;-2:43;-1:100;1:20;2:13;3:5;6:1
3926,6,11,101,"PostGuard(CCW,3,1)",7,-0.995,1.44048,200,1,-5:1;-4:4;-3:12;-2:41;-1:113;1:17;2:5;3:4;4:1;5:2
3926,6,11,102,"PostGuard(CW,3,2)",7,-1.025,1.49478,200,1,-5:1;-4:5;-3:16;-2:43;-1:103;1:16;2:11;3:1;4:4
3926,6,11,103,"PostGuard(CCW,3,2)",7,-0.975,1.50478,200,1,-6:1;-4:6;-3:13;-2:33;-1:117;1:15;2:7;3:5;4:2;5:1
3926,6,11,104,"PostGuard(CW,5,0)",7,-0.81,1.60745,200,1,-5:1;-4:2;-3:12;-2:38;-1:111;1:17;2:9;3:6;4:1;5:1;6:2
3926,6,11,105,"PostGuard(CCW,5,0)",7,-0.985,1.37287,200,1,-5:2;-4:3;-3:9;-2:47;-1:105;1:23;2:6;3:4;4:1
3926,6,11,106,"PostGuard(CW,5,1)",7,-0.985,1.31711,200,1,-4:4;-3:10;-2:46;-1:108;1:20;2:8;3:3;4:1
3926,6,11,107,"PostGuard(CCW,5,1)",7,-0.95,1.58981,200,1,-6:1;-5:2;-4:1;-3:15;-2:47;-1:98;1:17;2:11;3:5;4:2;5:1
3926,6,11,108,"PostGuard(CW,5,2)",7,-1.05,1.44482,200,1,-6:1;-5:1;-4:3;-3:10;-2:51;-1:106;1:15;2:8;3:1;4:3;5:1
3926,6,11,109,"PostGuard(CCW,5,2)",7,-1.03,1.28806,200,1,-5:1;-4:1;-3:12;-2:44;-1:118;1:10;2:7;3:7
3926,6,11,110,"PostGuard(CW,7,0)",7,-1.255,1.40356,200,1,-6:1;-5:2;-4:7;-3:8;-2:59;-1:103;1:11;2:3;3:4;4:1;5:1
3926,6,11,111,"PostGuard(CCW,7,0)",7,-0.91,1.50396,200,1,-4:5;-3:10;-2:54;-1:90;1:23;2:14;3:3;6:1
3926,6,11,112,"PostGuard(CW,7,1)",7,-0.885,1.66486,200,1,-6:1;-5:2;-4:3;-3:9;-2:43;-1:108;1:16;2:8;3:3;4:5;5:1;6:1
3926,6,11,113,"PostGuard(CCW,7,1)",7,-0.905,1.45807,200,1,-5:1;-4:4;-3:11;-2:44;-1:101;1:23;2:10;3:5;4:1
3926,6,11,114,"PostGuard(CW,7,2)",7,-0.99,1.36744,200,1,-4:4;-3:11;-2:45;-1:111;1:13;2:11;3:3;4:2
3926,6,11,115,"PostGuard(CCW,7,2)",7,-0.81,1.6655,200,1,-6:1;-5:3;-4:2;-3:8;-2:43;-1:102;1:20;2:8;3:9;4:4
3926,6,11,116,"PostGuard(CW,9,0)",7,-1.05,1.35923,200,1,-4:6;-3:7;-2:56;-1:102;1:16;2:7;3:5;4:1
3926,6,11,117,"PostGuard(CCW,9,0)",7,-0.96,1.58379,200,1,-4:1;-3:16;-2:57;-1:93;1:17;2:8;3:3;4:2;5:1;6:2
3926,6,11,118,"PostGuard(CW,9,1)",7,-0.92,1.33177,200,1,-4:1;-3:8;-2:49;-1:113;1:12;2:9;3:7;4:1
3926,6,11,119,"PostGuard(CCW,9,1)",7,-1.03,1.33757,200,1,-5:1;-4:1;-3:9;-2:53;-1:112;1:9;2:10;3:2;4:2;5:1
3926,6,11,120,"PostGuard(CW,9,2)",7,-0.955,1.29344,200,1,-5:2;-4:3;-3:5;-2:36;-1:127;1:17;2:5;3:2;4:3
3926,6,11,121,"PostGuard(CCW,9,2)",7,-0.785,1.53257,200,1,-4:2;-3:10;-2:45;-1:105;1:14;2:13;3:8;4:3
3926,6,11,122,Pass,0,-0.965,1.576,200,1,-4:9;-3:11;-2:45;-1:99;1:21;2:5;3:7;4:2;5:1
3883,1,14,0,"Draw(CW,TEE)",1,-0.29,0.925149,200,1,-1:123;0:12;1:65
3883,1,14,1,"Draw(CCW,TEE)",1,-0.075,0.953612,200,1,-1:99;0:17;1:84
3883,1,14,2,"Draw(CW,S0)",1,-0.63,0.76361,200,1,-1:161;0:4;1:35
3883,1,14,3,"Draw(CCW,S0)",1,-0.675,0.727582,200,1,-1:166;0:3;1:31
3883,1,14,4,"Draw(CW,S2)",1,-0.645,0.754304,200,1,-1:163;0:3;1:34
3883,1,14,5,"Draw(CCW,S2)",1,-0.76,0.626418,200,1,-1:173;0:6;1:21
3883,1,14,6,"Draw(CW,S4)",1,-0.48,0.86,200,1,-1:145;0:6;1:49
3883,1,14,7,"Draw(CCW,S4)",1,-0.4,0.894427,200,1,-1:136;0:8;1:56
3883,1,14,8,"Draw(CW,S6)",1,-0.635,0.756158,200,1,-1:161;0:5;1:34
3883,1,14,9,"Draw(CCW,S6)",1,-0.67,0.721873,200,1,-1:164;0:6;1:30
3883,1,14,10,"Draw(CW,L0)",1,-0.84,0.523832,200,1,-1:182;0:4;1:14
3883,1,14,11,"Draw(CCW,L0)",1,-0.85,0.517204,200,1,-1:184;0:2;1:14
3883,1,14,12,"Draw(CW,L1)",1,-0.805,0.589046,200,1,-1:180;0:1;1:19
3883,1,14,13,"Draw(CCW,L1)",1,-0.765,0.608091,200,1,-1:172;0:9;1:19
3883,1,14,14,"Draw(CW,L2)",1,-0.77,0.614085,200,1,-1:174;0:6;1:20
3883,1,14,15,"Draw(CCW,L2)",1,-0.73,0.668655,200,1,-1:171;0:4;1:25
3883,1,14,16,"Draw(CW,L3)",1,-0.71,0.689855,200,1,-1:169;0:4;1:27
3883,1,14,17,"Draw(CCW,L3)",1,-0.655,0.732103,200,1,-1:162;0:7;1:31
3883,1,14,18,"Draw(CW,L4)",1,-0.355,0.893854,200,1,-1:128;0:15;1:57
3883,1,14,19,"Draw(CCW,L4)",1,-0.335,0.890379,200,1,-1:124;0:19;1:57
3883,1,14,20,"Draw(CW,L5)",1,-0.745,0.648055,200,1,-1:172;0:5;1:23
3883,1,14,21,"Draw(CCW,L5)",1,-0.615,0.766012,200,1,-1:158;0:7;1:35
3883,1,14,22,"Draw(CW,L6)",1,-0.75,0.622495,200,1,-1:170;0:10;1:20
3883,1,14,23,"Draw(CCW,L6)",1,-0.685,0.711179,200,1,-1:166;0:5;1:29
3883,1,14,24,"Draw(CW,L7)",1,-0.765,0.616259,200,1,-1:173;0:7;1:20
3883,1,14,25,"Draw(CCW,L7)",1,-0.75,0.638357,200,1,-1:172;0:6;1:22
3883,1,14,26,"PreGuard(CW,G3)",2,-0.905,0.309798,200,1,-1:182;0:17;1:1
3883,1,14,27,"PreGuard(CCW,G3)",2,-0.835,0.409603,200,1,-1:170;0:27;1:3
3883,1,14,28,"PreGuard(CW,G4)",2,-0.74,0.531413,200,1,-1:157;0:34;1:9
3883,1,14,29,"PreGuard(CCW,G4)",2,-0.72,0.53066,200,1,-1:152;0:40;1:8
3883,1,14,30,"PreGuard(CW,G5)",2,-0.745,0.583074,200,1,-1:164;0:21;1:15
3883,1,14,31,"PreGuard(CCW,G5)",2,-0.72,0.60959,200,1,-1:161;0:22;1:17
3883,1,14,32,"Hit(CW,9,MIDDLE)",3,-0.965,0.18378,200,1,-1:193;0:7
3883,1,14,33,"Hit(CCW,9,MIDDLE)",3,-0.905,0.340551,200,1,-1:184;0:13;1:3
3883,1,14,34,"Hit(CW,9,STRONG)",3,-0.965,0.18378,200,1,-1:193;0:7
3883,1,14,35,"Hit(CCW,9,STRONG)",3,-0.925,0.315238,200,1,-1:188;0:9;1:3
3883,1,14,36,Pass,0,-0.955,0.207304,200,1,-1:191;0:9
9222,7,5,0,"Draw(CW,TEE)",1,0.63,1.93729,200,1,-3:9;-2:19;-1:49;1:57;2:32;3:23;4:6;5:4;6:1
9222,7,5,1,"Draw(CCW,TEE)",1,0.85,1.89407,200,1,-4:2;-3:3;-2:19;-1:40;0:1;1:64;2:30;3:26;4:13;5:1;6:1
9222,7,5,2,"Draw(CW,S0)",1,0.76,1.79232,200,1,-3:6;-2:18;-1:42;1:67;2:29;3:30;4:7;5:1
9222,7,5,3,"Draw(CCW,S0)",1,0.7,1.78885,200,1,-3:9;-2:14;-1:44;1:68;2:35;3:20;4:9;5:1
9222,7,5,4,"Draw(CW,S2)",1,1.29,1.91987,200,1,-4:1;-3:3;-2:9;-1:37;1:61;2:39;3:25;4:15;5:8;6:2
9222,7,5,5,"Draw(CCW,S2)",1,1.125,2.01727,200,1,-2:16;-1:53;1:42;2:38;3:23;4:18;5:9;6:1
9222,7,5,6,"Draw(CW,S4)",1,0.53,1.84366,200,1,-3:6;-2:18;-1:61;1:52;2:32;3:22;4:6;5:3
9222,7,5,7,"Draw(CCW,S4)",1,0.665,1.89546,200,1,-4:2;-3:9;-2:13;-1:48;1:60;2:36;3:20;4:10;5:2
9222,7,5,8,"Draw(CW,S6)",1,1.17,1.98774,200,1,-3:2;-2:15;-1:42;0:1;1:60;2:28;3:22;4:22;5:6;6:2
9222,7,5,9,"Draw(CCW,S6)",1,0.995,1.99874,200,1,-4:1;-3:5;-2:17;-1:42;1:54;2:30;3:26;4:23;5:2
9222,7,5,10,"Draw(CW,L0)",1,0.84,1.8178,200,1,-4:1;-3:4;-2:14;-1:47;1:58;2:44;3:18;4:11;5:3
9222,7,5,11,"Draw(CCW,L0)",1,0.57,1.7536,200,1,-4:3;-3:5;-2:15;-1:49;1:65;2:41;3:16;4:5;5:1
9222,7,5,12,"Draw(CW,L1)",1,0.885,2.03268,200,1,-4:1;-3:5;-2:12;-1:58;1:45;2:34;3:24;4:13;5:7;6:1
9222,7,5,13,"Draw(CCW,L1)",1,1.24,1.96784,200,1,-3:4;-2:10;-1:44;1:49;2:39;3:30;4:15;5:7;6:2
9222,7,5,14,"Draw(CW,L2)",1,1.23,2.00676,200,1,-3:3;-2:14;-1:41;1:55;2:34;3:21;4:23;5:8;6:1
9222,7,5,15,"Draw(CCW,L2)",1,1.05,2.08267,200,1,-4:3;-3:5;-2:15;-1:39;0:1;1:49;2:42;3:20;4:18;5:7;6:1
9222,7,5,16,"Draw(CW,L3)",1,1.13,2.10549,200,1,-4:1;-3:4;-2:17;-1:44;1:42;2:34;3:34;4:13;5:10;6:1
9222,7,5,17,"Draw(CCW,L3)",1,1.315,2.00394,200,1,-3:3;-2:13;-1:40;1:49;2:36;3:30;4:20;5:7;6:2
9222,7,5,18,"Draw(CW,L4)",1,0.705,2.10428,200,1,-4:1;-3:8;-2:19;-1:53;1:50;2:27;3:22;4:11;5:8;6:1
9222,7,5,19,"Draw(CCW,L4)",1,0.9,1.93907,200,1,-3:8;-2:15;-1:42;1:57;2:38;3:22;4:13;5:5
9222,7,5,20,"Draw(CW,L5)",1,1.125,2.01727,200,1,-4:1;-3:4;-2:18;-1:35;1:56;2:37;3:23;4:17;5:9
9222,7,5,21,"Draw(CCW,L5)",1,0.95,1.87816,200,1,-3:3;-2:14;-1:50;1:53;2:38;3:26;4:12;5:2;6:2
9222,7,5,22,"Draw(CW,L6)",1,0.965,2.02331,200,1,-3:6;-2:15;-1:46;1:56;2:32;3:26;4:9;5:7;6:3
9222,7,5,23,"Draw(CCW,L6)",1,1.03,1.99477,200,1,-3:2;-2:21;-1:45;1:44;2:38;3:26;4:20;5:3;6:1
9222,7,5,24,"Draw(CW,L7)",1,0.93,1.96089,200,1,-4:2;-3:6;-2:14;-1:38;1:68;2:35;3:17;4:11;5:9
9222,7,5,25,"Draw(CCW,L7)",1,0.9,2.06155,200,1,-4:2;-3:4;-2:16;-1:51;1:53;2:18;3:38;4:11;5:6;6:1
9222,7,5,26,"PreGuard(CW,G3)",2,0.835,1.77701,200,1,-3:5;-2:12;-1:49;1:60;2:42;3:21;4:7;5:4
9222,7,5,27,"PreGuard(CCW,G3)",2,0.72,1.86054,200,1,-4:1;-3:8;-2:14;-1:47;1:60;2:37;3:20;4:12;5:1
9222,7,5,28,"PreGuard(CW,G4)",2,0.575,1.96071,200,1,-5:2;-4:1;-3:8;-2:19;-1:42;1:71;2:25;3:20;4:8;5:4
9222,7,5,29,"PreGuard(CCW,G4)",2,0.485,1.94673,200,1,-5:2;-4:4;-3:3;-2:21;-1:49;0:1;1:56;2:35;3:21;4:6;5:2
9222,7,5,30,"PreGuard(CW,G5)",2,1.005,1.96341,200,1,-4:1;-3:4;-2:19;-1:37;1:55;2:43;3:20;4:15;5:5;6:1
9222,7,5,31,"PreGuard(CCW,G5)",2,0.645,1.8652,200,1,-4:1;-3:9;-2:14;-1:50;1:56;2:40;3:21;4:6;5:3
9222,7,5,32,"Hit(CW,4,MIDDLE)",3,0.605,1.78016,200,1,-4:3;-3:8;-2:13;-1:43;1:72;2:37;3:16;4:8
9222,7,5,33,"Hit(CCW,4,MIDDLE)",3,0.51,1.96212,200,1,-4:3;-3:10;-2:21;-1:44;1:56;2:36;3:19;4:10;5:1
9222,7,5,34,"Hit(CW,4,STRONG)",3,0.52,1.86537,200,1,-4:3;-3:6;-2:21;-1:45;0:1;1:66;2:28;3:25;4:1;5:4
9222,7,5,35,"Hit(CCW,4,STRONG)",3,0.505,1.76635,200,1,-4:3;-3:7;-2:14;-1:50;1:70;2:32;3:19;4:4;5:1
9222,7,5,36,Pass,0,0.575,1.91164,200,1,-5:2;-4:3;-3:10;-2:15;-1:36;1:70;2:35;3:23;4:6
7881,2,15,0,"Draw(CW,TEE)",1,-1.005,0.0705337,200,1,-2:1;-1:199
7881,2,15,1,"Draw(CCW,TEE)",1,-1.655,0.475368,200,1,-2:131;-1:69
7881,2,15,2,"Draw(CW,S0)",1,-1,0,200,1,-1:200
7881,2,15,3,"Draw(CCW,S0)",1,-1.325,0.468375,200,1,-2:65;-1:135
7881,2,15,4,"Draw(CW,S2)",1,-1.07,0.255147,200,1,-2:14;-1:186
7881,2,15,5,"Draw(CCW,S2)",1,-1,0,200,1,-1:200
7881,2,15,6,"Draw(CW,S4)",1,-1,0,200,1,-1:200
7881,2,15,7,"Draw(CCW,S4)",1,-1.415,0.492722,200,1,-2:83;-1:117
7881,2,15,8,"Draw(CW,S6)",1,-1,0,200,1,-1:200
7881,2,15,9,"Draw(CCW,S6)",1,-1,0,200,1,-1:200
7881,2,15,10,"Draw(CW,L0)",1,-1,0,200,1,-1:200
7881,2,15,11,"Draw(CCW,L0)",1,-1.275,0.446514,200,1,-2:55;-1:145
7881,2,15,12,"Draw(CW,L1)",1,-1.325,0.468375,200,1,-2:65;-1:135
7881,2,15,13,"Draw(CCW,L1)",1,-1,0,200,1,-1:200
7881,2,15,14,"Draw(CW,L2)",1,-1,0,200,1,-1:200
7881,2,15,15,"Draw(CCW,L2)",1,-1,0,200,1,-1:200
7881,2,15,16,"Draw(CW,L3)",1,-1,0,200,1,-1:200
7881,2,15,17,"Draw(CCW,L3)",1,-1,0,200,1,-1:200
7881,2,15,18,"Draw(CW,L4)",1,-1,0,200,1,-1:200
7881,2,15,19,"Draw(CCW,L4)",1,-1,0,200,1,-1:200
7881,2,15,20,"Draw(CW,L5)",1,-1,0,200,1,-1:200
7881,2,15,21,"Draw(CCW,L5)",1,-1,0,200,1,-1:200
7881,2,15,22,"Draw(CW,L6)",1,-1,0,200,1,-1:200
7881,2,15,23,"Draw(CCW,L6)",1,-1,0,200,1,-1:200
7881,2,15,24,"Draw(CW,L7)",1,-1,0,200,1,-1:200
7881,2,15,25,"Draw(CCW,L7)",1,-1,0,200,1,-1:200
7881,2,15,26,"PreGuard(CW,G3)",2,-1,0,200,1,-1:200
7881,2,15,27,"PreGuard(CCW,G3)",2,-1,0,200,1,-1:200
7881,2,15,28,"PreGuard(CW,G4)",2,-1,0,200,1,-1:200
7881,2,15,29,"PreGuard(CCW,G4)",2,-1,0,200,1,-1:200
7881,2,15,30,"PreGuard(CW,G5)",2,-1,0,200,1,-1:200
7881,2,15,31,"PreGuard(CCW,G5)",2,-1,0,200,1,-1:200
7881,2,15,32,"Hit(CW,2,TOUCH)",3,-1,0,200,1,-1:200
7881,2,15,33,"Hit(CCW,2,TOUCH)",3,-1,0,200,1,-1:200
7881,2,15,34,"Hit(CW,2,WEAK)",3,-0.985,0.504752,200,1,-2:13;-1:180;1:5;2:2
7881,2,15,35,"Hit(CCW,2,WEAK)",3,-0.735,0.863003,200,1,-2:19;-1:145;1:36
7881,2,15,36,"Hit(CW,2,MIDDLE)",3,-0.025,1.17234,200,1,-2:2;-1:111;1:64;2:23
7881,2,15,37,"Hit(CCW,2,MIDDLE)",3,-1.01,0.529056,200,1,-2:19;-1:173;1:7;2:1
7881,2,15,38,"Hit(CW,2,STRONG)",3,-0.135,1.13876,200,1,-1:124;1:55;2:21
7881,2,15,39,"Hit(CCW,2,STRONG)",3,-0.91,0.617981,200,1,-2:9;-1:180;1:6;2:5
7881,2,15,40,"Freeze(CW,2)",4,-1,0,200,1,-1:200
7881,2,15,41,"Freeze(CCW,2)",4,-1.035,0.18378,200,1,-2:7;-1:193
7881,2,15,42,"Hit(CW,4,TOUCH)",3,-1,0,200,1,-1:200
7881,2,15,43,"Hit(CCW,4,TOUCH)",3,-1.55,0.497494,200,1,-2:110;-1:90
7881,2,15,44,"Hit(CW,4,WEAK)",3,-0.93,0.406325,200,1,-1:194;1:4;2:2
7881,2,15,45,"Hit(CCW,4,WEAK)",3,-0.755,0.809305,200,1,-1:183;1:2;2:15
7881,2,15,46,"Hit(CW,4,MIDDLE)",3,-0.03,1.3961,200,1,-1:134;1:6;2:58;3:2
7881,2,15,47,"Hit(CCW,4,MIDDLE)",3,-0.535,0.88813,200,1,-2:2;-1:152;1:43;2:3
7881,2,15,48,"Hit(CW,4,STRONG)",3,-0.005,1.45085,200,1,-1:134;1:6;2:56;3:1;4:3
7881,2,15,49,"Hit(CCW,4,STRONG)",3,-0.5,0.9,200,1,-2:1;-1:150;1:46;2:3
7881,2,15,50,"Freeze(CW,4)",4,-1.005,0.0705337,200,1,-2:1;-1:199
7881,2,15,51,"Freeze(CCW,4)",4,-1.755,0.430087,200,1,-2:151;-1:49
7881,2,15,52,"Hit(CW,6,TOUCH)",3,-1,0,200,1,-1:200
7881,2,15,53,"Hit(CCW,6,TOUCH)",3,-1,0,200,1,-1:200
