game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,arm,risk_lambda,q_ref_mean,q_ref_sd,q_best,regret,q_adj,q_adj_best,regret_adj
5809,3,9,RandomK,3,200,10,45,45,"Hit(CCW,8,WEAK)",64536,2343.89,A5,0.0,0.705,1.72278,0.78,0.075,-0.15639,-0.0848099999999999,0.07158
4651,6,5,RandomK,3,200,10,45,32,"Hit(CW,0,TOUCH)",129107,5009.59,A5,0.0,0.52,1.90515,0.915,0.395,-0.4325749999999999,-0.09715,0.3354249999999998
8894,2,15,RandomK,3,200,10,45,2,"Draw(CW,S0)",79,5.05014,A5,0.0,1.885,0.437921,1.885,0.0,1.6660395,1.6660395,0.0
2369,6,9,RandomK,3,200,10,45,42,"Hit(CW,2,TOUCH)",73297,3015.0,A5,0.0,0.69,1.80939,0.69,0.0,-0.214695,-0.214695,0.0
1083,7,15,RandomK,3,200,10,45,2,"Draw(CW,S0)",103,6.80113,A5,0.0,-0.97,0.243105,0.74,1.71,-1.0915525,-0.163105,0.9284475
366,3,11,RandomK,3,200,10,45,44,"Hit(CW,2,WEAK)",53770,2942.88,A5,0.0,0.665,1.80632,1.555,0.8899999999999999,-0.2381599999999999,0.5517699999999999,0.7899299999999998
6354,2,15,RandomK,3,200,10,45,4,"Draw(CW,S2)",151,11.1369,A5,0.0,1.535,0.498773,1.535,0.0,1.2856135,1.2856135,0.0
9260,7,2,RandomK,3,200,10,45,29,"PreGuard(CCW,G4)",167931,6140.41,A5,0.0,-0.3,1.92614,-0.21,0.09,-1.26307,-1.206985,0.0560849999999999
6267,4,12,RandomK,3,200,10,45,9,"Draw(CCW,S6)",23800,1038.81,A5,0.0,-1.125,1.50644,-0.025,1.1,-1.87822,-0.859435,1.018785
1158,6,8,RandomK,3,200,10,45,53,"PostGuard(CCW,4,0)",84625,3309.44,A5,0.0,0.055,1.9804,0.39,0.335,-0.9352,-0.642945,0.2922549999999999
6520,1,5,RandomK,3,200,10,45,50,"Freeze(CW,2)",133692,5461.48,A5,0.0,1.175,1.89324,1.215,0.04,0.22838,0.2315749999999999,0.0031949999999999
2099,0,14,RandomK,3,200,10,45,67,"Hit(CCW,13,MIDDLE)",1812,115.581,A5,0.0,-1.865,1.55781,0.56,2.425,-2.643905,-0.0434049999999999,2.6005000000000003
4892,6,10,RandomK,3,200,10,45,58,"Hit(CW,5,STRONG)",59244,2660.06,A5,0.0,-1.14,1.93918,0.185,1.325,-2.10959,-0.66805,1.4415399999999998
7859,3,14,RandomK,3,200,10,45,109,"PostGuard(CCW,6,2)",3387,245.161,A5,0.0,-1.86,0.854634,0.515,2.375,-2.2873170000000003,-0.0462,2.241117
2084,7,10,RandomK,3,200,10,45,92,"PostGuard(CW,2,2)",69158,3615.17,A5,0.0,2.09,1.62231,2.465,0.375,1.278845,1.623885,0.34504
5335,1,14,RandomK,3,200,10,45,44,"Hit(CW,3,WEAK)",4514,349.917,A5,0.0,-1.06,0.732393,0.485,1.545,-1.4261965,-0.35013,1.0760665
5272,2,4,RandomK,3,200,10,45,40,"Freeze(CW,1)",137347,4991.53,A5,0.0,-0.54,2.14905,-0.41,0.13,-1.614525,-1.427585,0.1869400000000001
5472,3,13,RandomK,3,200,10,45,20,"Draw(CW,L5)",6510,402.635,A5,0.0,0.015,1.67475,0.7,0.6849999999999999,-0.822375,-0.02111,0.8012649999999999
4526,5,9,RandomK,3,200,10,45,32,"Hit(CW,4,TOUCH)",67981,2649.8,A5,0.0,0.39,1.79106,0.685,0.295,-0.50553,-0.15847,0.34706
6392,2,5,RandomK,3,200,10,45,58,"Hit(CW,4,STRONG)",130142,5202.95,A5,0.0,0.715,1.99092,1.075,0.36,-0.28046,0.1003999999999999,0.38086
1255,4,13,RandomK,3,200,10,45,68,"Hit(CW,12,STRONG)",14002,907.891,A5,0.0,0.83,1.55599,2.34,1.5099999999999998,0.0520049999999999,1.5011899999999998,1.449185
5259,3,8,RandomK,3,200,10,45,62,"Hit(CW,7,TOUCH)",95165,4351.25,A5,0.0,0.355,2.2111,0.965,0.61,-0.75055,-0.02692,0.72363
7905,3,15,RandomK,3,200,10,45,57,"Hit(CCW,10,MIDDLE)",103,6.72677,A5,0.0,1.985,1.57632,2.865,0.8800000000000001,1.19684,2.3683175000000003,1.1714775000000002
4159,5,11,RandomK,3,200,10,45,11,"Draw(CCW,L0)",48297,2558.79,A5,0.0,0.555,1.79638,0.765,0.2099999999999999,-0.34319,-0.0980999999999999,0.24509
2788,5,13,RandomK,3,200,10,45,79,"Hit(CCW,8,STRONG)",30569,2254.85,A5,0.0,3.075,2.20213,3.115,0.04,1.973935,2.4309350000000003,0.4570000000000001
4360,7,4,RandomK,3,200,10,45,47,"Hit(CCW,3,MIDDLE)",139143,5159.35,A5,0.0,-0.535,1.88912,-0.47,0.065,-1.47956,-1.414605,0.0649550000000001
8248,7,13,RandomK,3,200,10,45,28,"PreGuard(CW,G4)",9277,562.041,A5,0.0,0.42,1.52105,1.49,1.07,-0.340525,0.906925,1.24745
2081,5,9,RandomK,3,200,10,45,3,"Draw(CCW,S0)",65174,2387.67,A5,0.0,0.58,1.76737,0.865,0.285,-0.3036850000000001,0.1088949999999999,0.41258
1265,4,5,RandomK,3,200,10,45,3,"Draw(CCW,S0)",131333,5151.2,A5,0.0,0.74,2.03774,0.89,0.15,-0.2788699999999999,-0.11019,0.1686799999999999
3677,7,15,RandomK,3,200,10,45,0,"Draw(CW,TEE)",75,4.60578,A5,0.0,0.12,0.992774,1.695,1.5750000000000002,-0.376387,1.2149025,1.5912895
477,2,10,RandomK,3,200,10,45,41,"Freeze(CCW,5)",60722,2695.53,A5,0.0,-0.62,1.85354,-0.245,0.375,-1.54677,-1.152605,0.3941650000000001
8462,7,13,RandomK,3,200,10,45,56,"Hit(CW,8,MIDDLE)",24783,1679.26,A5,0.0,2.31,1.8259,2.63,0.3199999999999998,1.39705,2.11934,0.7222899999999997
3186,1,11,RandomK,3,200,10,45,59,"Hit(CCW,4,STRONG)",43624,2152.37,A5,0.0,-0.335,2.00569,1.3,1.635,-1.337845,0.2680100000000001,1.605855
8936,4,15,RandomK,3,200,10,45,3,"Draw(CCW,S0)",145,10.6802,A5,0.0,0.58,0.885212,1.015,0.4349999999999999,0.1373939999999999,1.0,0.862606
966,6,3,RandomK,3,200,10,45,0,"Draw(CW,TEE)",154007,5566.4,A5,0.0,0.7,1.9799,1.15,0.4499999999999999,-0.28995,0.1599349999999999,0.449885
232,1,13,RandomK,3,200,10,45,50,"Freeze(CW,8)",8755,530.463,A5,0.0,1.155,1.28879,1.575,0.4199999999999999,0.510605,0.963775,0.4531699999999999
3968,6,10,RandomK,3,200,10,45,41,"PostGuard(CCW,6,2)",48817,1763.45,A5,0.0,0.65,1.84594,0.95,0.2999999999999999,-0.2729699999999999,0.0573199999999999,0.3302899999999998
2440,2,5,RandomK,3,200,10,45,54,"PostGuard(CW,1,1)",131528,5157.43,A5,0.0,0.725,1.88398,1.17,0.4449999999999999,-0.21699,0.127035,0.344025
1624,6,15,RandomK,3,200,10,45,5,"Draw(CCW,S2)",91,5.85918,A5,0.0,1.0,0.0,1.265,0.2649999999999999,1.0,1.0,0.0
9851,7,8,RandomK,3,200,10,45,65,"PostGuard(CCW,0,1)",90483,3963.75,A5,0.0,-0.175,1.981,0.155,0.3299999999999999,-1.1655,-0.86615,0.29935
9879,2,15,RandomK,3,200,10,45,0,"Draw(CW,TEE)",117,8.05738,A5,0.0,2.8,0.519615,3.125,0.3250000000000002,2.5401925,3.0,0.4598075000000001
9832,1,9,RandomK,3,200,10,45,32,"Hit(CW,0,TOUCH)",74998,3479.35,A5,0.0,0.99,1.83027,1.24,0.25,0.0748649999999999,0.362225,0.28736
4221,2,14,RandomK,3,200,10,45,112,"PostGuard(CW,2,2)",3984,301.331,A5,0.0,0.535,1.42084,1.555,1.02,-0.17542,1.1719285,1.3473484999999998
1999,2,5,RandomK,3,200,10,45,34,"Hit(CW,2,WEAK)",124863,4426.67,A5,0.0,0.675,1.69687,0.875,0.1999999999999999,-0.173435,-0.0723099999999999,0.101125
99,4,13,RandomK,3,200,10,45,52,"Hit(CW,12,STRONG)",3337,199.338,A5,0.0,0.21,1.15148,0.635,0.425,-0.36574,0.04513,0.41087
964,0,8,RandomK,3,200,10,45,45,"Hit(CCW,5,WEAK)",82553,3147.13,A5,0.0,-0.295,1.76011,-0.295,0.0,-1.175055,-1.175055,0.0
6357,7,5,RandomK,3,200,10,45,27,"PreGuard(CCW,G3)",128388,5053.23,A5,0.0,0.055,2.12414,0.895,0.84,-1.00707,-0.0618149999999999,0.9452550000000002
632,7,12,RandomK,3,200,10,45,75,"PostGuard(CCW,10,0)",30620,1570.48,A5,0.0,-1.065,1.74378,-0.195,0.8699999999999999,-1.93689,-1.03419,0.9027
3130,2,11,RandomK,3,200,10,45,32,"Hit(CW,0,TOUCH)",43957,2116.19,A5,0.0,0.93,1.5922,1.315,0.3849999999999999,0.1339,0.59636,0.46246
2941,4,13,RandomK,3,200,10,45,92,"PostGuard(CW,3,2)",28156,1954.71,A5,0.0,0.34,1.44375,1.365,1.025,-0.381875,0.823755,1.20563
6374,0,11,RandomK,3,200,10,45,55,"Hit(CCW,6,WEAK)",47993,2468.38,A5,0.0,-0.07,2.01621,1.54,1.61,-1.078105,0.4435949999999999,1.5217
156,7,14,RandomK,3,200,10,45,55,"Hit(CCW,5,WEAK)",4064,308.658,A5,0.0,0.54,1.21178,1.105,0.565,-0.06589,0.7474000000000001,0.8132900000000001
1570,1,4,RandomK,3,200,10,45,45,"PostGuard(CCW,0,1)",138132,5018.06,A5,0.0,-0.65,1.87816,-0.32,0.33,-1.58908,-1.28535,0.30373
7117,6,12,RandomK,3,200,10,45,47,"PostGuard(CCW,10,2)",22929,976.434,A5,0.0,-1.42,1.22213,-0.14,1.2799999999999998,-2.031065,-0.82198,1.209085
6164,7,6,RandomK,3,200,10,45,35,"Hit(CCW,5,WEAK)",109945,3967.63,A5,0.0,-0.4,1.85742,-0.25,0.15,-1.32871,-1.193065,0.135645
4376,5,5,RandomK,3,200,10,45,54,"Hit(CW,4,WEAK)",128267,4963.91,A5,0.0,0.73,1.79084,0.9,0.17,-0.16542,-0.082345,0.083075
4444,0,12,RandomK,3,200,10,45,19,"Draw(CCW,L4)",28529,1404.39,A5,0.0,-0.395,1.6337,-0.345,0.05,-1.21185,-1.145935,0.0659150000000001
5083,5,6,RandomK,3,200,10,45,35,"Hit(CCW,1,WEAK)",118761,4951.16,A5,0.0,-0.41,1.96517,-0.245,0.1649999999999999,-1.392585,-1.2506050000000002,0.1419799999999997
894,4,13,RandomK,3,200,10,45,59,"Hit(CCW,8,WEAK)",20281,1334.54,A5,0.0,1.83,1.43217,2.14,0.31,1.113915,1.5378350000000005,0.4239200000000003
8445,1,11,RandomK,3,200,10,45,97,"PostGuard(CCW,9,0)",51197,2609.95,A5,0.0,2.31,1.82316,2.34,0.0299999999999998,1.3984200000000002,1.48642,0.0879999999999996
7871,7,15,RandomK,3,200,10,45,35,"Hit(CCW,0,WEAK)",151,11.6335,A5,0.0,2.485,1.88674,3.185,0.7000000000000002,1.5416299999999998,2.495655,0.9540250000000003
8198,0,4,RandomK,3,200,10,45,5,"Draw(CCW,S2)",139472,5128.84,A5,0.0,-0.8,2.00998,-0.365,0.435,-1.80499,-1.308635,0.4963550000000001
6829,6,13,RandomK,3,200,10,45,47,"Hit(CCW,12,MIDDLE)",5769,343.205,A5,0.0,0.35,1.22372,0.45,0.1,-0.26186,-0.203355,0.0585049999999999
4702,2,8,RandomK,3,200,10,45,19,"Draw(CCW,L4)",80584,2985.45,A5,0.0,-0.505,1.76067,-0.045,0.46,-1.385335,-1.00064,0.384695
4058,3,5,RandomK,3,200,10,45,48,"Hit(CW,2,STRONG)",129344,4999.6,A5,0.0,0.8,1.97231,0.985,0.1849999999999999,-0.1861549999999999,-0.0017599999999999,0.1843949999999999
7591,4,13,RandomK,3,200,10,45,0,"Draw(CW,TEE)",19098,1241.88,A5,0.0,2.94,1.27922,3.245,0.3050000000000001,2.30039,2.70533,0.4049399999999998
1445,7,8,RandomK,3,200,10,45,44,"Freeze(CW,7)",85087,3303.53,A5,0.0,-0.57,1.90921,-0.23,0.3399999999999999,-1.524605,-1.08544,0.439165
5373,5,13,RandomK,3,200,10,45,35,"Hit(CCW,0,WEAK)",22386,1518.56,A5,0.0,1.45,1.25996,1.945,0.4950000000000001,0.82002,1.352975,0.5329550000000001
5423,3,9,RandomK,3,200,10,45,2,"Draw(CW,S0)",75899,3475.99,A5,0.0,0.65,1.90722,0.97,0.3199999999999999,-0.3036099999999999,-0.140965,0.1626449999999999
1644,5,15,RandomK,3,200,10,45,3,"Draw(CCW,S0)",135,9.89112,A5,0.0,-1.0,0.0,-0.35,0.65,-1.0,-0.93256,0.06744
6839,5,3,RandomK,3,200,10,45,23,"Draw(CCW,L6)",153312,5527.98,A5,0.0,0.995,2.16217,1.225,0.2300000000000001,-0.086085,0.0756100000000001,0.1616950000000002
1063,2,15,RandomK,3,200,10,45,38,"Hit(CW,12,STRONG)",55,3.11748,A5,0.0,1.11,0.397366,1.905,0.7949999999999999,0.9113170000000002,1.7583925,0.8470754999999999
3774,5,6,RandomK,3,200,10,45,49,"Hit(CCW,5,STRONG)",111250,4182.14,A5,0.0,-0.885,1.80327,-0.215,0.67,-1.786635,-1.1727,0.6139349999999999
7844,2,5,RandomK,3,200,10,45,45,"Hit(CCW,2,WEAK)",130894,4990.52,A5,0.0,0.815,2.17733,1.02,0.205,-0.273665,0.0304649999999999,0.30413
5770,5,13,RandomK,3,200,10,45,36,"Hit(CW,0,MIDDLE)",13784,921.641,A5,0.0,0.745,1.55241,1.12,0.3750000000000001,-0.031205,0.592917,0.6241220000000001
7977,6,14,RandomK,3,200,10,46,34,"Hit(CW,1,WEAK)",4142,327.321,A5,,-2.045,1.53394,-1.635,0.4099999999999999,-2.81197,-2.371845,0.4401250000000001
3926,6,11,RandomK,3,200,10,46,79,"Hit(CCW,8,STRONG)",46161,2402.71,A5,,-1.42,1.81758,0.425,1.845,-2.32879,-0.594115,1.7346749999999995
3883,1,14,RandomK,3,200,10,46,0,"Draw(CW,TEE)",383,20.3128,A5,,-0.29,0.925149,-0.075,0.2149999999999999,-0.7525744999999999,-0.551806,0.2007684999999999
9222,7,5,RandomK,3,200,10,46,19,"Draw(CCW,L4)",118935,3926.05,A5,,0.9,1.93907,1.315,0.4149999999999999,-0.069535,0.330065,0.3996
7881,2,15,RandomK,3,200,10,46,87,"Hit(CCW,12,MIDDLE)",129,9.2301,A5,,-0.705,0.893294,1.72,2.425,-1.151647,0.6866099999999999,1.838257
6406,1,10,RandomK,3,200,10,46,10,"Draw(CW,L0)",52322,1994.93,A5,,-1.015,1.7014,-0.385,0.6299999999999999,-1.8657,-1.23893,0.62677
8452,5,15,RandomK,3,200,10,46,6,"Draw(CW,S4)",153,13.3366,A5,,1.395,0.488851,1.935,0.54,1.1505745,1.811737,0.6611625000000001
1028,6,15,RandomK,3,200,10,46,1,"Draw(CCW,TEE)",151,13.177,A5,,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2596,1,14,RandomK,3,200,10,46,45,"Hit(CCW,3,WEAK)",4474,353.554,A5,,1.385,1.7137,1.97,0.585,0.52815,1.7626545,1.2345045
4748,1,3,RandomK,3,200,10,46,34,"Hit(CW,0,WEAK)",152106,5137.71,A5,,0.71,2.14381,0.985,0.275,-0.3619050000000001,0.0489499999999999,0.4108550000000001
9206,3,13,RandomK,3,200,10,46,41,"Freeze(CCW,12)",6778,379.385,A5,,-0.28,1.62222,1.73,2.01,-1.09111,1.01113,2.10224
5859,1,6,RandomK,3,200,10,46,50,"Freeze(CW,5)",113754,4297.35,A5,,-0.64,2.07133,-0.015,0.625,-1.675665,-1.006815,0.66885
6871,4,5,RandomK,3,200,10,46,47,"Hit(CCW,2,MIDDLE)",129684,4800.76,A5,,0.9,2.09523,1.32,0.42,-0.1476149999999999,0.2883,0.4359149999999999
7163,3,13,RandomK,3,200,10,46,11,"Draw(CCW,L0)",8325,514.332,A5,,1.68,1.82691,2.465,0.7849999999999999,0.7665449999999999,1.7441,0.977555
5807,0,8,RandomK,3,200,10,46,74,"PostGuard(CW,6,0)",91515,3834.59,A5,,-0.165,1.87291,0.03,0.195,-1.101455,-1.02227,0.079185
5567,2,15,RandomK,3,200,10,46,2,"Draw(CW,S0)",129,10.0349,A5,,1.735,0.784076,1.93,0.1949999999999998,1.342962,1.7758085,0.4328464999999999
2507,3,11,RandomK,3,200,10,46,60,"Hit(CW,8,MIDDLE)",44285,2055.55,A5,,1.42,2.26354,1.715,0.2950000000000001,0.28823,0.6236950000000001,0.3354650000000001
7006,3,15,RandomK,3,200,10,46,5,"Draw(CCW,S2)",145,13.0203,A5,,-1.0,0.0,-0.97,0.03,-1.0,-1.0,0.0
1984,6,4,RandomK,3,200,10,46,45,"Hit(CCW,3,WEAK)",140438,4920.45,A5,,-0.475,1.99233,-0.31,0.1649999999999999,-1.471165,-1.28004,0.191125
1845,7,14,RandomK,3,200,10,46,18,"Draw(CW,L4)",735,43.4183,A5,,1.13,1.37953,1.44,0.31,0.4402349999999999,0.6659849999999999,0.22575
5780,2,6,RandomK,3,200,10,46,35,"Hit(CCW,5,WEAK)",110356,3758.6,A5,,-0.78,1.76397,-0.375,0.405,-1.661985,-1.29075,0.371235
8645,7,5,RandomK,3,200,10,46,45,"Hit(CCW,2,WEAK)",130698,4889.91,A5,,0.625,2.02346,0.92,0.295,-0.38673,-0.0615299999999999,0.3252
6132,0,13,RandomK,3,200,10,46,78,"PostGuard(CW,9,2)",20516,1310.65,A5,,2.485,0.979681,2.62,0.1350000000000002,1.9951595,2.035705,0.0405455000000003
3339,4,10,RandomK,3,200,10,46,34,"Hit(CW,7,WEAK)",58706,2379.04,A5,,-0.77,1.72253,-0.305,0.465,-1.631265,-1.19128,0.439985
3566,6,14,RandomK,3,200,10,46,51,"Freeze(CCW,5)",3240,272.18,A5,,0.93,0.5245,1.01,0.0799999999999999,0.6677500000000001,1.0,0.3322499999999999
5523,3,9,RandomK,3,200,10,46,57,"Hit(CCW,4,MIDDLE)",69525,2967.22,A5,,0.605,1.89973,0.74,0.135,-0.344865,-0.2400999999999999,0.104765
7015,5,14,RandomK,3,200,10,46,48,"Hit(CW,3,STRONG)",4194,345.415,A5,,-3.32,0.920652,-1.135,2.185,-3.780326,-2.098945,1.6813809999999996
743,7,3,RandomK,3,200,10,46,27,"PreGuard(CCW,G3)",153945,5379.84,A5,,0.48,1.92083,0.98,0.5,-0.480415,-0.0727249999999999,0.4076900000000001
1014,4,15,RandomK,3,200,10,46,2,"Draw(CW,S0)",61,3.33284,A5,,1.655,1.8644,3.325,1.6700000000000002,0.7228,2.6887250000000003,1.9659250000000004
3900,0,10,RandomK,3,200,10,46,41,"Freeze(CCW,9)",52179,1977.98,A5,,-0.77,1.85664,0.305,1.075,-1.69832,-0.5656300000000001,1.13269
4543,6,5,RandomK,3,200,10,46,49,"Hit(CCW,2,STRONG)",127337,4661.96,A5,,0.705,1.80775,1.09,0.3850000000000001,-0.198875,0.0577800000000001,0.2566550000000002
9231,5,14,RandomK,3,200,10,46,10,"Draw(CW,L0)",2138,145.07,A5,,1.14,1.46983,2.025,0.885,0.4050849999999999,1.620533,1.215448
1825,5,7,RandomK,3,200,10,46,34,"Hit(CW,2,WEAK)",100638,3846.67,A5,,0.505,2.21133,0.865,0.36,-0.6006649999999999,-0.2135949999999999,0.3870699999999999
4062,4,15,RandomK,3,200,10,46,35,"Hit(CCW,2,WEAK)",117,8.38298,A5,,-1.275,0.824242,-0.475,0.7999999999999999,-1.687121,-1.42096,0.2661609999999998
9882,2,11,RandomK,3,200,10,46,90,"PostGuard(CW,7,0)",52660,2775.55,A5,,0.75,1.252,1.295,0.5449999999999999,0.124,0.2877799999999999,0.1637799999999999
2998,6,14,RandomK,3,200,10,46,69,"Hit(CCW,7,STRONG)",3937,320.131,A5,,2.61,0.90989,2.895,0.2850000000000001,2.155055,2.46373,0.308675
1555,2,3,RandomK,3,200,10,46,41,"Freeze(CCW,0)",152851,5269.55,A5,,0.58,1.94772,1.1,0.5200000000000001,-0.39386,0.054775,0.448635
4372,4,14,RandomK,3,200,10,46,14,"Draw(CW,L2)",619,34.6206,A5,,-0.705,0.779728,0.095,0.7999999999999999,-1.0948639999999998,-0.5266850000000001,0.5681789999999998
3732,7,7,RandomK,3,200,10,46,14,"Draw(CW,L2)",94786,3198.43,A5,,0.915,1.96412,1.125,0.2099999999999999,-0.06706,0.254745,0.321805
3858,5,5,RandomK,3,200,10,46,7,"Draw(CCW,S4)",132632,5218.26,A5,,0.855,1.9401,0.885,0.03,-0.1150499999999999,-0.1150499999999999,0.0
1938,0,14,RandomK,3,200,10,46,55,"Hit(CCW,13,WEAK)",2057,142.907,A5,,0.7,1.92873,1.43,0.73,-0.264365,0.9590015,1.2233665
9112,3,9,RandomK,3,200,10,46,35,"Hit(CCW,2,WEAK)",68726,2705.84,A5,,0.385,1.79075,0.76,0.375,-0.510375,-0.13746,0.372915
4157,3,12,RandomK,3,200,10,46,39,"Hit(CCW,3,STRONG)",27286,1428.36,A5,,-1.83,1.33458,-0.705,1.125,-2.49729,-1.5046849999999998,0.9926050000000002
7373,1,11,RandomK,3,200,10,46,63,"Hit(CCW,8,TOUCH)",50053,2509.3,A5,,0.835,1.53876,1.175,0.3400000000000001,0.06562,0.5203300000000001,0.45471
7173,4,15,RandomK,3,200,10,46,6,"Draw(CW,S4)",151,15.0748,A5,,1.84,0.366606,2.0,0.1599999999999999,1.656697,2.0,0.3433029999999999
196,4,4,RandomK,3,200,10,46,45,"PostGuard(CCW,2,1)",137765,4749.56,A5,,-0.495,1.99248,-0.22,0.275,-1.49124,-1.206355,0.2848849999999998
2630,2,14,RandomK,3,200,10,46,41,"Freeze(CCW,11)",816,45.851,A5,,-1.355,1.08581,-1.07,0.2849999999999999,-1.897905,-1.5130295,0.3848754999999999
5731,2,10,RandomK,3,200,10,46,13,"Draw(CCW,L1)",47761,1626.78,A5,,-0.94,1.65118,-0.555,0.3849999999999999,-1.76559,-1.26157,0.5040199999999999
9518,4,5,RandomK,3,200,10,46,36,"Hit(CW,0,MIDDLE)",129060,4800.98,A5,,0.595,1.95217,0.985,0.39,-0.381085,0.0096899999999999,0.390775
8211,7,12,RandomK,3,200,10,46,70,"Freeze(CW,11)",27159,1302.65,A5,,-1.045,1.73002,-0.815,0.2299999999999999,-1.91001,-1.69403,0.2159799999999998
5392,3,13,RandomK,3,200,10,46,54,"Hit(CW,4,WEAK)",22871,1578.88,A5,0.0,-1.365,1.89256,-1.005,0.3600000000000001,-2.31128,-1.7931899999999998,0.5180900000000002
4262,4,2,RandomK,3,200,10,46,34,"Hit(CW,1,WEAK)",167791,5786.91,A5,0.0,-0.7,2.08567,-0.465,0.2349999999999999,-1.742835,-1.40741,0.3354249999999998
6230,1,12,RandomK,3,200,10,46,40,"Freeze(CW,11)",21579,876.221,A5,0.0,-0.66,1.42632,-0.215,0.445,-1.37316,-0.93242,0.44074
3543,4,7,RandomK,3,200,10,46,36,"Hit(CW,2,MIDDLE)",95469,3310.7,A5,0.0,0.865,1.75977,1.025,0.1599999999999999,-0.014885,0.049295,0.0641800000000001
1784,6,5,RandomK,3,200,10,46,49,"Hit(CCW,2,STRONG)",130675,4892.85,A5,0.0,0.71,1.95343,1.05,0.3400000000000001,-0.266715,0.0025399999999999,0.269255
4905,4,14,RandomK,3,200,10,46,58,"Hit(CW,9,STRONG)",1924,118.528,A5,0.0,-2.68,1.23596,-1.65,1.0300000000000002,-3.29798,-2.110299,1.187681
3837,2,10,RandomK,3,200,10,46,44,"Hit(CW,9,WEAK)",56911,2312.83,A5,0.0,-0.605,1.74899,-0.455,0.1499999999999999,-1.479495,-1.330315,0.1491799999999998
2854,0,15,RandomK,3,200,10,46,68,"Hit(CW,14,STRONG)",103,6.56577,A5,0.0,0.895,1.76181,1.18,0.2849999999999999,0.0140949999999999,1.0,0.985905
1221,1,10,RandomK,3,200,10,46,79,"Hit(CCW,9,STRONG)",56144,2421.36,A5,0.0,-1.005,2.00623,-0.575,0.4299999999999999,-2.008115,-1.56424,0.4438750000000002
7301,6,14,RandomK,3,200,10,46,46,"Hit(CW,3,MIDDLE)",4492,330.33,A5,0.0,0.415,1.3501,1.985,1.57,-0.26005,1.8847065,2.1447565
5248,0,3,RandomK,3,200,10,46,32,"Hit(CW,2,TOUCH)",152593,5252.97,A5,0.0,0.82,2.09466,1.33,0.5100000000000001,-0.2273300000000001,0.3162100000000001,0.5435400000000002
2545,3,15,RandomK,3,200,10,46,1,"Draw(CCW,TEE)",61,3.33578,A5,0.0,2.955,0.207304,2.98,0.0249999999999999,2.851348,2.91,0.0586519999999999
6335,1,11,RandomK,3,200,10,46,35,"Hit(CCW,6,WEAK)",35790,1305.47,A5,0.0,0.965,1.54395,1.125,0.16,0.193025,0.3767749999999999,0.1837499999999999
8275,4,5,RandomK,3,200,10,46,49,"Hit(CCW,2,STRONG)",128239,4651.61,A5,0.0,0.775,1.8906,1.005,0.2299999999999998,-0.1703,0.037675,0.207975
963,5,13,RandomK,3,200,10,46,39,"Hit(CCW,8,STRONG)",17752,1074.68,A5,0.0,1.225,1.43331,1.235,0.01,0.508345,0.508345,0.0
176,5,11,RandomK,3,200,10,46,0,"Draw(CW,TEE)",48447,2310.57,A5,0.0,1.0,1.94679,1.585,0.585,0.0266049999999999,0.668105,0.6415
2199,1,13,RandomK,3,200,10,46,78,"Hit(CW,10,STRONG)",17651,1177.2,A5,0.0,-1.55,2.28637,0.25,1.8,-2.693185,-0.524195,2.16899
8298,3,11,RandomK,3,200,10,46,69,"Hit(CCW,6,STRONG)",52000,2681.18,A5,0.0,0.16,1.93246,1.185,1.025,-0.80623,0.1517049999999999,0.957935
6729,2,14,RandomK,3,200,10,46,0,"Draw(CW,TEE)",3810,275.422,A5,0.0,0.62,1.07963,0.665,0.045,0.0801849999999999,0.14232,0.062135
8119,5,4,RandomK,3,200,10,46,40,"Freeze(CW,1)",143483,5300.31,A5,0.0,-0.625,1.96326,-0.18,0.445,-1.60663,-1.19089,0.41574
8189,0,14,RandomK,3,200,10,46,36,"Hit(CW,13,MIDDLE)",672,38.4963,A5,0.0,-0.5,1.04881,0.025,0.525,-1.024405,-0.65771,0.366695
9791,0,8,RandomK,3,200,10,46,3,"Draw(CCW,S0)",82679,2957.14,A5,0.0,-0.415,1.83106,-0.11,0.305,-1.33053,-1.051795,0.2787349999999999
5487,5,5,RandomK,3,200,10,46,2,"Draw(CW,S0)",129002,4879.89,A5,0.0,0.645,1.94138,1.085,0.4399999999999999,-0.32569,0.0320899999999999,0.35778
4950,0,15,RandomK,3,200,10,46,1,"Draw(CCW,TEE)",71,4.09092,A5,0.0,-0.635,0.819619,0.83,1.465,-1.0448095,0.0097699999999999,1.0545795
9143,3,7,RandomK,3,200,10,46,52,"Hit(CW,4,TOUCH)",103110,4012.56,A5,0.0,0.57,2.08689,1.135,0.5650000000000001,-0.473445,0.14546,0.618905
4517,4,13,RandomK,3,200,10,46,95,"PostGuard(CCW,3,1)",27380,1883.6,A5,0.0,1.26,0.722772,1.535,0.2749999999999999,0.898614,0.9989605,0.1003465
2994,5,10,RandomK,3,200,10,46,39,"Hit(CCW,1,STRONG)",64668,3028.09,A5,0.0,-0.945,2.04009,0.045,0.99,-1.965045,-0.823865,1.14118
961,6,13,RandomK,3,200,10,46,46,"Hit(CW,2,MIDDLE)",20526,1403.63,A5,0.0,-2.405,1.48357,-1.735,0.6699999999999997,-3.146785,-2.48713,0.6596549999999999
