game_id,end,shot_num,team,remaining,has_hammer,phase_shot,phase_r,n_stones,n_stones_bin,n_my,n_op,n_my_house,n_op_house,n_house,house_diff,n_my_guard,n_op_guard,n_guard,n_center_guard,center_lane_blocked,n_front_house,n_back_house,n_within_0.61,n_within_1.22,d_no1,no1_mine,d_no2,no1_no2_gap,counting_my,counting_op,score_now,min_pair_dist,mean_nn_dist,x_spread,y_spread,house_mean_nn_dist,house_density,n_cand,q_star,q_2nd,q_gap12,q_median,q_mean,q_min,q_range,q_iqr,q_star_minus_median,n_near_best_025,n_near_best_050,frac_near_best_050,q_sd_mean,q_sd_median,q_sd_best,best_type,n_types,frac_hit,frac_draw,frac_guard,best_type_margin,n_types_near_best_050,best_type_is_hit,best_hist_entropy,best_p_negative,best_p_ge2,qadj_star_l0.5,qadj_best_same_as_q_best_l0.5,qadj_best_type_l0.5,lookahead_gain_best,lookahead_gain_mean,n_cand_ct,K_clusters,n_reps,largest_frac,n_singleton,singleton_frac,size_entropy_norm,mean_cluster_size,type_purity,eta2_q,within_sd_q,between_range_q,best_is_rep,best_cluster_selected,best_cluster_size,rep_q_max,screen_loss,true_top_cluster_selected,rho_cand,rho_cluster,rho_gain,cluster_sd_mean,best_cluster_rank,rho_cluster_risk_l0.5,rho_cand_risk_l0.5,topk_overlap_l0.5,n_seeds_ct,rho_gain_sd,regret_A9P5,regret_A9P5_sd,n_seeds_A9P5,regret_adj_A9P5,regret_adj_A9P5_sd,regret_A11b,regret_A11b_sd,n_seeds_A11b,regret_adj_A11b,regret_adj_A11b_sd,d_A11b_A9P5,dadj_A11b_A9P5
3098,1,14,0,2,0,late,late_r2-4,2,2-4,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1.4552478077976958,1,,,1,0,1,3.554092648271848,3.554092648271848,1.760125,0.24465000000000003,,0.08168754245510551,39,0.25,0.23,0.01999999999999999,-0.53,-0.4525641025641026,-0.685,0.935,0.16999999999999998,0.78,4,5,0.1282051282051282,0.9812725384615383,0.969072,1.30288,Draw,4,0.0,0.6666666666666666,0.3076923076923077,0.615,1,0,1.5350686325115537,0.5,0.255,-0.40144,1,Draw,-1.485,-2.1212820512820514,39.0,8.0,8.0,0.43589743589743596,3.0,0.375,0.7505546735988161,4.875,0.8974358974358975,0.55224067707849,0.13995818332670884,0.8949999999999999,0.4,1.0,2.0,0.238,0.011999999999999993,1.0,0.3184182251070281,0.37360219314544024,0.05518396803841208,0.9105895645740059,1.0,0.21641506312332082,0.37181049945939987,1.0,5,0.3234011160121949,0.00399999999999998,0.008944271909999114,5,0.0055109999999999795,0.012322970624001296,0.01199999999999994,0.010954451150103267,5,0.01653299999999994,0.015092495072054797,0.007999999999999959,0.01102199999999996
2170,0,14,0,2,0,late,late_r2-4,1,0-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,,,0,0,0,,,,,,0.0,37,-0.08,-0.175,0.09499999999999999,-0.705,-0.6798648648648649,-0.96,0.88,0.17000000000000004,0.625,3,6,0.16216216216216217,0.6416557297297296,0.668655,0.961041,Draw,4,0.10810810810810811,0.7027027027027027,0.16216216216216217,0.6050000000000001,1,0,1.2909533985825128,0.505,0.0,-0.5605205,1,Draw,-1.08,-1.385135135135135,37.0,8.0,8.0,0.2702702702702703,1.0,0.125,0.9010875547303655,4.625,1.0,0.5465142527490732,0.10842605020575066,0.6175,0.8,1.0,10.0,-0.11299999999999999,0.032999999999999995,1.0,0.509029152930608,0.8615392495921708,0.35251009666156274,0.5244856492390545,1.8,0.45848830269092994,0.4574311397107678,1.0,5,0.09090776904657594,0.1859999999999999,0.046957427527495585,5,0.16567150000000003,0.03616169133212659,0.2279999999999999,0.057510868538042444,5,0.19801549999999998,0.044288845999867724,0.04200000000000001,0.032343999999999956
5040,1,13,1,3,1,late,late_r2-4,2,2-4,1,1,1,1,2,0,0,0,0,0,0,0,2,0,2,1.1748515527678385,1,1.1955788155115488,0.020727262743710284,1,0,1,1.2211478452509363,1.2211478452509363,0.4603905,0.40105000000000146,1.2211478452509363,0.16337508491021102,49,1.53,1.505,0.025000000000000133,0.975,1.0259183673469388,0.655,0.875,0.375,0.555,10,22,0.4489795918367347,1.266610755102041,1.28759,1.33383,Hit,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.025000000000000133,4,1,1.9133205510399773,0.175,0.64,0.863085,1,Hit,-0.41500000000000004,-0.38622448979591834,49.0,10.0,10.0,0.32653061224489793,2.0,0.2,0.8455676942686102,4.9,0.7551020408163265,0.3690720325179174,0.18491923958533088,0.59375,0.6,1.0,4.0,1.518,0.01200000000000001,1.0,0.3108539332838731,0.39721677258790666,0.08636283930403352,1.1108056032399214,2.8,0.33575757575757575,0.2481601154673772,1.0,5,0.2498025058862395,0.31000000000000005,0.3587478222930419,5,0.2660437,0.2731966175732233,0.655,0.0,5,0.48792849999999993,0.0,0.345,0.22188479999999994
1376,2,13,1,3,1,late,late_r2-4,1,0-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,,,0,0,0,,,,,,0.0,37,1.275,1.265,0.010000000000000009,0.78,0.7774324324324324,0.22,1.055,0.615,0.4949999999999999,15,19,0.5135135135135135,1.0836659999999998,1.08628,1.00468,Draw,4,0.10810810810810811,0.7027027027027027,0.16216216216216217,0.695,1,0,1.4704018585103222,0.13,0.55,0.7726599999999999,1,Draw,0.2749999999999999,0.07081081081081081,37.0,8.0,8.0,0.21621621621621623,1.0,0.125,0.9164885091857412,4.625,1.0,0.9308180375662174,0.08745080405617128,0.8675,0.0,1.0,8.0,1.2529999999999997,0.021999999999999974,1.0,0.6006878864630281,0.8050836793841644,0.2043957929211362,0.9876526646152399,2.4,0.7285714285714286,0.5033064650377609,1.0,5,0.09478730697998973,0.13799999999999987,0.03850324661635694,5,0.1933809999999999,0.06612985477452678,0.09699999999999995,0.07965550828411049,5,0.15452399999999997,0.10065987988021838,-0.040999999999999925,-0.03885699999999992
1277,5,14,0,2,0,late,late_r2-4,5,5-8,3,2,3,2,5,1,0,0,0,0,1,4,1,1,5,0.5985509332297901,1,0.6472207659840649,0.04866983275427472,1,0,1,0.3569041198841076,0.5285901855791914,0.295432643246646,0.5450193405742598,0.5285901855791914,0.40843771227552755,71,0.32,0.19,0.13,-0.76,-0.6628873239436621,-1.67,1.99,0.7799999999999999,1.08,5,16,0.22535211267605634,1.301121929577465,1.31315,1.69635,Draw,6,0.22535211267605634,0.4225352112676056,0.3380281690140845,0.17500000000000002,5,0,2.3327236083741156,0.425,0.315,-0.52132,0,Draw,-1.135,-1.3090140845070422,71.0,15.0,10.0,0.19718309859154928,4.0,0.26666666666666666,0.8811416691960561,4.733333333333333,0.6901408450704225,0.5803003419749169,0.27896307890554684,1.7053571428571428,1.0,1.0,7.0,0.32,0.0,1.0,0.45655477141042305,0.48821987362759733,0.031665102217174224,1.1145013386238534,1.2,0.5786258701888594,0.47647138854390947,0.9399999999999998,5,0.10095380204295928,0.076,0.169941166289984,5,0.061423000000000005,0.12201775739620854,0.0,0.0,5,0.006855,0.0,-0.076,-0.054568000000000005
3397,5,12,0,4,0,late,late_r2-4,1,0-1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0.9631728580940184,1,,,1,0,1,,,,,,0.08168754245510551,39,-0.12,-0.13,0.010000000000000009,-0.39,-0.3807692307692307,-0.58,0.45999999999999996,0.16749999999999998,0.27,18,39,1.0,1.3403194871794872,1.33417,1.45451,PreGuard,4,0.0,0.6666666666666666,0.3076923076923077,0.010000000000000009,4,0,2.0256779113003525,0.605,0.19,-0.847255,1,PreGuard,-1.23,-2.0853846153846147,39.0,8.0,8.0,0.3076923076923077,2.0,0.25,0.8302304963755276,4.875,0.8461538461538461,0.24739378563071163,0.10523329279799729,0.3625,0.2,1.0,10.0,-0.159,0.03900000000000001,1.0,0.0992667604428994,0.018818816761632863,-0.08044794368126655,1.258720921976782,5.0,0.15714285714285717,0.13343158046549305,1.0,5,0.3920718031302621,0.096,0.09476286192385706,5,0.12331599999999995,0.03803910494478024,0.23199999999999998,0.20897368255356938,5,0.22400299999999995,0.13461410409017333,0.13599999999999998,0.100687
2571,6,12,0,4,0,late,late_r2-4,1,0-1,0,1,0,1,1,-1,0,0,0,0,0,1,0,0,0,1.5385830364331967,0,,,0,1,-1,,,,,,0.08168754245510551,43,-0.49,-0.545,0.05500000000000005,-1.215,-1.123139534883721,-1.45,0.96,0.23249999999999993,0.7250000000000001,4,9,0.20930232558139536,1.4071660465116278,1.41929,1.22878,Hit,5,0.18604651162790697,0.6511627906976745,0.13953488372093023,0.31000000000000005,2,1,1.8058853027614723,0.675,0.065,-1.10439,1,Hit,-1.29,-0.9895348837209301,43.0,9.0,9.0,0.20930232558139536,2.0,0.22222222222222224,0.9018315956954531,4.777777777777778,0.9069767441860466,0.709764618797714,0.12322810273006721,0.6208333333333332,0.0,1.0,6.0,-0.658,0.16800000000000004,1.0,0.2267672456964338,0.34371069347895145,0.11694344778251767,1.3309177498106284,1.6,0.3766666666666667,0.2905742791214378,1.0,5,0.16736985712881094,0.233,0.13198484761517135,5,0.231659,0.15677185949653086,0.16899999999999998,0.1348332303254654,5,0.133604,0.08757993615834632,-0.06400000000000003,-0.098055
6257,4,13,1,3,1,late,late_r2-4,3,2-4,3,0,3,0,3,3,0,0,0,0,1,2,1,0,1,1.1591007671445306,1,1.5432375398492597,0.3841367727047291,3,0,3,1.0778596224198402,1.5938622794712851,0.8886488468534739,1.0964582628728825,1.5938622794712851,0.2450626273653165,51,2.93,2.895,0.03500000000000014,2.155,2.0455882352941175,0.37,2.56,0.7274999999999998,0.7750000000000004,7,17,0.3333333333333333,1.695807647058824,1.71988,1.64776,Draw,4,0.0,0.5098039215686274,0.47058823529411764,0.30500000000000016,2,0,1.757150635966803,0.12,0.835,2.14434,0,Draw,-0.06999999999999984,-0.5545098039215686,51.0,11.0,10.0,0.27450980392156865,1.0,0.09090909090909091,0.8869242785908813,4.636363636363637,0.803921568627451,0.6131643191859998,0.3301661315040356,1.499583333333333,0.4,1.0,3.0,2.869,0.061000000000000124,1.0,0.5831770312374351,0.6375347335842994,0.05435770234686429,1.645842077897641,2.8,0.4981818181818182,0.4951149555418203,0.9800000000000001,5,0.15146471829907202,0.26300000000000023,0.09162423260251633,5,0.3764540000000002,0.11285700999494906,0.6650000000000003,0.21020823009577905,5,0.7081110000000003,0.16721675863232136,0.402,0.3316570000000001
7400,3,13,1,3,1,late,late_r2-4,1,0-1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,,-1,,,0,0,0,,,,,,0.0,45,1.16,1.16,0.0,0.635,0.6154444444444445,-0.495,1.6549999999999998,0.77,0.5249999999999999,16,21,0.4666666666666667,1.1194863111111113,1.12959,1.15948,Draw,6,0.13333333333333333,0.7111111111111111,0.13333333333333333,0.21499999999999997,2,0,1.4556502071395583,0.2,0.565,0.60478,0,Draw,0.15999999999999992,0.21555555555555558,45.0,9.0,9.0,0.4444444444444445,2.0,0.22222222222222224,0.7962011853182482,5.0,0.8222222222222222,0.826270150183635,0.16408494411947588,0.9994999999999999,0.0,1.0,20.0,1.025,0.13499999999999993,1.0,0.6050864911698222,0.6871172472413608,0.08203075607153873,1.0113269326684657,2.0,0.7321208964715773,0.5234929494895146,1.0,5,0.138267101938078,0.3969999999999999,0.3503498251747816,5,0.418375,0.33519257645792216,0.8640000000000001,0.19863282709562388,5,0.8167583,0.1500656388866219,0.4670000000000002,0.39838330000000005
7403,0,12,0,4,0,late,late_r2-4,1,0-1,0,1,0,1,1,-1,0,0,0,0,0,1,0,0,0,1.3099959535815373,0,,,0,1,-1,,,,,,0.08168754245510551,43,-0.525,-0.585,0.05999999999999994,-1.13,-1.0819767441860464,-1.445,0.92,0.27,0.6049999999999999,5,14,0.32558139534883723,1.4123904651162793,1.42517,1.15299,Hit,5,0.18604651162790697,0.6511627906976745,0.13953488372093023,0.33499999999999996,3,1,1.729205857304063,0.665,0.02,-1.101495,1,Hit,-0.7150000000000001,-0.9046511627906977,43.0,9.0,9.0,0.23255813953488375,3.0,0.3333333333333333,0.8753498564510581,4.777777777777778,0.8837209302325582,0.7726831224167563,0.10073267294615278,0.7625000000000001,0.4,1.0,6.0,-0.6659999999999999,0.14099999999999996,1.0,0.2036492155154448,0.3804605703618565,0.1768113548464117,1.3085664425608683,2.0,0.5366666666666667,0.311968133749866,1.0,5,0.2881495301864788,0.389,0.024596747752497705,5,0.45275500000000013,0.07592568817600549,0.4,0.0,5,0.48671000000000025,0.0,0.01100000000000001,0.033955000000000124
