game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,arm,risk_lambda,num_candidates,num_children,q_ref_mean,q_ref_sd,q_best,regret,q_adj,q_adj_best,regret_adj
4892,6,10,ClusterValue,3,200,10,43,74,"Hit(CW,9,WEAK)",69086,4741.91,A9P5N,0.0,101.0,4.0,-0.61,1.91779,0.185,0.7949999999999999,-1.568895,-0.66805,0.900845
7859,3,14,ClusterValue,3,200,10,43,33,"Hit(CCW,1,TOUCH)",6361,517.094,A9P5N,0.0,129.0,4.0,0.515,1.1224,0.515,0.0,-0.0462,-0.0462,0.0
2084,7,10,ClusterValue,3,200,10,43,106,"PostGuard(CW,8,0)",74639,5753.25,A9P5N,0.0,113.0,4.0,2.465,1.73746,2.465,0.0,1.59627,1.623885,0.0276150000000001
5335,1,14,ClusterValue,3,200,10,43,84,"Hit(CW,11,WEAK)",7200,661.144,A9P5N,0.0,145.0,4.0,-0.3,1.44914,0.485,0.7849999999999999,-1.02457,-0.35013,0.6744399999999999
5272,2,4,ClusterValue,3,200,10,43,19,"Draw(CCW,L4)",155863,9560.19,A9P5N,0.0,53.0,4.0,-0.995,2.11778,-0.41,0.585,-2.05389,-1.427585,0.6263050000000001
5472,3,13,ClusterValue,3,200,10,43,44,"Hit(CW,10,WEAK)",9251,698.627,A9P5N,0.0,69.0,4.0,0.36,1.47323,0.7,0.3399999999999999,-0.376615,-0.02111,0.3555049999999999
4526,5,9,ClusterValue,3,200,10,43,0,"Draw(CW,TEE)",77579,4978.26,A9P5N,0.0,65.0,4.0,0.685,1.68694,0.685,0.0,-0.15847,-0.15847,0.0
6392,2,5,ClusterValue,3,200,10,43,38,"Hit(CW,0,STRONG)",149201,9433.14,A9P5N,0.0,75.0,4.0,0.69,1.94008,1.075,0.385,-0.28004,0.1003999999999999,0.38044
1255,4,13,ClusterValue,3,200,10,43,65,"Hit(CCW,12,WEAK)",13334,1049.31,A9P5N,0.0,91.0,4.0,1.54,1.69953,2.34,0.7999999999999998,0.690235,1.5011899999999998,0.8109549999999998
5259,3,8,ClusterValue,3,200,10,43,25,"Draw(CCW,L7)",107559,7597.84,A9P5N,0.0,97.0,4.0,0.34,2.09151,0.965,0.625,-0.7057549999999999,-0.02692,0.6788349999999999
7905,3,15,ClusterValue,3,200,10,43,56,"Hit(CW,10,MIDDLE)",303,20.5998,A9P5N,0.0,103.0,4.0,2.765,1.17037,2.865,0.1,2.179815,2.3683175000000003,0.1885025000000002
4159,5,11,ClusterValue,3,200,10,43,46,"Hit(CW,6,MIDDLE)",51659,3808.19,A9P5N,0.0,103.0,4.0,0.69,1.86384,0.765,0.075,-0.24192,-0.0980999999999999,0.14382
2788,5,13,ClusterValue,3,200,10,43,54,"Hit(CW,4,WEAK)",22126,2242.35,A9P5N,0.0,139.0,4.0,2.49,1.29996,3.115,0.625,1.84002,2.4309350000000003,0.5909150000000001
4360,7,4,ClusterValue,3,200,10,43,47,"Hit(CCW,3,MIDDLE)",160134,9845.99,A9P5N,0.0,59.0,4.0,-0.535,1.88912,-0.47,0.065,-1.47956,-1.414605,0.0649550000000001
8248,7,13,ClusterValue,3,200,10,43,29,"PreGuard(CCW,G4)",9247,639.475,A9P5N,0.0,59.0,4.0,0.42,1.48445,1.49,1.07,-0.322225,0.906925,1.22915
2081,5,9,ClusterValue,3,200,10,43,11,"Draw(CCW,L0)",74055,4444.8,A9P5N,0.0,53.0,4.0,0.365,1.90834,0.865,0.5,-0.58917,0.1088949999999999,0.6980649999999999
1265,4,5,ClusterValue,3,200,10,43,38,"Hit(CW,0,STRONG)",146931,9170.3,A9P5N,0.0,71.0,4.0,0.835,1.90204,0.89,0.055,-0.11602,-0.11019,0.00583
3677,7,15,ClusterValue,3,200,10,43,3,"Draw(CCW,S0)",275,18.71,A9P5N,0.0,75.0,4.0,1.56,0.75921,1.695,0.135,1.180395,1.2149025,0.0345074999999999
477,2,10,ClusterValue,3,200,10,43,6,"Draw(CW,S4)",65477,4552.55,A9P5N,0.0,81.0,4.0,-0.39,1.94882,-0.245,0.145,-1.36441,-1.152605,0.211805
8462,7,13,ClusterValue,3,200,10,43,76,"PostGuard(CW,1,2)",17616,1607.84,A9P5N,0.0,115.0,4.0,2.405,0.995477,2.63,0.2250000000000001,1.9072615,2.11934,0.2120785
3186,1,11,ClusterValue,3,200,10,43,58,"Hit(CW,4,STRONG)",52426,3909.76,A9P5N,0.0,119.0,4.0,0.815,2.07624,1.3,0.4850000000000001,-0.2231199999999999,0.2680100000000001,0.49113
8936,4,15,ClusterValue,3,200,10,43,130,"PostGuard(CW,9,2)",345,28.8006,A9P5N,0.0,145.0,4.0,1.0,0.0,1.015,0.0149999999999999,1.0,1.0,0.0
966,6,3,ClusterValue,3,200,10,43,12,"Draw(CW,L1)",174477,10697.5,A9P5N,0.0,55.0,4.0,0.65,2.0168,1.15,0.4999999999999999,-0.3583999999999999,0.1599349999999999,0.5183349999999999
232,1,13,ClusterValue,3,200,10,43,2,"Draw(CW,S0)",9307,729.22,A9P5N,0.0,59.0,4.0,0.935,1.40384,1.575,0.6399999999999999,0.23308,0.963775,0.7306949999999999
3968,6,10,ClusterValue,3,200,10,43,47,"PostGuard(CCW,8,2)",56514,3401.85,A9P5N,0.0,49.0,4.0,0.575,1.78168,0.95,0.375,-0.31584,0.0573199999999999,0.3731599999999999
2440,2,5,ClusterValue,3,200,10,43,39,"Hit(CCW,0,STRONG)",147982,9359.81,A9P5N,0.0,71.0,4.0,0.425,1.99358,1.17,0.7449999999999999,-0.57179,0.127035,0.698825
1624,6,15,ClusterValue,3,200,10,43,2,"Draw(CW,S0)",291,19.9985,A9P5N,0.0,91.0,4.0,1.26,0.58515,1.265,0.0049999999999998,0.967425,1.0,0.032575
9851,7,8,ClusterValue,3,200,10,43,78,"PostGuard(CW,6,2)",100694,6638.69,A9P5N,0.0,81.0,4.0,-0.32,1.81041,0.155,0.475,-1.225205,-0.86615,0.3590550000000001
9879,2,15,ClusterValue,3,200,10,43,116,Pass,317,23.0795,A9P5N,0.0,117.0,4.0,3.0,0.0,3.125,0.125,3.0,3.0,0.0
9832,1,9,ClusterValue,3,200,10,43,44,"Hit(CW,2,WEAK)",88200,6206.68,A9P5N,0.0,103.0,4.0,0.775,2.13644,1.24,0.4649999999999999,-0.2932199999999999,0.362225,0.6554449999999999
4221,2,14,ClusterValue,3,200,10,43,133,"PostGuard(CCW,10,0)",6961,630.767,A9P5N,0.0,145.0,4.0,0.435,1.33633,1.555,1.12,-0.233165,1.1719285,1.4050935
1999,2,5,ClusterValue,3,200,10,43,37,"Hit(CCW,2,MIDDLE)",139766,8332.6,A9P5N,0.0,53.0,4.0,0.685,1.74808,0.875,0.1899999999999999,-0.1890399999999999,-0.0723099999999999,0.11673
99,4,13,ClusterValue,3,200,10,43,49,"Hit(CCW,12,WEAK)",7809,566.712,A9P5N,0.0,57.0,4.0,0.635,1.17974,0.635,0.0,0.04513,0.04513,0.0
964,0,8,ClusterValue,3,200,10,43,45,"Hit(CCW,5,WEAK)",92668,5578.51,A9P5N,0.0,63.0,4.0,-0.295,1.76011,-0.295,0.0,-1.175055,-1.175055,0.0
6357,7,5,ClusterValue,3,200,10,43,45,"Hit(CCW,2,WEAK)",149340,9525.96,A9P5N,0.0,75.0,4.0,0.79,2.05327,0.895,0.1049999999999999,-0.2366349999999999,-0.0618149999999999,0.1748199999999999
632,7,12,ClusterValue,3,200,10,43,56,"Hit(CW,11,MIDDLE)",28952,2029.48,A9P5N,0.0,81.0,4.0,-0.215,1.88382,-0.195,0.0199999999999999,-1.15691,-1.03419,0.1227200000000001
3130,2,11,ClusterValue,3,200,10,43,54,"Hit(CW,8,WEAK)",50271,3504.35,A9P5N,0.0,91.0,4.0,0.67,1.5592,1.315,0.6449999999999999,-0.1095999999999999,0.59636,0.7059599999999999
2941,4,13,ClusterValue,3,200,10,43,109,"PostGuard(CCW,9,1)",19983,1892.36,A9P5N,0.0,125.0,4.0,0.715,1.76175,1.365,0.65,-0.165875,0.823755,0.98963
6374,0,11,ClusterValue,3,200,10,43,59,"Hit(CCW,6,STRONG)",50031,3286.65,A9P5N,0.0,113.0,4.0,1.19,2.28996,1.54,0.3500000000000001,0.0450199999999998,0.4435949999999999,0.3985750000000001
156,7,14,ClusterValue,3,200,10,43,56,"Hit(CW,5,MIDDLE)",7120,611.654,A9P5N,0.0,145.0,4.0,1.105,1.00696,1.105,0.0,0.6015199999999999,0.7474000000000001,0.1458800000000001
1570,1,4,ClusterValue,3,200,10,43,6,"Draw(CW,S4)",155878,9816.77,A9P5N,0.0,49.0,4.0,-0.41,1.81711,-0.32,0.0899999999999999,-1.318555,-1.28535,0.0332049999999999
7117,6,12,ClusterValue,3,200,10,43,34,"Hit(CW,11,WEAK)",23481,1466.65,A9P5N,0.0,49.0,4.0,-0.185,1.42505,-0.14,0.0449999999999999,-0.8975249999999999,-0.82198,0.0755449999999998
6164,7,6,ClusterValue,3,200,10,43,7,"Draw(CCW,S4)",121988,7348.13,A9P5N,0.0,49.0,4.0,-0.48,1.90515,-0.25,0.2299999999999999,-1.432575,-1.193065,0.2395099999999999
4376,5,5,ClusterValue,3,200,10,43,48,"Hit(CW,2,STRONG)",147035,9228.62,A9P5N,0.0,75.0,4.0,0.355,1.84905,0.9,0.545,-0.5695250000000001,-0.082345,0.48718
4444,0,12,ClusterValue,3,200,10,43,72,"PostGuard(CW,10,2)",29295,1850.18,A9P5N,0.0,75.0,4.0,-0.99,1.7748,-0.345,0.645,-1.8774,-1.145935,0.731465
5083,5,6,ClusterValue,3,200,10,43,75,"PostGuard(CCW,4,0)",136485,9509.54,A9P5N,0.0,81.0,4.0,-0.75,1.9615,-0.245,0.505,-1.73075,-1.2506050000000002,0.4801449999999998
894,4,13,ClusterValue,3,200,10,43,10,"Draw(CW,L0)",18130,1598.1,A9P5N,0.0,105.0,4.0,2.14,1.20433,2.14,0.0,1.5378350000000005,1.5378350000000005,0.0
8445,1,11,ClusterValue,3,200,10,43,18,"Draw(CW,L4)",53499,3951.99,A9P5N,0.0,103.0,4.0,2.0,1.90263,2.34,0.3399999999999998,1.048685,1.48642,0.437735
7871,7,15,ClusterValue,3,200,10,43,35,"Hit(CCW,0,WEAK)",351,37.7779,A9P5N,0.0,151.0,4.0,2.485,1.88674,3.185,0.7000000000000002,1.5416299999999998,2.495655,0.9540250000000003
8198,0,4,ClusterValue,3,200,10,43,43,"Hit(CCW,3,TOUCH)",159226,9649.56,A9P5N,0.0,59.0,4.0,-0.375,2.02098,-0.365,0.01,-1.38549,-1.308635,0.0768550000000001
6829,6,13,ClusterValue,3,200,10,43,11,"Draw(CCW,L0)",7432,543.858,A9P5N,0.0,53.0,4.0,0.12,1.5413,0.45,0.33,-0.65065,-0.203355,0.4472949999999999
4702,2,8,ClusterValue,3,200,10,43,33,"Hit(CCW,7,TOUCH)",89588,5442.76,A9P5N,0.0,49.0,4.0,-0.49,1.76065,-0.045,0.445,-1.370325,-1.00064,0.369685
4058,3,5,ClusterValue,3,200,10,43,37,"Hit(CCW,0,MIDDLE)",148036,9250.8,A9P5N,0.0,71.0,4.0,0.67,1.89238,0.985,0.3149999999999999,-0.2761899999999999,-0.0017599999999999,0.2744299999999999
7591,4,13,ClusterValue,3,200,10,43,94,"PostGuard(CW,13,2)",15830,1264.78,A9P5N,0.0,97.0,4.0,2.755,1.18953,3.245,0.4900000000000002,2.160235,2.70533,0.5450949999999999
1445,7,8,ClusterValue,3,200,10,43,46,"PostGuard(CW,0,0)",95748,6111.54,A9P5N,0.0,65.0,4.0,-0.685,1.89361,-0.23,0.455,-1.631805,-1.08544,0.546365
5373,5,13,ClusterValue,3,200,10,43,78,"Hit(CW,10,STRONG)",10907,802.882,A9P5N,0.0,107.0,4.0,0.875,1.5904,1.945,1.07,0.0797999999999999,1.352975,1.2731750000000002
5423,3,9,ClusterValue,3,200,10,43,38,"Hit(CW,0,STRONG)",87978,6211.01,A9P5N,0.0,103.0,4.0,0.685,1.97124,0.97,0.2849999999999999,-0.30062,-0.140965,0.159655
1644,5,15,ClusterValue,3,200,10,43,0,"Draw(CW,TEE)",335,28.2557,A9P5N,0.0,135.0,4.0,-1.0,0.0,-0.35,0.65,-1.0,-0.93256,0.06744
6839,5,3,ClusterValue,3,200,10,43,16,"Draw(CW,L3)",174032,10584.2,A9P5N,0.0,55.0,4.0,0.855,2.18494,1.225,0.3700000000000001,-0.23747,0.0756100000000001,0.3130800000000002
1063,2,15,ClusterValue,3,200,10,43,34,"Hit(CW,12,WEAK)",255,12.2279,A9P5N,0.0,55.0,4.0,1.905,0.293215,1.905,0.0,1.7583925,1.7583925,0.0
3774,5,6,ClusterValue,3,200,10,43,34,"Hit(CW,1,WEAK)",127344,7853.16,A9P5N,0.0,65.0,4.0,-0.345,2.01395,-0.215,0.1299999999999999,-1.351975,-1.1727,0.1792749999999998
7844,2,5,ClusterValue,3,200,10,43,45,"Hit(CCW,2,WEAK)",146879,9208.89,A9P5N,0.0,71.0,4.0,0.815,2.17733,1.02,0.205,-0.273665,0.0304649999999999,0.30413
5770,5,13,ClusterValue,3,200,10,43,45,"Hit(CCW,4,WEAK)",12209,843.65,A9P5N,0.0,91.0,4.0,0.785,1.57759,1.12,0.3350000000000001,-0.0037949999999999,0.592917,0.596712
7977,6,14,ClusterValue,3,200,10,44,39,"Hit(CCW,1,STRONG)",7089,591.811,A9P5N,0.0,145.0,4.0,-1.79,1.50197,-1.635,0.155,-2.540985,-2.371845,0.16914
3926,6,11,ClusterValue,3,200,10,44,65,"Hit(CCW,6,WEAK)",54088,3970.59,A9P5N,0.0,123.0,4.0,0.32,1.88881,0.425,0.1049999999999999,-0.6244050000000001,-0.594115,0.0302900000000001
3883,1,14,ClusterValue,3,200,10,44,19,"Draw(CCW,L4)",2148,122.106,A9P5N,0.0,37.0,4.0,-0.335,0.890379,-0.075,0.26,-0.7801895000000001,-0.551806,0.2283835
9222,7,5,ClusterValue,3,200,10,44,18,"Draw(CW,L4)",133294,7715.66,A9P5N,0.0,37.0,4.0,0.705,2.10428,1.315,0.61,-0.3471400000000001,0.330065,0.6772050000000002
7881,2,15,ClusterValue,3,200,10,44,84,"Hit(CW,12,WEAK)",329,29.9185,A9P5N,0.0,129.0,4.0,0.285,1.42961,1.72,1.435,-0.429805,0.6866099999999999,1.116415
6406,1,10,ClusterValue,3,200,10,44,6,"Draw(CW,S4)",59340,3715.19,A9P5N,0.0,59.0,4.0,-0.435,1.88037,-0.385,0.0499999999999999,-1.375185,-1.23893,0.1362550000000002
8452,5,15,ClusterValue,3,200,10,44,34,"Hit(CW,0,WEAK)",353,41.8252,A9P5N,0.0,153.0,4.0,1.32,0.6063,1.935,0.615,1.01685,1.811737,0.7948870000000001
1028,6,15,ClusterValue,3,200,10,44,135,"PostGuard(CCW,11,1)",351,35.7086,A9P5N,0.0,151.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2596,1,14,ClusterValue,3,200,10,44,78,"Hit(CW,9,STRONG)",6973,629.723,A9P5N,0.0,145.0,4.0,1.86,1.12712,1.97,0.1099999999999998,1.29644,1.7626545,0.4662145
4748,1,3,ClusterValue,3,200,10,44,35,"Hit(CCW,0,WEAK)",171504,10071.3,A9P5N,0.0,49.0,4.0,0.88,2.1132,0.985,0.1049999999999999,-0.1765999999999999,0.0489499999999999,0.2255499999999999
9206,3,13,ClusterValue,3,200,10,44,11,"Draw(CCW,L0)",7391,544.149,A9P5N,0.0,49.0,4.0,1.66,1.49479,1.73,0.07,0.912605,1.01113,0.0985250000000002
5859,1,6,ClusterValue,3,200,10,44,60,"PostGuard(CW,4,1)",129044,7856.01,A9P5N,0.0,65.0,4.0,-0.88,1.95591,-0.015,0.865,-1.857955,-1.006815,0.85114
6871,4,5,ClusterValue,3,200,10,44,3,"Draw(CCW,S0)",147536,9367.28,A9P5N,0.0,71.0,4.0,0.625,2.03577,1.32,0.6950000000000001,-0.3928849999999999,0.2883,0.6811849999999999
7163,3,13,ClusterValue,3,200,10,44,64,"Hit(CW,12,WEAK)",12803,1061.89,A9P5N,0.0,85.0,4.0,2.285,1.58864,2.465,0.1799999999999997,1.4906800000000002,1.7441,0.2534199999999997
5807,0,8,ClusterValue,3,200,10,44,36,"Hit(CW,3,MIDDLE)",100284,6416.29,A9P5N,0.0,81.0,4.0,-0.115,1.88462,0.03,0.145,-1.05731,-1.02227,0.0350399999999999
5567,2,15,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",329,38.3045,A9P5N,0.0,129.0,4.0,1.535,0.999387,1.93,0.395,1.0353065,1.7758085,0.740502
2507,3,11,ClusterValue,3,200,10,44,42,"Hit(CW,4,STRONG)",49891,3393.51,A9P5N,0.0,107.0,4.0,1.4,2.29347,1.715,0.3150000000000001,0.2532649999999998,0.6236950000000001,0.3704300000000002
7006,3,15,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",345,37.6162,A9P5N,0.0,145.0,4.0,-1.0,0.0,-0.97,0.03,-1.0,-1.0,0.0
1984,6,4,ClusterValue,3,200,10,44,44,"Hit(CW,3,WEAK)",159360,9779.1,A9P5N,0.0,59.0,4.0,-0.54,1.88902,-0.31,0.23,-1.48451,-1.28004,0.2044699999999999
1845,7,14,ClusterValue,3,200,10,44,49,"PostGuard(CCW,12,0)",3111,183.528,A9P5N,0.0,55.0,4.0,1.13,1.82841,1.44,0.31,0.2157949999999998,0.6659849999999999,0.4501900000000001
5780,2,6,ClusterValue,3,200,10,44,34,"Hit(CW,5,WEAK)",122672,7303.43,A9P5N,0.0,49.0,4.0,-0.375,1.8315,-0.375,0.0,-1.29075,-1.29075,0.0
8645,7,5,ClusterValue,3,200,10,44,35,"Hit(CCW,0,WEAK)",147566,9048.66,A9P5N,0.0,71.0,4.0,0.74,1.7951,0.92,0.18,-0.1575499999999999,-0.0615299999999999,0.09602
6132,0,13,ClusterValue,3,200,10,44,35,"Hit(CCW,8,WEAK)",15445,1382.19,A9P5N,0.0,87.0,4.0,1.855,1.43317,2.62,0.7650000000000001,1.138415,2.035705,0.8972900000000001
3339,4,10,ClusterValue,3,200,10,44,34,"Hit(CW,7,WEAK)",61654,3907.48,A9P5N,0.0,71.0,4.0,-0.77,1.72253,-0.305,0.465,-1.631265,-1.19128,0.439985
3566,6,14,ClusterValue,3,200,10,44,64,"Hit(CW,9,WEAK)",6454,561.42,A9P5N,0.0,129.0,4.0,0.955,0.72317,1.01,0.055,0.593415,1.0,0.406585
5523,3,9,ClusterValue,3,200,10,44,55,"Hit(CCW,4,WEAK)",87686,6098.63,A9P5N,0.0,103.0,4.0,0.74,1.9602,0.74,0.0,-0.2400999999999999,-0.2400999999999999,0.0
7015,5,14,ClusterValue,3,200,10,44,11,"Draw(CCW,L0)",7133,608.55,A9P5N,0.0,145.0,4.0,-1.135,1.92789,-1.135,0.0,-2.098945,-2.098945,0.0
743,7,3,ClusterValue,3,200,10,44,32,"Hit(CW,0,TOUCH)",175355,10706.7,A9P5N,0.0,55.0,4.0,0.75,1.97927,0.98,0.2299999999999999,-0.239635,-0.0727249999999999,0.1669100000000001
1014,4,15,ClusterValue,3,200,10,44,10,"Draw(CW,L0)",261,17.5611,A9P5N,0.0,61.0,4.0,3.325,1.27255,3.325,0.0,2.6887250000000003,2.6887250000000003,0.0
3900,0,10,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",58837,3656.14,A9P5N,0.0,55.0,4.0,0.305,1.74126,0.305,0.0,-0.5656300000000001,-0.5656300000000001,0.0
4543,6,5,ClusterValue,3,200,10,44,34,"Hit(CW,0,WEAK)",149150,9338.82,A9P5N,0.0,71.0,4.0,0.71,2.02136,1.09,0.3800000000000001,-0.30068,0.0577800000000001,0.3584600000000002
9231,5,14,ClusterValue,3,200,10,44,43,"Hit(CCW,5,TOUCH)",4870,345.196,A9P5N,0.0,101.0,4.0,1.62,1.01764,2.025,0.4049999999999998,1.11118,1.620533,0.509353
1825,5,7,ClusterValue,3,200,10,44,53,"PostGuard(CCW,1,0)",115837,7259.57,A9P5N,0.0,77.0,4.0,0.865,2.16259,0.865,0.0,-0.2162949999999999,-0.2135949999999999,0.0026999999999999
4062,4,15,ClusterValue,3,200,10,44,35,"Hit(CCW,2,WEAK)",317,24.1723,A9P5N,0.0,117.0,4.0,-1.275,0.824242,-0.475,0.7999999999999999,-1.687121,-1.42096,0.2661609999999998
9882,2,11,ClusterValue,3,200,10,44,46,"Hit(CW,4,MIDDLE)",52228,3664.35,A9P5N,0.0,109.0,4.0,1.295,2.01444,1.295,0.0,0.2877799999999999,0.2877799999999999,0.0
2998,6,14,ClusterValue,3,200,10,44,98,"Hit(CW,13,STRONG)",7132,595.82,A9P5N,0.0,145.0,4.0,2.395,1.02907,2.895,0.5,1.880465,2.46373,0.5832649999999999
1555,2,3,ClusterValue,3,200,10,44,20,"Draw(CW,L5)",174511,10532.7,A9P5N,0.0,55.0,4.0,1.035,2.34601,1.1,0.0650000000000001,-0.1380050000000001,0.054775,0.1927800000000001
4372,4,14,ClusterValue,3,200,10,44,18,"Draw(CW,L4)",2728,155.83,A9P5N,0.0,49.0,4.0,0.095,1.24337,0.095,0.0,-0.5266850000000001,-0.5266850000000001,0.0
3732,7,7,ClusterValue,3,200,10,44,33,"Hit(CCW,4,TOUCH)",105767,6198.7,A9P5N,0.0,49.0,4.0,0.9,1.78326,1.125,0.2249999999999999,0.0083699999999999,0.254745,0.246375
3858,5,5,ClusterValue,3,200,10,44,50,"Freeze(CW,2)",148555,9537.7,A9P5N,0.0,75.0,4.0,0.44,1.951,0.885,0.445,-0.5355000000000001,-0.1150499999999999,0.4204500000000001
1938,0,14,ClusterValue,3,200,10,44,36,"Hit(CW,9,MIDDLE)",4609,320.68,A9P5N,0.0,93.0,4.0,0.885,2.36892,1.43,0.5449999999999999,-0.29946,0.9590015,1.2584615
9112,3,9,ClusterValue,3,200,10,44,57,"Hit(CCW,6,MIDDLE)",79506,4797.86,A9P5N,0.0,75.0,4.0,0.4,1.75214,0.76,0.36,-0.47607,-0.13746,0.3386099999999999
4157,3,12,ClusterValue,3,200,10,44,38,"Hit(CW,3,STRONG)",31966,2306.13,A9P5N,0.0,107.0,4.0,-0.885,1.81983,-0.705,0.18,-1.794915,-1.5046849999999998,0.2902300000000002
7373,1,11,ClusterValue,3,200,10,44,7,"Draw(CCW,S4)",52455,3831.08,A9P5N,0.0,103.0,4.0,0.905,1.70469,1.175,0.27,0.052655,0.5203300000000001,0.467675
7173,4,15,ClusterValue,3,200,10,44,135,"PostGuard(CCW,11,1)",351,31.7934,A9P5N,0.0,151.0,4.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0
196,4,4,ClusterValue,3,200,10,44,4,"Draw(CW,S2)",156377,9313.58,A9P5N,0.0,49.0,4.0,-0.535,2.22008,-0.22,0.315,-1.6450399999999998,-1.206355,0.4386849999999997
2630,2,14,ClusterValue,3,200,10,44,33,"Hit(CCW,11,TOUCH)",3153,191.795,A9P5N,0.0,59.0,4.0,-1.445,1.39175,-1.07,0.375,-2.1408750000000003,-1.5130295,0.6278455000000003
5731,2,10,ClusterValue,3,200,10,44,13,"Draw(CCW,L1)",55467,3269.87,A9P5N,0.0,43.0,4.0,-0.94,1.65118,-0.555,0.3849999999999999,-1.76559,-1.26157,0.5040199999999999
9518,4,5,ClusterValue,3,200,10,44,44,"Hit(CW,2,WEAK)",148454,9356.86,A9P5N,0.0,71.0,4.0,0.705,2.00449,0.985,0.28,-0.2972450000000001,0.0096899999999999,0.306935
8211,7,12,ClusterValue,3,200,10,44,54,"Hit(CW,9,WEAK)",29408,2003.35,A9P5N,0.0,79.0,4.0,-1.06,1.70775,-0.815,0.2450000000000001,-1.913875,-1.69403,0.219845
5392,3,13,ClusterValue,3,200,10,44,38,"Hit(CW,0,STRONG)",20814,1972.78,A9P5N,0.0,135.0,4.0,-1.09,1.68579,-1.005,0.0850000000000001,-1.932895,-1.7931899999999998,0.1397050000000002
4262,4,2,ClusterValue,3,200,10,44,34,"Hit(CW,1,WEAK)",187997,11251.3,A9P5N,0.0,49.0,4.0,-0.7,2.08567,-0.465,0.2349999999999999,-1.742835,-1.40741,0.3354249999999998
6230,1,12,ClusterValue,3,200,10,44,35,"Hit(CCW,11,WEAK)",23408,1379.41,A9P5N,0.0,49.0,4.0,-0.215,1.43484,-0.215,0.0,-0.93242,-0.93242,0.0
3543,4,7,ClusterValue,3,200,10,44,10,"Draw(CW,L0)",108205,6495.49,A9P5N,0.0,55.0,4.0,0.67,1.87912,1.025,0.3549999999999998,-0.2695599999999999,0.049295,0.318855
1784,6,5,ClusterValue,3,200,10,44,36,"Hit(CW,0,MIDDLE)",148717,9107.1,A9P5N,0.0,71.0,4.0,0.635,2.06198,1.05,0.415,-0.39599,0.0025399999999999,0.39853
4905,4,14,ClusterValue,3,200,10,44,37,"Hit(CCW,5,MIDDLE)",5062,331.319,A9P5N,0.0,101.0,4.0,-2.09,1.94471,-1.65,0.4399999999999999,-3.062355,-2.110299,0.9520559999999998
3837,2,10,ClusterValue,3,200,10,44,44,"Hit(CW,9,WEAK)",62239,4116.9,A9P5N,0.0,71.0,4.0,-0.605,1.74899,-0.455,0.1499999999999999,-1.479495,-1.330315,0.1491799999999998
2854,0,15,ClusterValue,3,200,10,44,92,"PostGuard(CW,11,1)",303,19.3791,A9P5N,0.0,103.0,4.0,1.0,0.0,1.18,0.1799999999999999,1.0,1.0,0.0
1221,1,10,ClusterValue,3,200,10,44,68,"Hit(CW,7,STRONG)",71969,5179.39,A9P5N,0.0,113.0,4.0,-0.575,1.97848,-0.575,0.0,-1.56424,-1.56424,0.0
7301,6,14,ClusterValue,3,200,10,44,1,"Draw(CCW,TEE)",7251,632.367,A9P5N,0.0,145.0,4.0,1.945,0.22798,1.985,0.04,1.83101,1.8847065,0.0536965
5248,0,3,ClusterValue,3,200,10,44,14,"Draw(CW,L2)",173181,10390.5,A9P5N,0.0,49.0,4.0,0.905,2.39916,1.33,0.425,-0.29458,0.3162100000000001,0.6107900000000002
2545,3,15,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",261,16.9765,A9P5N,0.0,61.0,4.0,2.98,0.14,2.98,0.0,2.91,2.91,0.0
6335,1,11,ClusterValue,3,200,10,44,34,"Hit(CW,6,WEAK)",40836,2465.69,A9P5N,0.0,53.0,4.0,1.125,1.49645,1.125,0.0,0.3767749999999999,0.3767749999999999,0.0
8275,4,5,ClusterValue,3,200,10,44,35,"Hit(CCW,0,WEAK)",148601,9133.61,A9P5N,0.0,71.0,4.0,0.935,2.10018,1.005,0.0699999999999998,-0.1150899999999999,0.037675,0.1527649999999999
963,5,13,ClusterValue,3,200,10,44,45,"Hit(CCW,10,WEAK)",12222,944.573,A9P5N,0.0,89.0,4.0,0.86,2.07374,1.235,0.3750000000000001,-0.1768699999999999,0.508345,0.685215
176,5,11,ClusterValue,3,200,10,44,84,"PostGuard(CW,5,0)",53597,3931.48,A9P5N,0.0,97.0,4.0,1.505,2.11423,1.585,0.08,0.4478849999999998,0.668105,0.22022
2199,1,13,ClusterValue,3,200,10,44,59,"Hit(CCW,6,STRONG)",16455,1411.54,A9P5N,0.0,119.0,4.0,0.21,1.6631,0.25,0.04,-0.62155,-0.524195,0.097355
8298,3,11,ClusterValue,3,200,10,44,36,"Hit(CW,0,MIDDLE)",53173,3831.44,A9P5N,0.0,119.0,4.0,1.15,2.19488,1.185,0.0350000000000001,0.0525599999999999,0.1517049999999999,0.099145
6729,2,14,ClusterValue,3,200,10,44,2,"Draw(CW,S0)",6633,547.973,A9P5N,0.0,135.0,4.0,0.6,1.1619,0.665,0.065,0.01905,0.14232,0.1232699999999999
