game_id,end,shot_num,team,remaining,has_hammer,phase_shot,phase_r,n_stones,n_stones_bin,n_my,n_op,n_my_house,n_op_house,n_house,house_diff,n_my_guard,n_op_guard,n_guard,n_center_guard,center_lane_blocked,n_front_house,n_back_house,n_within_0.61,n_within_1.22,d_no1,no1_mine,d_no2,no1_no2_gap,counting_my,counting_op,score_now,min_pair_dist,mean_nn_dist,x_spread,y_spread,house_mean_nn_dist,house_density,n_cand,q_star,q_2nd,q_gap12,q_median,q_mean,q_min,q_range,q_iqr,q_star_minus_median,n_near_best_025,n_near_best_050,frac_near_best_050,q_sd_mean,q_sd_median,q_sd_best,best_type,n_types,frac_hit,frac_draw,frac_guard,best_type_margin,n_types_near_best_050,best_type_is_hit,best_hist_entropy,best_p_negative,best_p_ge2,qadj_star_l0.5,qadj_best_same_as_q_best_l0.5,qadj_best_type_l0.5,lookahead_gain_best,lookahead_gain_mean,n_cand_ct,K_clusters,n_reps,largest_frac,n_singleton,singleton_frac,size_entropy_norm,mean_cluster_size,type_purity,eta2_q,within_sd_q,between_range_q,best_is_rep,best_cluster_selected,best_cluster_size,rep_q_max,screen_loss,true_top_cluster_selected,rho_cand,rho_cluster,rho_gain,cluster_sd_mean,best_cluster_rank,rho_cluster_risk_l0.5,rho_cand_risk_l0.5,topk_overlap_l0.5,n_seeds_ct,rho_gain_sd,md_best_is_rep,md_best_cluster_selected,md_rep_q_max,md_screen_loss,regret_A1,regret_A1_sd,n_seeds_A1,regret_adj_A1,regret_adj_A1_sd,regret_A9P5,regret_A9P5_sd,n_seeds_A9P5,regret_adj_A9P5,regret_adj_A9P5_sd,regret_A9P5N,regret_A9P5N_sd,n_seeds_A9P5N,regret_adj_A9P5N,regret_adj_A9P5N_sd,regret_A11b,regret_A11b_sd,n_seeds_A11b,regret_adj_A11b,regret_adj_A11b_sd,regret_A11a,regret_A11a_sd,n_seeds_A11a,regret_adj_A11a,regret_adj_A11a_sd,d_A9P5_A1,d_A9P5N_A1,d_A9P5N_A9P5,d_A11b_A1,d_A11b_A9P5,d_A11b_A9P5N,d_A11a_A1,d_A11a_A9P5,d_A11a_A9P5N,d_A11a_A11b,dadj_A9P5_A1,dadj_A9P5N_A1,dadj_A9P5N_A9P5,dadj_A11b_A1,dadj_A11b_A9P5,dadj_A11b_A9P5N,dadj_A11a_A1,dadj_A11a_A9P5,dadj_A11a_A9P5N,dadj_A11a_A11b
2516,5,8,0,8,0,mid,mid_r5-8,3,2-4,2,1,2,1,3,1,0,0,0,0,1,2,1,2,3,0.14787478341150656,1,0.4611483285234808,0.31327354511197425,2,0,2,0.3163635713052313,0.6205604826515491,0.3096584266923081,0.5529284643303044,0.6205604826515491,0.2450626273653165,55,0.135,-0.005,0.14,-0.34,-0.33209090909090916,-0.83,0.965,0.2675,0.47500000000000003,8,32,0.5818181818181818,1.9000543636363638,1.89229,1.72243,PostGuard,6,0.14545454545454545,0.509090909090909,0.32727272727272727,0.17500000000000002,5,0,2.3853900922526243,0.495,0.215,-0.7262149999999999,1,PostGuard,-2.55,-2.4668181818181822,55.0,11.0,11.0,0.2909090909090909,2.0,0.18181818181818182,0.8891675931173865,5.0,0.7454545454545455,0.3423407543803267,0.1502576234463938,0.38666666666666655,0.4,1.0,6.0,0.024,0.11100000000000002,1.0,0.11983767090187751,-0.05449777682995625,-0.1743354477318338,1.8438108841009395,6.4,-0.030909090909090896,0.14450928000018612,1.0,5,0.37584791540334,,,,,0.343,0.21770392738763353,5,0.44390100000000005,0.1925428236912506,0.41200000000000003,0.19469848484258936,5,0.4897990000000001,0.1913855122325094,0.219,0.08339664261827326,5,0.3181800000000001,0.1034720493055975,0.425,0.22800767530940708,5,0.48944800000000005,0.20767780720987014,0.28200000000000003,0.2529229131573492,5,0.32677300000000004,0.24183249834854698,0.069,-0.12400000000000003,-0.19300000000000003,0.08199999999999996,0.012999999999999956,0.206,-0.061,-0.13,0.06300000000000003,-0.14299999999999996,0.04589800000000005,-0.12572099999999997,-0.17161900000000002,0.045547000000000004,-0.0003510000000000457,0.17126799999999998,-0.11712800000000001,-0.16302600000000006,0.008592999999999962,-0.16267500000000001
7892,3,13,1,3,1,late,late_r2-4,5,5-8,2,3,2,3,5,-1,0,0,0,0,0,2,3,1,5,0.4661384903234204,1,0.7712710899703177,0.30513259964689726,1,0,1,0.47806923821659936,0.5922348314460743,0.7001207600845442,0.3431703192293879,0.5922348314460743,0.40843771227552755,75,1.305,1.13,0.17500000000000004,0.545,0.5414,-0.175,1.48,0.26250000000000007,0.7599999999999999,2,8,0.10666666666666667,1.4976289333333332,1.48693,1.44291,PostGuard,6,0.32,0.4266666666666667,0.24,0.32499999999999996,3,0,2.151291524105155,0.19,0.555,0.583545,1,PostGuard,-0.24,-0.23986666666666673,75.0,15.0,15.0,0.21333333333333332,4.0,0.26666666666666666,0.8374543474266553,5.0,0.6533333333333333,0.4076453679911796,0.18216532918575448,0.6575,0.0,1.0,8.0,0.9939999999999998,0.311,1.0,0.33467659203596767,0.5373947940977459,0.20271820206177815,1.4353942071998733,2.6,0.496180311663616,0.30878142129718594,1.0,5,0.10728092094486244,,,,,0.45999999999999985,0.0,5,0.48201,0.0,0.6569999999999999,0.08497058314499202,5,0.741292,0.10600751067731003,0.599,0.21573710853721945,5,0.625594,0.23093783523385683,0.605,0.16031219541881403,5,0.655929,0.21231774750359422,0.5289999999999999,0.1393915348936226,5,0.5742229999999999,0.17610427300324089,0.19700000000000006,0.13900000000000012,-0.05799999999999994,0.14500000000000013,-0.051999999999999935,0.006000000000000005,0.06900000000000006,-0.128,-0.07000000000000006,-0.07600000000000007,0.25928199999999996,0.143584,-0.11569799999999997,0.173919,-0.08536299999999997,0.030335,0.09221299999999993,-0.16706900000000002,-0.051371000000000056,-0.08170600000000006
1789,6,12,0,4,0,late,late_r2-4,2,2-4,1,1,1,1,2,0,0,0,0,0,1,2,0,1,2,0.12988949356880558,1,0.6637821213149985,0.5338926277461928,1,0,1,0.5671727583912637,0.5671727583912637,0.0182273,0.2829999999999977,0.5671727583912637,0.16337508491021102,49,0.475,0.465,0.009999999999999953,-0.495,-0.40193877551020407,-0.965,1.44,0.385,0.97,6,7,0.14285714285714285,1.461433673469388,1.48091,1.33018,PreGuard,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.009999999999999953,3,0,1.7981030762585557,0.255,0.155,-0.19008999999999998,1,PreGuard,-0.525,-1.2644897959183674,49.0,10.0,10.0,0.1836734693877551,1.0,0.1,0.9398390953125855,4.9,0.7551020408163265,0.6051568830072199,0.1873938371120787,1.175,0.4,1.0,4.0,0.388,0.08699999999999998,1.0,0.4167234167271813,0.6210550572975311,0.20433164057034992,1.4111802381783067,1.2,0.5878787878787878,0.4140475377969041,1.0,5,0.16917962578037438,,,,,0.03199999999999998,0.07155417527999323,5,0.033733,0.07542928108500041,0.21599999999999997,0.23330237889914457,5,0.22516499999999998,0.2511626110958795,0.0979999999999999,0.08497058314499197,5,0.10166399999999998,0.09174858012525319,0.32599999999999996,0.28038812385691375,5,0.36188200000000004,0.34654518001986406,0.30199999999999994,0.4446993366309422,5,0.31801700000000005,0.45060280700690275,0.184,0.06599999999999992,-0.11800000000000006,0.294,0.10999999999999999,0.22800000000000004,0.26999999999999996,0.08599999999999997,0.20400000000000001,-0.02400000000000002,0.191432,0.06793099999999998,-0.123501,0.328149,0.13671700000000006,0.26021800000000006,0.28428400000000004,0.09285200000000007,0.21635300000000007,-0.04386499999999999
2748,6,14,0,2,0,late,late_r2-4,4,2-4,2,2,2,2,4,0,0,0,0,0,1,2,2,1,1,0.4003580423371045,1,1.2866400889452316,0.8862820466081271,1,0,1,0.8856731885074755,0.8912973805798666,0.5449936094875334,1.0501094157277118,0.8912973805798666,0.32675016982042204,65,1.025,0.71,0.31499999999999995,0.115,0.03076923076923076,-1.165,2.19,0.36,0.9099999999999999,1,6,0.09230769230769231,1.2140656923076922,1.16344,1.34327,Draw,6,0.24615384615384617,0.46153846153846156,0.27692307692307694,0.5049999999999999,1,0,1.7179672968123434,0.27,0.53,0.35336499999999993,1,Draw,-1.0100000000000002,-1.3235384615384618,65.0,13.0,13.0,0.26153846153846155,5.0,0.38461538461538464,0.7966967658486418,5.0,0.7230769230769231,0.6779856461015954,0.23911346912873305,1.7025000000000001,0.6,1.0,17.0,0.8959999999999999,0.12899999999999998,1.0,0.5767806311628941,0.8462108305515548,0.2694301993886606,0.9565571723758965,4.6,0.8476237118928258,0.5423741890927324,1.0,5,0.06768043587238916,,,,,0.4149999999999999,0.0,5,0.39296,0.0,0.4119999999999999,0.0027386127875258315,5,0.3989629999999999,0.005479964187839142,0.2579999999999999,0.2470222662028668,5,0.25271299999999997,0.264313315796802,0.4129999999999999,0.0027386127875258333,5,0.3969619999999999,0.0054799641878391465,0.4109999999999999,0.0022360679774997916,5,0.40096399999999993,0.004474372022977056,-0.0030000000000000027,-0.15700000000000003,-0.15400000000000003,-0.0020000000000000018,0.0010000000000000009,0.15500000000000003,-0.0040000000000000036,-0.0010000000000000009,0.15300000000000002,-0.0020000000000000018,0.006002999999999925,-0.140247,-0.14624999999999994,0.00400199999999995,-0.002000999999999975,0.14424899999999996,0.008003999999999956,0.0020010000000000305,0.14825099999999997,0.0040020000000000056
5555,0,12,0,4,0,late,late_r2-4,4,2-4,2,2,2,2,4,0,0,0,0,0,1,3,1,3,4,0.2589290659022273,1,0.41784458150010684,0.15891551559787953,1,0,1,0.36137506678795583,0.43775492203336813,0.1986526502919103,0.35946987704117883,0.43775492203336813,0.32675016982042204,65,0.685,0.655,0.030000000000000027,-0.39,-0.23730769230769233,-1.035,1.72,0.635,1.0750000000000002,6,15,0.23076923076923078,1.5892704615384616,1.60122,1.39132,Freeze,6,0.24615384615384617,0.46153846153846156,0.27692307692307694,0.030000000000000027,3,0,2.014876197530029,0.26,0.24,-0.010659999999999892,1,Freeze,-0.31499999999999995,-1.0687692307692307,65.0,13.0,13.0,0.18461538461538463,4.0,0.3076923076923077,0.8894197225156775,5.0,0.7384615384615385,0.5713532754872612,0.25479291750916827,1.2874999999999999,0.4,1.0,12.0,0.595,0.09000000000000004,1.0,0.5033432721126962,0.6990215549535354,0.1956782828408392,1.4842327429913595,4.0,0.6870446141328219,0.5075938168306171,1.0,5,0.09934199515799445,,,,,0.5660000000000001,0.17840964099509873,5,0.6824680000000001,0.2561397182349899,0.445,0.0,5,0.5334130000000001,0.020321385779518062,0.458,0.20957099035887577,5,0.5453690000000001,0.24430934011514988,0.281,0.2259258727990223,5,0.3337090000000001,0.28291787676373514,0.11699999999999999,0.18666815475597331,5,0.12491700000000008,0.22467835620059184,-0.12100000000000005,-0.10800000000000004,0.013000000000000012,-0.28500000000000003,-0.16399999999999998,-0.177,-0.44900000000000007,-0.328,-0.341,-0.16400000000000003,-0.14905499999999994,-0.13709899999999997,0.011955999999999967,-0.348759,-0.19970400000000005,-0.21166000000000001,-0.557551,-0.4084960000000001,-0.42045200000000005,-0.208792
5662,6,14,0,2,0,late,late_r2-4,2,2-4,1,1,1,1,2,0,0,0,0,0,1,1,1,1,2,0.33952879414896275,1,0.855126446804799,0.5155976526558362,1,0,1,1.18853611436769,1.18853611436769,0.03390625,0.5932999999999993,1.18853611436769,0.16337508491021102,49,0.825,0.805,0.019999999999999907,0.005,-0.05142857142857143,-0.89,1.7149999999999999,0.26,0.82,6,8,0.16326530612244897,1.0734899387755104,1.11758,0.710194,PostGuard,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.1449999999999999,3,0,0.9278394808124513,0.115,0.065,0.46990299999999996,1,PostGuard,-0.17500000000000004,-0.9827551020408162,49.0,10.0,10.0,0.40816326530612246,3.0,0.3,0.7682811834668342,4.9,0.7551020408163265,0.5995920747244592,0.2640757063033678,1.212,0.2,1.0,20.0,0.7280000000000001,0.09699999999999993,1.0,0.47717236843911925,0.36453669319465937,-0.1126356752444599,0.9411291757506375,5.2,0.3811041937633144,0.4787567212618944,1.0,5,0.19653876495265532,,,,,0.345,0.0,5,0.553288,0.0,0.5529999999999999,0.382191051700586,5,0.7376753999999999,0.5285214779932553,0.1259999999999999,0.0597285526360718,5,0.15888589999999989,0.0804398664239319,0.3209999999999999,0.3600069443774662,5,0.43503999999999987,0.5057191960972512,0.476,0.4465618658148051,5,0.648029,0.6319770397742903,0.20799999999999996,-0.21900000000000008,-0.42700000000000005,-0.024000000000000077,-0.23200000000000004,0.195,0.131,-0.07699999999999996,0.3500000000000001,0.15500000000000008,0.18438739999999987,-0.3944021000000001,-0.5787895,-0.11824800000000013,-0.3026354,0.27615409999999996,0.09474099999999996,-0.0896463999999999,0.48914310000000005,0.2129890000000001
5064,7,14,0,2,0,late,late_r2-4,5,5-8,3,2,2,2,4,0,0,0,0,0,1,3,1,1,4,0.37789963501437573,1,0.6492541594175605,0.27135452440318475,1,0,1,0.4062025573540866,0.8914148059267439,0.7913418242104987,0.6955630455968749,0.8035989771898232,0.32675016982042204,65,0.845,0.675,0.16999999999999993,-0.89,-0.5968461538461538,-2.395,3.24,1.495,1.7349999999999999,7,12,0.18461538461538463,1.5229349076923078,1.52614,0.800609,Draw,6,0.24615384615384617,0.46153846153846156,0.27692307692307694,0.17499999999999993,3,0,1.0169855590139951,0.11,0.085,0.44469549999999997,1,Draw,-0.15500000000000003,-1.6125384615384617,65.0,13.0,13.0,0.24615384615384617,6.0,0.46153846153846156,0.8400407802682734,5.0,0.7076923076923077,0.4152817742832176,0.5667438882043344,2.1035714285714286,0.2,1.0,16.0,0.6849999999999999,0.15999999999999998,1.0,0.6109727013673922,0.582719016143615,-0.028253685223777282,1.3130732823466653,6.4,0.717798718933449,0.6438933939153146,1.0,5,0.05263906949744491,,,,,0.595,0.0,5,0.9358955,0.0,0.619,0.3403380672214027,5,0.9058235,0.31248911676248825,0.31399999999999995,0.19498076828241295,5,0.5746349999999999,0.2777339133190256,0.737,0.48947165392900954,5,1.1168814999999999,0.5748908160838022,1.0030000000000001,0.33137214729062553,5,1.4226115,0.4023898540967454,0.02400000000000002,-0.281,-0.30500000000000005,0.14200000000000002,0.118,0.42300000000000004,0.40800000000000014,0.3840000000000001,0.6890000000000002,0.2660000000000001,-0.030071999999999988,-0.3612605000000001,-0.3311885000000001,0.18098599999999987,0.21105799999999986,0.5422465,0.4867159999999999,0.5167879999999999,0.8479765,0.30573000000000006
3882,7,13,1,3,1,late,late_r2-4,5,5-8,1,4,1,4,5,-3,0,0,0,0,1,5,0,3,4,0.12411267218463341,1,0.4283382453167129,0.3042255731320795,1,0,1,0.31367504912888716,0.5327284510726955,0.7466825376368632,0.14061991324133366,0.5327284510726955,0.40843771227552755,79,1.075,1.045,0.030000000000000027,0.09,0.19784810126582278,-0.61,1.685,0.5774999999999999,0.985,10,15,0.189873417721519,1.6720027848101267,1.68698,1.31885,Draw,6,0.4050632911392405,0.43037974683544306,0.1518987341772152,0.030000000000000027,3,0,1.9309361375101752,0.17,0.45,0.4219099999999999,0,Hit,-0.17000000000000015,-0.6612658227848102,79.0,16.0,15.0,0.17721518987341772,5.0,0.3125,0.8789960670578983,4.9375,0.7341772151898734,0.60055464713553,0.23471037144380894,1.245,0.0,1.0,14.0,1.035,0.040000000000000015,1.0,0.35900074846443286,0.5266693953391405,0.16766864687470767,1.5027400039975523,4.8,0.48764705882352943,0.3435524707341588,1.0,5,0.16856338534555962,,,,,0.485,0.0,5,0.6399799999999999,0.0,0.2839999999999999,0.16546903033498447,5,0.3604939999999999,0.1740756559803811,0.12499999999999996,0.11412712210513322,5,0.1642889999999999,0.1450751737203854,0.29399999999999993,0.18782971010998234,5,0.4016919999999999,0.2661971845174175,0.3339999999999999,0.18676188047886003,5,0.44697,0.26006903371989526,-0.20100000000000007,-0.36000000000000004,-0.15899999999999997,-0.19100000000000006,0.010000000000000009,0.16899999999999998,-0.15100000000000008,0.04999999999999999,0.20899999999999996,0.03999999999999998,-0.27948599999999996,-0.475691,-0.19620500000000002,-0.238288,0.04119799999999996,0.23740299999999998,-0.1930099999999999,0.08647600000000005,0.28268100000000007,0.045278000000000096
7024,4,13,1,3,1,late,late_r2-4,4,2-4,2,2,2,2,4,0,0,0,0,0,1,4,0,2,3,0.23571332038940823,1,0.4342535800669921,0.19854025967758387,1,0,1,0.31668473835030314,0.6011225092956847,0.7838127921699081,0.10009688743912026,0.6011225092956847,0.32675016982042204,65,0.925,0.9,0.025000000000000022,0.25,0.25923076923076926,-0.375,1.3,0.41500000000000004,0.675,9,19,0.2923076923076923,1.5020875384615389,1.49863,1.37455,Freeze,6,0.24615384615384617,0.46153846153846156,0.27692307692307694,0.025000000000000022,4,0,2.055112119276676,0.23,0.305,0.23772500000000008,1,Freeze,-0.07499999999999996,-0.5287692307692308,65.0,13.0,13.0,0.15384615384615385,3.0,0.23076923076923078,0.9128492541915291,5.0,0.7538461538461538,0.424824077689215,0.23669654555607997,0.7216666666666667,0.0,1.0,10.0,0.86,0.06500000000000006,1.0,0.44260993602636256,0.2608197922159966,-0.18179014381036596,1.4166041141761767,6.6,0.24065934065934064,0.44396075214848746,1.0,5,0.18458531291228703,,,,,0.1100000000000001,0.0,5,0.0767100000000001,0.0,0.485,0.19480759738778158,5,0.47813800000000006,0.16496618860390752,0.354,0.2580794451326956,5,0.475799,0.2857092493558793,0.24900000000000003,0.12074767078498866,5,0.3059940000000001,0.1543758970986079,0.511,0.3285079907703921,5,0.5688340000000001,0.3286343160794381,0.3749999999999999,0.24399999999999988,-0.131,0.13899999999999993,-0.23599999999999996,-0.10499999999999995,0.4009999999999999,0.026000000000000023,0.15700000000000003,0.262,0.40142799999999995,0.3990889999999999,-0.0023390000000000355,0.229284,-0.17214399999999996,-0.16980499999999993,0.49212399999999995,0.090696,0.09303500000000003,0.26283999999999996
1439,6,14,0,2,0,late,late_r2-4,5,5-8,3,2,2,2,4,0,0,0,0,0,1,2,2,3,4,0.5104501842736476,1,0.5291748183058204,0.018724634032172727,1,0,1,0.4805132718687523,0.884679993373837,0.8770418958579901,0.5988973300992418,0.6604081057651975,0.32675016982042204,65,1.135,0.855,0.28,-0.34,-0.42330769230769233,-2.035,3.17,0.42,1.475,1,2,0.03076923076923077,1.3547066153846155,1.33581,1.21933,Freeze,6,0.24615384615384617,0.46153846153846156,0.27692307692307694,0.28,2,0,1.7868436017022384,0.19,0.5,0.525335,1,Freeze,-0.865,-1.2141538461538464,65.0,13.0,13.0,0.21538461538461542,3.0,0.23076923076923078,0.9032485221995378,5.0,0.7384615384615385,0.7390305219633053,0.2803512867375561,1.9216666666666664,0.0,1.0,6.0,0.567,0.568,1.0,0.5252742737578492,0.7466076252119541,0.22133335145410493,1.210074142818684,1.2,0.7538461538461538,0.518573622465638,1.0,5,0.10304700545490059,,,,,0.0,0.0,5,0.0,0.0,0.554,0.5159263513332112,5,0.690652,0.6163027107842379,0.268,0.3186220331364421,5,0.305713,0.3189610386003281,1.0210000000000001,0.4172139738791116,5,1.1897030000000002,0.4530065398617332,0.897,0.6086419308591875,5,1.077814,0.6927235273758211,0.554,0.268,-0.28600000000000003,1.0210000000000001,0.4670000000000001,0.7530000000000001,0.897,0.34299999999999997,0.629,-0.12400000000000011,0.690652,0.305713,-0.38493900000000003,1.1897030000000002,0.49905100000000013,0.8839900000000002,1.077814,0.387162,0.772101,-0.11188900000000013
5803,1,12,0,4,0,late,late_r2-4,4,2-4,3,1,3,1,4,2,0,0,0,0,1,4,0,2,3,0.13440801166597416,1,0.49750171614722083,0.36309370448124667,1,0,1,0.359746623194715,0.3949868660637289,0.5777698066685318,0.19465526418517393,0.3949868660637289,0.32675016982042204,61,0.17,0.095,0.07500000000000001,-0.43,-0.41516393442622945,-1.23,1.4,0.25000000000000006,0.6,7,20,0.32786885245901637,1.569244262295082,1.55679,1.85502,Draw,6,0.13114754098360656,0.45901639344262296,0.39344262295081966,0.14500000000000002,5,0,2.505030207589212,0.48,0.225,-0.7575099999999999,1,Draw,-0.64,-1.3253278688524588,61.0,13.0,13.0,0.32786885245901637,6.0,0.46153846153846156,0.7994869552783607,4.6923076923076925,0.7377049180327869,0.2330391731392413,0.20882589768528184,0.6,0.4,1.0,7.0,-0.02099999999999999,0.191,1.0,0.2651058038319456,0.20678528039407632,-0.058320523437869275,1.4913070510370896,3.2,0.13792948277598205,0.2761693454002962,1.0,5,0.26403034106104695,,,,,0.06,0.03354101966249685,5,0.04528400000000008,0.025314525573275164,0.539,0.38401497366639237,5,0.394635,0.39545055082778685,0.43600000000000005,0.05920304046246273,5,0.25410600000000005,0.08081426903709521,0.5960000000000001,0.34284471703673663,5,0.43539900000000004,0.3700116154663256,0.524,0.15840612361900663,5,0.3948500000000001,0.17413652416997424,0.47900000000000004,0.37600000000000006,-0.10299999999999998,0.536,0.05700000000000005,0.16000000000000003,0.464,-0.015000000000000013,0.08799999999999997,-0.07200000000000006,0.3493509999999999,0.20882199999999998,-0.14052899999999996,0.39011499999999993,0.04076400000000002,0.18129299999999998,0.349566,0.00021500000000007624,0.14074400000000004,-0.040548999999999946
3151,1,13,1,3,1,late,late_r2-4,3,2-4,2,1,2,1,3,1,0,0,0,0,1,2,1,1,2,0.4086216205745859,1,1.1692009478481455,0.7605793272735597,1,0,1,1.0891486879962746,1.2000682163638332,0.38935251727002984,0.8149694895447878,1.2000682163638332,0.2450626273653165,55,1.77,1.63,0.14000000000000012,0.745,0.8184545454545454,0.275,1.495,0.26,1.025,6,8,0.14545454545454545,1.3314185454545457,1.30579,1.34056,Hit,6,0.14545454545454545,0.509090909090909,0.32727272727272727,0.14000000000000012,3,1,1.9521236020058002,0.14,0.69,1.09972,1,Hit,0.040000000000000036,-0.4200000000000001,55.0,11.0,11.0,0.21818181818181817,3.0,0.2727272727272727,0.8693889696354624,5.0,0.7818181818181819,0.5063812017393756,0.22570628416899602,1.1075,0.0,1.0,6.0,1.6149999999999998,0.15500000000000003,1.0,0.41520940386348376,0.6922973985073148,0.27708799464383105,1.2342487654317336,1.4,0.5647755781987251,0.3565439654918462,1.0,5,0.08954321754486054,,,,,0.43999999999999984,0.0,5,0.41607500000000003,0.0,0.593,0.5728939692473642,5,0.6100960000000001,0.5368715782009699,0.41600000000000004,0.36858513263559617,5,0.438413,0.3658289867137376,0.623,0.5451215460794042,5,0.6660600000000001,0.48328536973510794,1.22,0.0,5,1.19538,0.0,0.15300000000000014,-0.0239999999999998,-0.17699999999999994,0.18300000000000016,0.030000000000000027,0.20699999999999996,0.7800000000000001,0.627,0.8039999999999999,0.597,0.19402100000000005,0.02233799999999997,-0.17168300000000009,0.24998500000000007,0.055964000000000014,0.2276470000000001,0.7793050000000001,0.585284,0.7569670000000002,0.52932
7510,6,12,0,4,0,late,late_r2-4,4,2-4,3,1,3,1,4,2,0,0,0,0,1,2,2,3,4,0.15491722086959955,1,0.3633504871553086,0.20843326628570905,1,0,1,0.32710820590576517,0.5407297839561339,0.23824214124185059,0.5052025058083149,0.5407297839561339,0.32675016982042204,61,0.95,0.88,0.06999999999999995,0.285,0.2486065573770492,-0.585,1.535,0.74,0.665,13,24,0.39344262295081966,1.7899496721311474,1.7922,1.69337,PostGuard,6,0.13114754098360656,0.45901639344262296,0.39344262295081966,0.07499999999999996,5,0,2.5269116036561186,0.275,0.395,0.10611499999999996,0,PostGuard,-0.050000000000000044,-0.873360655737705,61.0,13.0,13.0,0.19672131147540983,2.0,0.15384615384615385,0.9225839070843872,4.6923076923076925,0.8360655737704918,0.45663173371296406,0.27652206055751194,1.1400000000000001,0.2,1.0,12.0,0.843,0.10699999999999996,1.0,0.34086087783739233,0.44432663018683216,0.10346575234943978,1.705531171446022,7.0,0.4604395604395604,0.37992095419361155,1.0,5,0.14357773299938237,,,,,0.867,0.47122977410176453,5,0.8583719999999999,0.4200741906139915,0.425,0.17388933262279205,5,0.472482,0.16330037387434235,0.352,0.10028708790268069,5,0.38640099999999994,0.10725216258891943,0.36499999999999994,0.1306713434537198,5,0.431989,0.16642937264797947,0.42299999999999993,0.15986713233182112,5,0.513949,0.20664146360302435,-0.442,-0.515,-0.07300000000000001,-0.502,-0.06000000000000005,0.012999999999999956,-0.44400000000000006,-0.0020000000000000573,0.07099999999999995,0.057999999999999996,-0.3858899999999999,-0.471971,-0.08608100000000007,-0.4263829999999999,-0.040493,0.04558800000000007,-0.3444229999999999,0.041466999999999976,0.12754800000000005,0.08195999999999998
2961,4,12,0,4,0,late,late_r2-4,4,2-4,3,1,3,1,4,2,0,0,0,0,1,3,1,2,3,0.09047705433423484,1,0.24604403216497653,0.1555669778307417,1,0,1,0.33511437977054936,0.7970069849421477,0.8085628491029624,0.3269259195521214,0.7970069849421477,0.32675016982042204,61,0.905,0.855,0.050000000000000044,0.185,0.1954098360655738,-0.6,1.505,0.67,0.72,8,23,0.3770491803278688,1.7040177049180323,1.713,1.55434,PostGuard,6,0.13114754098360656,0.45901639344262296,0.39344262295081966,0.050000000000000044,5,0,2.2002679158197975,0.245,0.305,0.12783,1,PostGuard,-0.09499999999999997,-1.0511475409836066,61.0,13.0,13.0,0.19672131147540983,3.0,0.23076923076923078,0.9007768907980683,4.6923076923076925,0.7704918032786885,0.48360456033732957,0.24567648468002873,0.9456249999999999,0.2,1.0,8.0,0.8,0.10500000000000002,1.0,0.38406339169729564,0.5040238230226718,0.11996043132537612,1.6474718707004112,2.4,0.4736263736263736,0.3752097121722506,1.0,5,0.20552523123218966,,,,,0.589,0.2120554172851993,5,0.6343880000000001,0.13423244641292956,0.8230000000000001,0.6568542456283586,5,0.8750119999999999,0.6374101289456421,0.227,0.18690238093721548,5,0.258453,0.22841990170517107,0.501,0.5623210826565193,5,0.6179680000000001,0.5167308741453331,0.499,0.5633648906348353,5,0.6107199999999999,0.5203650047562769,0.2340000000000001,-0.362,-0.5960000000000001,-0.08799999999999997,-0.32200000000000006,0.274,-0.08999999999999997,-0.32400000000000007,0.272,-0.0020000000000000018,0.24062399999999984,-0.3759350000000001,-0.6165589999999999,-0.01641999999999999,-0.25704399999999983,0.3595150000000001,-0.023668000000000133,-0.26429199999999997,0.35226699999999994,-0.007248000000000143
7703,0,12,0,4,0,late,late_r2-4,3,2-4,2,1,1,1,2,0,0,0,0,0,0,2,0,2,2,0.3836593040706814,1,0.6086222381814506,0.22496293411076917,1,0,1,0.7895642894464006,1.2758177591579083,1.0604279204284572,0.7084918552029295,0.7895642894464006,0.16337508491021102,49,0.21,0.15,0.06,-0.92,-0.7938775510204082,-1.46,1.67,0.9850000000000001,1.1300000000000001,4,12,0.24489795918367346,1.5678973469387756,1.57858,1.50529,Hit,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.06,3,1,2.1298620653017366,0.48,0.21,-0.542645,1,Hit,-1.73,-1.9437755102040815,49.0,10.0,10.0,0.24489795918367346,2.0,0.2,0.8959424895620829,4.9,0.7755102040816326,0.5488557913333434,0.3033048526441293,1.2666666666666666,0.4,1.0,6.0,0.033,0.177,1.0,0.574820554274315,0.7265421375831478,0.15172158330883284,1.5526087780153426,2.4,0.7866666666666665,0.5981291590969156,1.0,5,0.09782980478930252,,,,,0.6199999999999999,0.36076308015094893,5,0.708947,0.3498867856464431,0.324,0.19037463066280655,5,0.30211199999999994,0.17567217325888576,0.26799999999999996,0.33221980675450397,5,0.3023529999999999,0.3640109936114566,0.48599999999999993,0.1799096995717574,5,0.49743699999999985,0.23064424905035028,0.354,0.2401666088364492,5,0.398969,0.28049900818452106,-0.2959999999999999,-0.3519999999999999,-0.05600000000000005,-0.13399999999999995,0.16199999999999992,0.21799999999999997,-0.2659999999999999,0.02999999999999997,0.08600000000000002,-0.13199999999999995,-0.40683500000000006,-0.40659400000000007,0.00024099999999999122,-0.21151000000000014,0.19532499999999992,0.19508399999999992,-0.309978,0.09685700000000008,0.09661600000000009,-0.09846799999999983
