game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda,num_candidates,num_children,arm,q_ref_mean,q_ref_sd,q_best,regret
4748,1,3,ClusterValue,3,800,10,45,39,"Hit(CCW,0,STRONG)",616369,28516.6,0,49,10,A9P5N,0.985,1.8721,0.985,0.0
9206,3,13,ClusterValue,3,800,10,45,34,"Hit(CW,12,WEAK)",13401,801.65,0,49,10,A9P5N,1.73,1.43774,1.73,0.0
5859,1,6,ClusterValue,3,800,10,45,40,"Freeze(CW,1)",446042,21403.1,0,65,13,A9P5N,-0.36,1.87094,-0.015,0.345
6871,4,5,ClusterValue,3,800,10,45,53,"PostGuard(CCW,1,0)",511571,24876.9,0,71,15,A9P5N,0.905,1.98645,1.32,0.41500000000000004
7163,3,13,ClusterValue,3,800,10,45,3,"Draw(CCW,S0)",25097,1756.94,0,85,16,A9P5N,1.735,1.49492,2.465,0.7299999999999998
5807,0,8,ClusterValue,3,800,10,45,38,"Hit(CW,3,STRONG)",339369,17038.8,0,81,16,A9P5N,0.03,2.10454,0.03,0.0
5567,2,15,ClusterValue,3,800,10,45,0,"Draw(CW,TEE)",929,59.8036,0,129,16,A9P5N,1.535,0.999387,1.93,0.395
2507,3,11,ClusterValue,3,800,10,45,40,"Hit(CW,4,MIDDLE)",150646,7845.86,0,107,16,A9P5N,1.665,2.33298,1.715,0.050000000000000044
7006,3,15,ClusterValue,3,800,10,45,0,"Draw(CW,TEE)",945,55.1839,0,145,16,A9P5N,-1.0,0.0,-0.97,0.030000000000000027
1984,6,4,ClusterValue,3,800,10,45,45,"Hit(CCW,3,WEAK)",562408,26552.3,0,59,12,A9P5N,-0.475,1.99233,-0.31,0.16499999999999998
1845,7,14,ClusterValue,3,800,10,45,50,"PostGuard(CW,12,1)",4630,211.122,0,55,11,A9P5N,1.04,1.38145,1.44,0.3999999999999999
5780,2,6,ClusterValue,3,800,10,45,43,"PostGuard(CCW,0,0)",435056,20096.6,0,49,10,A9P5N,-1.08,1.87446,-0.375,0.7050000000000001
8645,7,5,ClusterValue,3,800,10,45,34,"Hit(CW,0,WEAK)",511136,24852.5,0,71,15,A9P5N,0.92,1.96306,0.92,0.0
6132,0,13,ClusterValue,3,800,10,45,7,"Draw(CCW,S4)",34729,2626.24,0,87,16,A9P5N,2.37,1.28573,2.62,0.25
3339,4,10,ClusterValue,3,800,10,45,50,"Freeze(CW,9)",208352,10226.8,0,71,15,A9P5N,-0.305,1.77256,-0.305,0.0
3566,6,14,ClusterValue,3,800,10,45,67,"Hit(CCW,9,MIDDLE)",8804,619.553,0,129,16,A9P5N,0.69,1.51456,1.01,0.32000000000000006
5523,3,9,ClusterValue,3,800,10,45,55,"Hit(CCW,4,WEAK)",276655,13437.8,0,103,16,A9P5N,0.74,1.9602,0.74,0.0
7015,5,14,ClusterValue,3,800,10,45,11,"Draw(CCW,L0)",9857,691.0,0,145,16,A9P5N,-1.135,1.92789,-1.135,0.0
743,7,3,ClusterValue,3,800,10,45,35,"Hit(CCW,0,WEAK)",619296,29164.8,0,55,11,A9P5N,0.505,1.88414,0.98,0.475
1014,4,15,ClusterValue,3,800,10,45,10,"Draw(CW,L0)",861,39.9191,0,61,13,A9P5N,3.325,1.27255,3.325,0.0
3900,0,10,ClusterValue,3,800,10,45,34,"Hit(CW,9,WEAK)",200120,9447.97,0,55,11,A9P5N,-0.105,1.78997,0.305,0.41
4543,6,5,ClusterValue,3,800,10,45,39,"Hit(CCW,0,STRONG)",511514,24657.0,0,71,15,A9P5N,0.785,2.07576,1.09,0.30500000000000005
9231,5,14,ClusterValue,3,800,10,45,49,"Hit(CCW,5,STRONG)",7209,404.491,0,101,16,A9P5N,1.235,1.50989,2.025,0.7899999999999998
1825,5,7,ClusterValue,3,800,10,45,1,"Draw(CCW,TEE)",394924,19599.5,0,77,16,A9P5N,0.79,2.03615,0.865,0.07499999999999996
4062,4,15,ClusterValue,3,800,10,45,35,"Hit(CCW,2,WEAK)",917,47.1898,0,117,16,A9P5N,-1.275,0.824242,-0.475,0.7999999999999999
9882,2,11,ClusterValue,3,800,10,45,46,"Hit(CW,4,MIDDLE)",169951,9836.26,0,109,16,A9P5N,1.295,2.01444,1.295,0.0
2998,6,14,ClusterValue,3,800,10,45,66,"Hit(CW,7,MIDDLE)",10003,687.151,0,145,16,A9P5N,2.69,0.907689,2.895,0.20500000000000007
1555,2,3,ClusterValue,3,800,10,45,20,"Draw(CW,L5)",620454,28817.8,0,55,11,A9P5N,1.035,2.34601,1.1,0.06500000000000017
4372,4,14,ClusterValue,3,800,10,45,18,"Draw(CW,L4)",4171,182.873,0,49,10,A9P5N,0.095,1.24337,0.095,0.0
3732,7,7,ClusterValue,3,800,10,45,43,"PostGuard(CCW,7,0)",375913,16982.7,0,49,10,A9P5N,0.6,1.86815,1.125,0.525
3858,5,5,ClusterValue,3,800,10,45,34,"Hit(CW,0,WEAK)",517052,26014.3,0,75,15,A9P5N,0.615,2.04616,0.885,0.27
1938,0,14,ClusterValue,3,800,10,45,47,"Hit(CCW,11,MIDDLE)",7180,423.904,0,93,16,A9P5N,1.1,1.86815,1.43,0.32999999999999985
9112,3,9,ClusterValue,3,800,10,45,37,"Hit(CCW,2,MIDDLE)",266707,12864.9,0,75,15,A9P5N,0.76,1.84997,0.76,0.0
4157,3,12,ClusterValue,3,800,10,45,36,"Hit(CW,3,MIDDLE)",88659,4959.71,0,107,16,A9P5N,-0.705,1.59937,-0.705,0.0
7373,1,11,ClusterValue,3,800,10,45,57,"Hit(CCW,6,MIDDLE)",163597,9359.82,0,103,16,A9P5N,0.895,1.72162,1.175,0.28
7173,4,15,ClusterValue,3,800,10,45,135,"PostGuard(CCW,11,1)",951,56.1579,0,151,16,A9P5N,2.0,0.0,2.0,0.0
196,4,4,ClusterValue,3,800,10,45,35,"Hit(CCW,3,WEAK)",556170,25564.4,0,49,10,A9P5N,-0.22,1.97271,-0.22,0.0
2630,2,14,ClusterValue,3,800,10,45,33,"Hit(CCW,11,TOUCH)",4888,228.074,0,59,12,A9P5N,-1.445,1.39175,-1.07,0.375
5731,2,10,ClusterValue,3,800,10,45,34,"Hit(CW,9,WEAK)",191606,8600.35,0,43,9,A9P5N,-0.555,1.41314,-0.555,0.0
9518,4,5,ClusterValue,3,800,10,45,45,"Hit(CCW,2,WEAK)",511462,24751.1,0,71,15,A9P5N,0.905,2.07508,0.985,0.07999999999999996
8211,7,12,ClusterValue,3,800,10,45,70,"Freeze(CW,11)",86400,4656.12,0,79,16,A9P5N,-1.045,1.73002,-0.815,0.22999999999999998
5392,3,13,ClusterValue,3,800,10,45,57,"Hit(CCW,4,MIDDLE)",44559,3652.35,0,135,16,A9P5N,-1.35,1.85944,-1.005,0.3450000000000002
4262,4,2,ClusterValue,3,800,10,45,6,"Draw(CW,S4)",676143,31554.1,0,49,10,A9P5N,-0.85,2.19943,-0.465,0.38499999999999995
6230,1,12,ClusterValue,3,800,10,45,35,"Hit(CCW,11,WEAK)",74564,3546.48,0,49,10,A9P5N,-0.215,1.43484,-0.215,0.0
3543,4,7,ClusterValue,3,800,10,45,34,"Hit(CW,2,WEAK)",378773,17486.5,0,55,11,A9P5N,0.86,1.87894,1.025,0.16499999999999992
1784,6,5,ClusterValue,3,800,10,45,34,"Hit(CW,0,WEAK)",512215,24944.4,0,71,15,A9P5N,0.44,2.02396,1.05,0.6100000000000001
4905,4,14,ClusterValue,3,800,10,45,34,"Hit(CW,5,WEAK)",7338,289.646,0,101,16,A9P5N,-1.98,1.72325,-1.65,0.33000000000000007
3837,2,10,ClusterValue,3,800,10,45,34,"Hit(CW,7,WEAK)",209698,7910.74,0,71,15,A9P5N,-0.465,1.83814,-0.455,0.010000000000000009
2854,0,15,ClusterValue,3,800,10,45,92,"PostGuard(CW,11,1)",903,41.1934,0,103,16,A9P5N,1.0,0.0,1.18,0.17999999999999994
1221,1,10,ClusterValue,3,800,10,45,49,"Hit(CCW,3,STRONG)",223690,12369.3,0,113,16,A9P5N,-0.64,1.95969,-0.575,0.06500000000000006
7301,6,14,ClusterValue,3,800,10,45,61,"Freeze(CCW,5)",9986,706.908,0,145,16,A9P5N,1.935,0.266036,1.985,0.050000000000000044
5248,0,3,ClusterValue,3,800,10,45,11,"Draw(CCW,L0)",617920,28731.0,0,49,10,A9P5N,0.855,2.3117,1.33,0.4750000000000001
2545,3,15,ClusterValue,3,800,10,45,0,"Draw(CW,TEE)",861,37.5121,0,61,13,A9P5N,2.98,0.14,2.98,0.0
6335,1,11,ClusterValue,3,800,10,45,46,"Hit(CW,10,MIDDLE)",136715,6385.1,0,53,11,A9P5N,0.76,1.5008,1.125,0.365
8275,4,5,ClusterValue,3,800,10,45,35,"Hit(CCW,0,WEAK)",511186,24674.2,0,71,15,A9P5N,0.935,2.10018,1.005,0.06999999999999984
963,5,13,ClusterValue,3,800,10,45,87,"PostGuard(CCW,13,2)",30232,2147.38,0,89,16,A9P5N,0.965,1.3243,1.235,0.27000000000000013
176,5,11,ClusterValue,3,800,10,45,84,"PostGuard(CW,5,0)",162372,9125.14,0,97,16,A9P5N,1.505,2.11423,1.585,0.08000000000000007
2199,1,13,ClusterValue,3,800,10,45,59,"Hit(CCW,6,STRONG)",36638,2870.39,0,119,16,A9P5N,0.21,1.6631,0.25,0.04000000000000001
8298,3,11,ClusterValue,3,800,10,45,36,"Hit(CW,0,MIDDLE)",160355,8340.51,0,119,16,A9P5N,1.15,2.19488,1.185,0.03500000000000014
6729,2,14,ClusterValue,3,800,10,45,6,"Draw(CW,S4)",9554,646.259,0,135,16,A9P5N,0.665,1.04536,0.665,0.0
8119,5,4,ClusterValue,3,800,10,45,34,"Hit(CW,1,WEAK)",566837,27464.6,0,65,13,A9P5N,-0.775,2.06504,-0.18,0.595
8189,0,14,ClusterValue,3,800,10,45,35,"Hit(CCW,13,WEAK)",4737,216.543,0,55,11,A9P5N,0.025,1.36542,0.025,0.0
9791,0,8,ClusterValue,3,800,10,45,35,"Hit(CCW,7,WEAK)",318136,14818.5,0,55,11,A9P5N,-0.24,1.74425,-0.11,0.13
5487,5,5,ClusterValue,3,800,10,45,48,"Hit(CW,2,STRONG)",512505,25076.8,0,71,15,A9P5N,0.975,2.07711,1.085,0.10999999999999999
4950,0,15,ClusterValue,3,800,10,45,35,"Hit(CCW,12,WEAK)",871,24.3253,0,71,15,A9P5N,-0.6,1.02956,0.83,1.43
9143,3,7,ClusterValue,3,800,10,45,6,"Draw(CW,S4)",394844,15594.0,0,81,16,A9P5N,0.845,1.96239,1.135,0.29000000000000004
4517,4,13,ClusterValue,3,800,10,45,85,"Hit(CCW,12,WEAK)",49410,4065.86,0,123,16,A9P5N,1.265,0.971995,1.535,0.27
2994,5,10,ClusterValue,3,800,10,45,44,"Hit(CW,3,WEAK)",235671,13669.3,0,113,16,A9P5N,-0.135,1.98916,0.045,0.18
961,6,13,ClusterValue,3,800,10,45,88,"Hit(CW,10,STRONG)",35896,2811.7,0,139,16,A9P5N,-1.785,1.72591,-1.735,0.04999999999999982
1566,1,3,ClusterValue,3,800,10,45,7,"Draw(CCW,S4)",623380,29750.2,0,59,12,A9P5N,0.975,1.99609,0.975,0.0
1686,6,15,ClusterValue,3,800,10,45,0,"Draw(CW,TEE)",849,33.5859,0,49,10,A9P5N,1.0,0.0,1.0,0.0
1201,0,6,ClusterValue,3,800,10,45,1,"Draw(CCW,TEE)",436745,20179.4,0,53,11,A9P5N,-0.59,1.98794,-0.385,0.20499999999999996
5494,4,5,ClusterValue,3,800,10,45,2,"Draw(CW,S0)",514600,25534.7,0,75,15,A9P5N,0.89,1.93336,1.21,0.31999999999999995
2492,4,15,ClusterValue,3,800,10,45,2,"Draw(CW,S0)",875,40.7714,0,75,15,A9P5N,1.175,1.24675,1.65,0.47499999999999987
8959,1,11,ClusterValue,3,800,10,45,47,"Hit(CCW,6,MIDDLE)",162249,9108.27,0,97,16,A9P5N,1.075,1.74911,1.26,0.18500000000000005
1671,0,15,ClusterValue,3,800,10,45,76,"Hit(CW,12,MIDDLE)",917,41.2668,0,117,16,A9P5N,-0.015,1.8179,2.74,2.7550000000000003
1385,7,11,ClusterValue,3,800,10,45,56,"Hit(CW,6,MIDDLE)",163988,9058.09,0,103,16,A9P5N,1.145,1.75328,1.18,0.03499999999999992
6872,1,14,ClusterValue,3,800,10,45,84,"Hit(CW,13,WEAK)",9549,683.721,0,135,16,A9P5N,0.885,0.949618,1.02,0.135
8785,1,4,ClusterValue,3,800,10,45,40,"Freeze(CW,1)",557847,26143.6,0,49,10,A9P5N,-0.32,1.79933,-0.32,0.0
1835,0,15,ClusterValue,3,800,10,45,55,"Hit(CCW,14,WEAK)",869,25.131,0,69,14,A9P5N,1.235,1.19573,1.235,0.0
6216,7,8,ClusterValue,3,800,10,45,48,"PostGuard(CW,6,0)",320182,15026.8,0,55,11,A9P5N,-0.065,1.88169,0.075,0.14
8471,6,5,ClusterValue,3,800,10,45,34,"Hit(CW,0,WEAK)",513669,24981.1,0,75,15,A9P5N,0.645,2.32357,1.06,0.41500000000000004
256,3,12,ClusterValue,3,800,10,45,46,"Hit(CW,11,MIDDLE)",87553,3527.29,0,77,16,A9P5N,0.495,1.85741,0.495,0.0
5778,2,9,ClusterValue,3,800,10,45,56,"Hit(CW,4,MIDDLE)",281651,14703.0,0,97,16,A9P5N,0.475,2.02469,0.915,0.44000000000000006
6320,4,15,ClusterValue,3,800,10,45,64,"Hit(CW,12,WEAK)",903,40.2658,0,103,16,A9P5N,-0.5,1.85203,-0.055,0.445
1638,4,11,ClusterValue,3,800,10,45,66,"Hit(CW,8,MIDDLE)",164575,9255.34,0,103,16,A9P5N,0.55,1.67257,0.715,0.16499999999999992
2310,6,15,ClusterValue,3,800,10,45,55,"Hit(CCW,6,WEAK)",935,47.6525,0,135,16,A9P5N,-0.39,1.5388,2.215,2.605
7921,5,4,ClusterValue,3,800,10,45,3,"Draw(CCW,S0)",557597,26083.3,0,49,10,A9P5N,-0.705,1.90735,-0.205,0.5
1361,1,12,ClusterValue,3,800,10,45,45,"Hit(CCW,11,WEAK)",75677,3698.44,0,59,12,A9P5N,-0.195,1.48222,0.19,0.385
5041,1,8,ClusterValue,3,800,10,45,49,"PostGuard(CCW,6,0)",319480,11286.3,0,55,11,A9P5N,-0.33,1.68852,0.14,0.47000000000000003
5033,7,5,ClusterValue,3,800,10,45,34,"Hit(CW,0,WEAK)",514272,25222.9,0,71,15,A9P5N,1.165,2.08992,1.165,0.0
5022,1,15,ClusterValue,3,800,10,45,7,"Draw(CCW,S4)",889,39.8898,0,89,16,A9P5N,1.25,0.466369,1.25,0.0
9907,7,9,ClusterValue,3,800,10,45,10,"Draw(CW,L0)",264947,12595.8,0,65,13,A9P5N,0.575,1.8559,1.01,0.43500000000000005
8627,2,12,ClusterValue,3,800,10,45,100,"PostGuard(CW,10,2)",109376,7036.71,0,103,16,A9P5N,0.015,1.33969,0.415,0.39999999999999997
1641,6,10,ClusterValue,3,800,10,45,69,"Hit(CCW,7,STRONG)",237493,14255.7,0,113,16,A9P5N,-0.255,2.00997,0.31,0.565
7249,2,15,ClusterValue,3,800,10,45,0,"Draw(CW,TEE)",939,46.0655,0,139,16,A9P5N,1.0,0.0,1.0,0.0
4837,7,2,ClusterValue,3,800,10,45,45,"PostGuard(CCW,0,1)",673941,31966.0,0,49,10,A9P5N,-0.48,2.12123,-0.18,0.3
1039,2,15,ClusterValue,3,800,10,45,35,"Hit(CCW,14,WEAK)",843,23.2745,0,43,9,A9P5N,0.955,0.207304,0.955,0.0
7846,3,10,ClusterValue,3,800,10,45,44,"Hit(CW,9,WEAK)",201215,9651.29,0,65,13,A9P5N,-0.24,1.86612,-0.12,0.12
5246,2,5,ClusterValue,3,800,10,45,7,"Draw(CCW,S4)",514440,25434.6,0,75,15,A9P5N,0.76,2.16389,1.025,0.2649999999999999
4166,2,12,ClusterValue,3,800,10,45,50,"Hit(CW,11,MIDDLE)",83239,4292.91,0,75,15,A9P5N,0.185,1.67056,0.19,0.0050000000000000044
6533,4,6,ClusterValue,3,800,10,45,66,"PostGuard(CW,0,2)",459710,23357.2,0,81,16,A9P5N,0.28,1.85246,0.615,0.33499999999999996
5721,0,12,ClusterValue,3,800,10,45,111,"PostGuard(CCW,8,0)",117289,7885.52,0,123,16,A9P5N,1.78,1.10526,1.945,0.16500000000000004
4463,7,9,ClusterValue,3,800,10,45,59,"Hit(CCW,4,STRONG)",286531,15294.5,0,103,16,A9P5N,0.74,2.03529,1.03,0.29000000000000004
5606,2,14,ClusterValue,3,800,10,45,46,"Hit(CW,3,MIDDLE)",9433,613.565,0,139,16,A9P5N,0.515,1.59993,0.54,0.025000000000000022
1123,4,3,ClusterValue,3,800,10,45,35,"Hit(CCW,0,WEAK)",619497,29263.6,0,55,11,A9P5N,0.5,2.05913,1.04,0.54
8113,3,15,ClusterValue,3,800,10,45,0,"Draw(CW,TEE)",869,37.2687,0,69,14,A9P5N,0.93,0.36756,1.0,0.06999999999999995
716,6,7,ClusterValue,3,800,10,45,11,"Draw(CCW,L0)",378152,17696.8,0,55,11,A9P5N,0.83,1.86309,1.015,0.18499999999999994
459,3,5,ClusterValue,3,800,10,45,37,"Hit(CCW,0,MIDDLE)",511637,24483.5,0,71,15,A9P5N,0.88,2.24847,1.05,0.17000000000000004
9287,7,12,ClusterValue,3,800,10,45,44,"Freeze(CW,11)",84086,4389.6,0,65,13,A9P5N,-0.635,1.49726,-0.31,0.325
5647,1,10,ClusterValue,3,800,10,45,29,"PreGuard(CCW,G4)",221150,11662.9,0,91,16,A9P5N,0.17,1.69738,0.33,0.16
4562,4,13,ClusterValue,3,800,10,45,78,"Hit(CW,8,STRONG)",51595,3278.95,0,129,16,A9P5N,1.755,1.39103,1.765,0.010000000000000009
6201,5,11,ClusterValue,3,800,10,45,63,"Hit(CCW,6,TOUCH)",154533,8666.83,0,107,16,A9P5N,0.765,1.64005,0.765,0.0
9166,3,14,ClusterValue,3,800,10,45,78,"Hit(CW,9,STRONG)",9693,678.705,0,139,16,A9P5N,0.715,1.38339,0.995,0.28
8703,4,3,ClusterValue,3,800,10,45,35,"Hit(CCW,0,WEAK)",618463,28501.4,0,49,10,A9P5N,1.18,1.98686,1.18,0.0
1616,0,14,ClusterValue,3,800,10,45,33,"Hit(CCW,7,TOUCH)",5522,276.379,0,69,14,A9P5N,0.86,1.35292,0.86,0.0
5809,3,9,ClusterValue,3,800,10,45,36,"Hit(CW,6,MIDDLE)",257174,11845.1,0,53,11,A9P5N,0.61,1.80497,0.78,0.17000000000000004
4651,6,5,ClusterValue,3,800,10,45,47,"Hit(CCW,2,MIDDLE)",511272,24790.3,0,71,15,A9P5N,0.44,2.13457,0.915,0.47500000000000003
8894,2,15,ClusterValue,3,800,10,45,2,"Draw(CW,S0)",879,38.1586,0,79,16,A9P5N,1.885,0.437921,1.885,0.0
2369,6,9,ClusterValue,3,800,10,45,0,"Draw(CW,TEE)",271240,13341.0,0,79,16,A9P5N,0.405,1.81135,0.69,0.2849999999999999
1083,7,15,ClusterValue,3,800,10,45,0,"Draw(CW,TEE)",903,30.333,0,103,16,A9P5N,-0.98,0.198997,0.74,1.72
366,3,11,ClusterValue,3,800,10,45,76,"Hit(CW,8,MIDDLE)",170194,10063.5,0,119,16,A9P5N,1.315,2.30126,1.555,0.24
6354,2,15,ClusterValue,3,800,10,45,4,"Draw(CW,S2)",951,39.0824,0,151,16,A9P5N,1.535,0.498773,1.535,0.0
9260,7,2,ClusterValue,3,800,10,45,35,"Hit(CCW,1,WEAK)",677342,23804.8,0,49,10,A9P5N,-0.485,1.97984,-0.21,0.275
6267,4,12,ClusterValue,3,800,10,45,6,"Draw(CW,S4)",76964,3751.86,0,55,11,A9P5N,-0.06,1.59887,-0.025,0.034999999999999996
1158,6,8,ClusterValue,3,800,10,45,28,"PreGuard(CW,G4)",324356,15303.4,0,65,13,A9P5N,0.015,2.10114,0.39,0.375
6520,1,5,ClusterValue,3,800,10,45,36,"Hit(CW,0,MIDDLE)",514122,25164.2,0,75,15,A9P5N,1.115,1.76685,1.215,0.10000000000000009
2099,0,14,ClusterValue,3,800,10,45,3,"Draw(CCW,S0)",6819,374.232,0,91,16,A9P5N,0.16,1.4193,0.56,0.4
4892,6,10,ClusterValue,3,800,10,45,2,"Draw(CW,S0)",224097,12374.6,0,101,16,A9P5N,-0.065,2.03489,0.185,0.25
7859,3,14,ClusterValue,3,800,10,45,33,"Hit(CCW,1,TOUCH)",8964,580.916,0,129,16,A9P5N,0.515,1.1224,0.515,0.0
2084,7,10,ClusterValue,3,800,10,45,98,"PostGuard(CW,4,2)",234276,13908.9,0,113,16,A9P5N,2.1,1.81384,2.465,0.36499999999999977
5335,1,14,ClusterValue,3,800,10,45,85,"Hit(CCW,11,WEAK)",9936,723.002,0,145,16,A9P5N,0.485,1.67026,0.485,0.0
5272,2,4,ClusterValue,3,800,10,45,36,"Hit(CW,1,MIDDLE)",559100,25961.0,0,53,11,A9P5N,-0.57,2.00127,-0.41,0.15999999999999998
5472,3,13,ClusterValue,3,800,10,45,47,"Hit(CCW,10,MIDDLE)",19261,1253.28,0,69,14,A9P5N,0.7,1.44222,0.7,0.0
4526,5,9,ClusterValue,3,800,10,45,0,"Draw(CW,TEE)",262674,12749.9,0,65,13,A9P5N,0.685,1.68694,0.685,0.0
6392,2,5,ClusterValue,3,800,10,45,59,"Hit(CCW,4,STRONG)",513706,24896.2,0,75,15,A9P5N,1.075,1.9492,1.075,0.0
1255,4,13,ClusterValue,3,800,10,45,3,"Draw(CCW,S0)",25682,1829.12,0,91,16,A9P5N,1.785,1.44526,2.34,0.5549999999999999
5259,3,8,ClusterValue,3,800,10,45,90,"PostGuard(CW,6,0)",348718,18704.3,0,97,16,A9P5N,0.805,2.02163,0.965,0.15999999999999992
7905,3,15,ClusterValue,3,800,10,45,56,"Hit(CW,10,MIDDLE)",903,35.1493,0,103,16,A9P5N,2.765,1.17037,2.865,0.10000000000000009
4159,5,11,ClusterValue,3,800,10,45,48,"Hit(CW,6,STRONG)",162048,9487.58,0,103,16,A9P5N,0.69,1.83409,0.765,0.07500000000000007
2788,5,13,ClusterValue,3,800,10,45,67,"Hit(CCW,6,MIDDLE)",47655,3966.89,0,139,16,A9P5N,3.115,1.36813,3.115,0.0
4360,7,4,ClusterValue,3,800,10,45,49,"Hit(CCW,3,STRONG)",562617,26418.0,0,59,12,A9P5N,-0.51,1.88412,-0.47,0.040000000000000036
8248,7,13,ClusterValue,3,800,10,45,1,"Draw(CCW,TEE)",16179,1021.43,0,59,12,A9P5N,1.49,1.16615,1.49,0.0
2081,5,9,ClusterValue,3,800,10,45,49,"Hit(CCW,8,STRONG)",257166,11792.4,0,53,11,A9P5N,0.865,1.51221,0.865,0.0
1265,4,5,ClusterValue,3,800,10,45,34,"Hit(CW,0,WEAK)",512199,24081.1,0,71,15,A9P5N,0.715,1.99844,0.89,0.17500000000000004
3677,7,15,ClusterValue,3,800,10,45,3,"Draw(CCW,S0)",875,38.9774,0,75,15,A9P5N,1.56,0.75921,1.695,0.135
477,2,10,ClusterValue,3,800,10,45,3,"Draw(CCW,S0)",217716,11438.0,0,81,16,A9P5N,-0.59,2.00796,-0.245,0.345
8462,7,13,ClusterValue,3,800,10,45,92,"PostGuard(CW,7,1)",49652,3992.95,0,115,16,A9P5N,2.22,1.12765,2.63,0.4099999999999997
3186,1,11,ClusterValue,3,800,10,45,58,"Hit(CW,4,STRONG)",153784,8502.55,0,119,16,A9P5N,0.815,2.07624,1.3,0.4850000000000001
8936,4,15,ClusterValue,3,800,10,45,130,"PostGuard(CW,9,2)",945,49.8577,0,145,16,A9P5N,1.0,0.0,1.015,0.014999999999999902
966,6,3,ClusterValue,3,800,10,45,0,"Draw(CW,TEE)",622830,25640.0,0,55,11,A9P5N,0.7,1.9799,1.15,0.44999999999999996
232,1,13,ClusterValue,3,800,10,45,1,"Draw(CCW,TEE)",16696,1063.66,0,59,12,A9P5N,1.47,1.11315,1.575,0.10499999999999998
3968,6,10,ClusterValue,3,800,10,45,29,"PreGuard(CCW,G4)",194577,8824.01,0,49,10,A9P5N,0.95,1.78536,0.95,0.0
2440,2,5,ClusterValue,3,800,10,45,11,"Draw(CCW,L0)",512723,22516.9,0,71,15,A9P5N,0.87,2.02808,1.17,0.29999999999999993
1624,6,15,ClusterValue,3,800,10,45,81,"PostGuard(CCW,9,1)",891,37.6843,0,91,16,A9P5N,1.0,0.0,1.265,0.2649999999999999
9851,7,8,ClusterValue,3,800,10,45,66,"PostGuard(CW,0,2)",335972,16451.6,0,81,16,A9P5N,-0.31,1.94779,0.155,0.46499999999999997
9879,2,15,ClusterValue,3,800,10,45,105,"PostGuard(CCW,11,0)",917,43.4603,0,117,16,A9P5N,2.985,0.157401,3.125,0.14000000000000012
9832,1,9,ClusterValue,3,800,10,45,46,"Hit(CW,2,MIDDLE)",282009,14943.2,0,103,16,A9P5N,0.91,2.02284,1.24,0.32999999999999996
4221,2,14,ClusterValue,3,800,10,45,144,Pass,9902,701.075,0,145,16,A9P5N,0.645,1.3187,1.555,0.9099999999999999
1999,2,5,ClusterValue,3,800,10,45,12,"Draw(CW,L1)",499402,21998.4,0,53,11,A9P5N,0.405,1.96748,0.875,0.47
99,4,13,ClusterValue,3,800,10,45,49,"Hit(CCW,12,WEAK)",13582,802.515,0,57,12,A9P5N,0.635,1.17974,0.635,0.0
964,0,8,ClusterValue,3,800,10,45,44,"Hit(CW,5,WEAK)",322770,14809.5,0,63,13,A9P5N,-0.38,1.82088,-0.295,0.08500000000000002
6357,7,5,ClusterValue,3,800,10,45,49,"Hit(CCW,2,STRONG)",513032,21720.9,0,75,15,A9P5N,0.54,2.0195,0.895,0.355
632,7,12,ClusterValue,3,800,10,45,58,"Hit(CW,11,STRONG)",85752,4555.82,0,81,16,A9P5N,-0.215,1.79688,-0.195,0.01999999999999999
3130,2,11,ClusterValue,3,800,10,45,54,"Hit(CW,8,WEAK)",153716,8259.9,0,91,16,A9P5N,0.67,1.5592,1.315,0.6449999999999999
2941,4,13,ClusterValue,3,800,10,45,56,"Hit(CW,6,MIDDLE)",47435,3742.96,0,125,16,A9P5N,-0.175,1.80676,1.365,1.54
6374,0,11,ClusterValue,3,800,10,45,57,"Hit(CCW,6,MIDDLE)",153719,8022.17,0,113,16,A9P5N,1.12,2.31853,1.54,0.41999999999999993
156,7,14,ClusterValue,3,800,10,45,87,"Hit(CCW,11,MIDDLE)",9770,658.909,0,145,16,A9P5N,1.085,0.936896,1.105,0.020000000000000018
1570,1,4,ClusterValue,3,800,10,45,41,"Freeze(CCW,1)",558631,22457.3,0,49,10,A9P5N,-0.505,2.05669,-0.32,0.185
7117,6,12,ClusterValue,3,800,10,45,34,"Hit(CW,11,WEAK)",74571,3555.57,0,49,10,A9P5N,-0.185,1.42505,-0.14,0.044999999999999984
6164,7,6,ClusterValue,3,800,10,45,5,"Draw(CCW,S2)",436354,16025.8,0,49,10,A9P5N,-0.625,1.88796,-0.25,0.375
4376,5,5,ClusterValue,3,800,10,45,38,"Hit(CW,0,STRONG)",510322,20591.7,0,75,15,A9P5N,0.58,1.90095,0.9,0.32000000000000006
4444,0,12,ClusterValue,3,800,10,45,7,"Draw(CCW,S4)",88074,4774.2,0,75,15,A9P5N,-0.705,1.80221,-0.345,0.36
5083,5,6,ClusterValue,3,800,10,45,44,"Hit(CW,3,WEAK)",462410,19824.8,0,81,16,A9P5N,-0.695,1.96773,-0.245,0.44999999999999996
894,4,13,ClusterValue,3,800,10,45,92,"PostGuard(CW,7,0)",41843,3165.8,0,105,16,A9P5N,1.58,1.19733,2.14,0.56
