group,level,target,n,mean,se,median,kruskal_p
multimodal,1,screen_loss,44,0.19881818181818176,0.022814498578265244,0.20100000000000007,0.01320304546899382
multimodal,0,rho_gain,6,-0.10950972745040839,0.28349321674302935,0.0817881112480248,0.6041128506792994
multimodal,1,rho_gain,43,0.11362316321892059,0.020787301872773258,0.1215815004745254,0.6041128506792994
multimodal,0,eta2_q,6,0.35194712639191716,0.16269668477811025,0.2276253541861573,0.19923816469857467
multimodal,1,eta2_q,44,0.5562475969656452,0.03738766509576751,0.5970775330970406,0.19923816469857467
multitype,0,d_A9P5_A1,12,-0.06124999999999999,0.043879850590889516,-0.00949999999999995,0.4594525712597113
multitype,1,d_A9P5_A1,38,-0.01973684210526315,0.04459995541543814,0.0,0.4594525712597113
multitype,0,d_A9P5_A2,12,-0.13525,0.30342929197306046,-0.01000000000000005,0.7763851302978619
multitype,1,d_A9P5_A2,38,0.013078947368421042,0.03052225318774989,0.0,0.7763851302978619
multitype,0,d_A2_A1,12,0.07400000000000002,0.31171001967154727,-0.04299999999999985,0.9637149183734917
multitype,1,d_A2_A1,38,-0.03281578947368418,0.05272113025205623,0.0,0.9637149183734917
multitype,0,d_A9R05_A9P5,12,0.00225,0.03629093822112754,0.0,0.9363763530356192
multitype,1,d_A9R05_A9P5,38,0.011894736842105244,0.023517578833445366,0.0,0.9363763530356192
multitype,0,dadj_A9R05_A9P5,12,-0.0028676666666666447,0.03644366362544307,0.0,0.7931134362464927
multitype,1,dadj_A9R05_A9P5,38,0.006316592105263154,0.026651925801167084,0.0,0.7931134362464927
multitype,0,screen_loss,12,0.4369166666666666,0.11955342778841432,0.3364999999999999,0.10673670722654657
multitype,1,screen_loss,38,0.19331578947368416,0.022661750043318135,0.20600000000000002,0.10673670722654657
multitype,0,rho_gain,12,0.02697767709484497,0.1437014447189851,0.12007996817561781,0.675587800313436
multitype,1,rho_gain,37,0.10554068996143233,0.02245876632552017,0.1191052684983034,0.675587800313436
multitype,0,eta2_q,12,0.5540603693048808,0.10013830363210403,0.7087947656861794,0.38803267239397443
multitype,1,eta2_q,38,0.5246803313995084,0.04068815179464275,0.5462150680510491,0.38803267239397443
degenerate,0,d_A9P5_A1,42,-0.03535714285714283,0.04214230939229456,-0.02249999999999995,0.5245208720008459
degenerate,1,d_A9P5_A1,8,0.0,0.0,0.0,0.5245208720008459
degenerate,0,d_A9P5_A2,42,0.0725952380952381,0.059153121835690346,-0.01000000000000005,0.21344793886277322
degenerate,1,d_A9P5_A2,8,-0.5218750000000001,0.30657662975301014,0.0,0.21344793886277322
degenerate,0,d_A2_A1,42,-0.10795238095238091,0.07192591969371961,-0.04249999999999985,0.07156190048540821
degenerate,1,d_A2_A1,8,0.5218750000000001,0.30657662975301014,0.0,0.07156190048540821
degenerate,0,d_A9R05_A9P5,42,0.011404761904761886,0.023505851188530474,0.00549999999999995,0.831672956878067
degenerate,1,d_A9R05_A9P5,8,0.0,0.0,0.0,0.831672956878067
degenerate,0,dadj_A9R05_A9P5,42,0.004895678571428569,0.026117752825896796,0.0,1.0
degenerate,1,dadj_A9R05_A9P5,8,0.0,0.0,0.0,1.0
degenerate,0,screen_loss,42,0.22176190476190472,0.024334625429645967,0.2145,0.9472452292303538
degenerate,1,screen_loss,8,0.409375,0.18389010086578494,0.21250000000000002,0.9472452292303538
degenerate,0,rho_gain,42,0.11717817259656076,0.020522011461023587,0.1203433844864144,0.5296296702876037
degenerate,1,rho_gain,7,-0.09896365647777373,0.24142768250037716,0.0257122782695654,0.5296296702876037
degenerate,0,eta2_q,42,0.6234022108171041,0.028823026092096724,0.634148561250313,8.758517025809657e-06
degenerate,1,eta2_q,8,0.05046052131518941,0.020130289333884645,0.0179149178217532,8.758517025809657e-06
crowded_house,0,d_A9P5_A1,18,0.010222222222222212,0.043810611090852845,0.001,0.38939337991482526
crowded_house,1,d_A9P5_A1,32,-0.05215624999999997,0.049538965385662374,-0.00899999999999995,0.38939337991482526
crowded_house,0,d_A9P5_A2,18,-0.12694444444444442,0.13306830208979253,-0.062,0.257556095279293
crowded_house,1,d_A9P5_A2,32,0.03621875000000001,0.08945716372591453,0.0,0.257556095279293
crowded_house,0,d_A2_A1,18,0.13716666666666666,0.13282017057818557,0.05649999999999995,0.1342238556066865
crowded_house,1,d_A2_A1,32,-0.08837499999999995,0.10459876053589336,-0.0454999999999999,0.1342238556066865
crowded_house,0,d_A9R05_A9P5,18,-0.02311111111111112,0.02775310014937492,-0.0185,0.17395028507384033
crowded_house,1,d_A9R05_A9P5,32,0.027968749999999987,0.026307980681349173,0.0,0.17395028507384033
