target,feature,n,rho,p
d_A9P5_A1,q_star,50,0.013617253180937433,0.9252224352547386
d_A9P5_A1,rho_gain_sd,49,0.01013098649201801,0.9449196607111414
d_A9P5_A1,best_p_negative,50,-0.010059940226344362,0.944721350379944
d_A9P5_A1,n_types,50,-0.009153872003779038,0.9496934197468054
d_A9P5_A1,n_near_best_025,50,0.004810616408653761,0.9735501890042061
d_A9P5_A1,qadj_star_l0.5,50,-0.004017811450912634,0.9779080170731043
d_A9P5_A1,no1_mine,50,0.0030618430420197612,0.9831635469563084
d_A9P5_A1,frac_near_best_050,50,-0.002069052603463992,0.9886222556347559
d_A9P5_A1,q_2nd,50,0.0020209836269868345,0.9888865707454461
d_A9P5_A1,n_within_0.61,50,-0.00014579133636455553,0.9991982655610532
d_A9P5_A2,md_screen_loss,50,-0.4352822229393789,0.0015819772141552491
d_A9P5_A2,true_top_cluster_selected,50,-0.348075762402753,0.01324867236932636
d_A9P5_A2,best_cluster_selected,50,-0.3052481418483441,0.031116828880353557
d_A9P5_A2,house_mean_nn_dist,47,-0.2702640314863989,0.06616542555002905
d_A9P5_A2,no1_no2_gap,47,-0.2670830938164327,0.06954702778123614
d_A9P5_A2,best_cluster_size,50,-0.26672538352515307,0.061150067934339865
d_A9P5_A2,between_range_q,50,0.2654193596642923,0.062476925406822446
d_A9P5_A2,rho_cluster_risk_l0.5,49,-0.25939820916700546,0.07188277024401568
d_A9P5_A2,mean_nn_dist,48,-0.2515474126310404,0.08458403480460955
d_A9P5_A2,n_front_house,50,0.19814637743260782,0.1677747721589923
d_A9P5_A2,best_hist_entropy,50,0.18267845892739185,0.20416423511042892
d_A9P5_A2,best_cluster_rank,50,0.1804874739843492,0.2097365368211436
d_A9P5_A2,n_within_1.22,50,0.17649360087138907,0.22016664249051293
d_A9P5_A2,q_sd_median,50,0.16790060517962105,0.24381493414756583
d_A9P5_A2,q_sd_mean,50,0.165237657260147,0.25148156493640517
d_A9P5_A2,x_spread,48,-0.16120100757642114,0.2737043438595603
d_A9P5_A2,qadj_star_l0.5,50,-0.13327409526532966,0.35617422409150634
d_A9P5_A2,topk_overlap_l0.5,50,0.13310587638154447,0.3567871197411946
d_A9P5_A2,mean_cluster_size,50,0.1324632540478865,0.35913439507715517
d_A9P5_A2,cluster_sd_mean,50,0.1313735443623552,0.36313614466525523
d_A9P5_A2,n_near_best_025,50,-0.1309197995033438,0.36481037252581794
d_A9P5_A2,q_star,50,-0.13036795622638483,0.36685284537373547
d_A9P5_A2,n_cand,50,0.1264597365793062,0.38151457578191583
d_A9P5_A2,n_cand_ct,50,0.1264597365793062,0.38151457578191583
d_A9P5_A2,n_types,50,0.124412859168192,0.3893303877762181
d_A9P5_A2,K_clusters,50,0.12289178163091272,0.3951990983156499
d_A9P5_A2,n_house,50,0.12213968189706051,0.39811991972173505
d_A9P5_A2,house_density,50,0.12213968189706051,0.39811991972173505
d_A9P5_A2,n_stones,50,0.11906176809856625,0.410203721551807
d_A9P5_A2,rep_q_max,50,-0.11845234383823328,0.41262108325943675
d_A9P5_A2,q_sd_best,50,0.11788159412259545,0.4148924328363456
d_A9P5_A2,n_op,50,0.11773767769835108,0.4154662888014763
d_A9P5_A2,q_2nd,50,-0.11723310124539292,0.4174818325033894
d_A9P5_A2,frac_guard,50,0.11649036816463544,0.4204588275137383
d_A9P5_A2,n_my_house,50,0.1156322407415644,0.42391332557906003
d_A9P5_A2,remaining,50,0.11545329694149147,0.42463570601021305
d_A9P5_A2,n_op_house,50,0.11527078082538239,0.4253732246684365
d_A9P5_A2,counting_op,50,0.11514413125148557,0.42588542086405534
d_A9P5_A2,frac_draw,50,-0.11345714097125993,0.4327411054606129
d_A9P5_A2,best_is_rep,50,0.11280294919248617,0.43541619492894623
d_A9P5_A2,rho_cluster,49,-0.1103881194385073,0.45020038436777315
d_A9P5_A2,n_within_0.61,50,0.1067311232666629,0.46068124303753966
d_A9P5_A2,q_iqr,50,0.10258258261218554,0.4783894925301889
d_A9P5_A2,n_my,50,0.10240080217695598,0.47917357813880274
d_A9P5_A2,singleton_frac,50,0.10192357337077154,0.4812352693564558
d_A9P5_A2,house_diff,50,0.08652133856685464,0.550209505477438
d_A9P5_A2,frac_hit,50,0.08553219220685054,0.55479473465231
