group,level,target,n,mean,se,median,kruskal_p
n_stones_bin,2-4,d_A9R05_A9P5,51,0.033294117647058814,0.01893222782158377,0.02,0.7433921572532625
n_stones_bin,5-8,d_A9R05_A9P5,50,0.029600000000000008,0.018939581703460103,0.0,0.7433921572532625
n_stones_bin,9-12,d_A9R05_A9P5,32,0.0254375,0.02859660824335979,0.0,0.7433921572532625
n_stones_bin,13-16,dadj_A9R05_A9P5,17,0.012646899999999984,0.04606164785032345,0.0,0.7017783355148752
n_stones_bin,2-4,dadj_A9R05_A9P5,51,0.03257950980392156,0.018864921751278498,0.022413,0.7017783355148752
n_stones_bin,5-8,dadj_A9R05_A9P5,50,0.028021564,0.02067287158897522,0.0,0.7017783355148752
n_stones_bin,9-12,dadj_A9R05_A9P5,32,0.024184112499999997,0.03272783899434721,0.0,0.7017783355148752
n_stones_bin,13-16,screen_loss,17,0.42035294117647065,0.1548519677641044,0.1230000000000001,0.016897461626996818
n_stones_bin,2-4,screen_loss,51,0.1719607843137255,0.015440561830281817,0.173,0.016897461626996818
n_stones_bin,5-8,screen_loss,50,0.24777999999999994,0.032621068564437215,0.21399999999999997,0.016897461626996818
n_stones_bin,9-12,screen_loss,32,0.41865624999999995,0.09412715114895032,0.2849999999999999,0.016897461626996818
n_stones_bin,13-16,rho_gain,17,0.1267488947222536,0.04475875190579658,0.0918471836041643,0.4104344623309908
n_stones_bin,2-4,rho_gain,51,0.10811526470400139,0.0185661873365537,0.1035312944981743,0.4104344623309908
n_stones_bin,5-8,rho_gain,50,0.05453280974022202,0.03384854644753746,0.07033040767234511,0.4104344623309908
n_stones_bin,9-12,rho_gain,31,0.029333954865795077,0.06457707550727257,0.0588813434383116,0.4104344623309908
n_stones_bin,13-16,eta2_q,17,0.5291784356387861,0.08882090428584033,0.6574961398756618,0.26756630325095243
n_stones_bin,2-4,eta2_q,51,0.4693831553227539,0.031639554222781474,0.450946091686902,0.26756630325095243
n_stones_bin,5-8,eta2_q,50,0.4527974267579929,0.02751639560527895,0.493566116775111,0.26756630325095243
n_stones_bin,9-12,eta2_q,32,0.5231453185339157,0.047171435956186794,0.5674877866398277,0.26756630325095243
no1_mine,0,d_A9P5_A1,82,-0.016463414634146342,0.032885749296797065,0.0,0.03478594317348786
no1_mine,1,d_A9P5_A1,68,0.06524999999999999,0.03592644040037875,0.01,0.03478594317348786
no1_mine,0,d_A9P5_A2,82,-0.16203658536585366,0.06215484748820342,-0.028999999999999998,0.8635897052473792
no1_mine,1,d_A9P5_A2,68,-0.07714705882352943,0.04860204304908554,-0.0504999999999999,0.8635897052473792
no1_mine,0,d_A2_A1,82,0.14557317073170734,0.06938355494368857,0.0010000000000001,0.09690692485960248
no1_mine,1,d_A2_A1,68,0.1423970588235294,0.053717766085331284,0.06700000000000005,0.09690692485960248
no1_mine,0,d_A9R05_A9P5,82,0.029146341463414643,0.01291804852533332,0.005,0.4943396817716812
no1_mine,1,d_A9R05_A9P5,68,0.02936764705882354,0.019992611721503017,0.0,0.4943396817716812
no1_mine,0,dadj_A9R05_A9P5,82,0.02624293536585364,0.013638638266257963,0.0,0.7418505912597282
no1_mine,1,dadj_A9R05_A9P5,68,0.027935314705882355,0.02277881083864481,0.0,0.7418505912597282
no1_mine,0,screen_loss,82,0.31142682926829274,0.05188249651753896,0.1995,0.6154782469511588
no1_mine,1,screen_loss,68,0.2377205882352941,0.021172354354971962,0.21599999999999997,0.6154782469511588
