game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,arm,q_ref_mean,q_ref_sd,q_best,regret,q_adj,q_adj_best,regret_adj
3339,4,10,RandomK,3,200,10,43,50,"Freeze(CW,9)",54693,2166.35,A5,-0.305,1.77256,-0.305,0.0,-1.19128,-1.19128,0.0
3566,6,14,RandomK,3,200,10,43,1,"Draw(CCW,TEE)",3355,279.799,A5,0.75,0.68374,1.01,0.26,0.40813,1.0,0.59187
5523,3,9,RandomK,3,200,10,43,55,"Hit(CCW,4,WEAK)",68941,2896.12,A5,0.74,1.9602,0.74,0.0,-0.24009999999999998,-0.24009999999999998,0.0
7015,5,14,RandomK,3,200,10,43,48,"Hit(CW,3,STRONG)",4084,329.191,A5,-3.32,0.920652,-1.135,2.1849999999999996,-3.7803259999999996,-2.098945,1.6813809999999996
743,7,3,RandomK,3,200,10,43,38,"Hit(CW,0,STRONG)",153031,5294.89,A5,0.76,2.04998,0.98,0.21999999999999997,-0.26499000000000006,-0.07272499999999993,0.19226500000000013
1014,4,15,RandomK,3,200,10,43,15,"Draw(CCW,L2)",61,3.35013,A5,1.0,0.0,3.325,2.325,1.0,2.6887250000000003,1.6887250000000003
3900,0,10,RandomK,3,200,10,43,37,"Hit(CCW,9,MIDDLE)",50248,1850.5,A5,-0.52,1.60611,0.305,0.825,-1.323055,-0.5656300000000001,0.757425
4543,6,5,RandomK,3,200,10,43,49,"Hit(CCW,2,STRONG)",129166,4729.44,A5,0.705,1.80775,1.09,0.3850000000000001,-0.19887500000000002,0.057780000000000165,0.2566550000000002
9231,5,14,RandomK,3,200,10,43,42,"Hit(CW,5,TOUCH)",2015,133.147,A5,1.86,1.21672,2.025,0.1649999999999998,1.25164,1.620533,0.3688929999999999
1825,5,7,RandomK,3,200,10,43,53,"PostGuard(CCW,1,0)",102059,4001.62,A5,0.865,2.16259,0.865,0.0,-0.2162949999999999,-0.21359499999999998,0.0026999999999999247
4062,4,15,RandomK,3,200,10,43,56,"Hit(CW,6,MIDDLE)",117,8.29701,A5,-1.585,1.11927,-0.475,1.1099999999999999,-2.144635,-1.42096,0.7236750000000001
9882,2,11,RandomK,3,200,10,43,53,"Hit(CCW,6,TOUCH)",53583,2821.32,A5,0.485,1.41767,1.295,0.8099999999999999,-0.223835,0.2877799999999999,0.5116149999999999
2998,6,14,RandomK,3,200,10,43,65,"Hit(CCW,7,WEAK)",3985,325.553,A5,2.795,0.716223,2.895,0.10000000000000009,2.4368885,2.46373,0.026841500000000185
1555,2,3,RandomK,3,200,10,43,38,"Hit(CW,0,STRONG)",153934,5292.59,A5,0.73,1.89924,1.1,0.3700000000000001,-0.21962000000000004,0.05477500000000002,0.27439500000000006
4372,4,14,RandomK,3,200,10,43,30,"PreGuard(CW,G5)",554,30.7057,A5,-0.47,0.926876,0.095,0.565,-0.933438,-0.5266850000000001,0.4067529999999999
3732,7,7,RandomK,3,200,10,43,43,"PostGuard(CCW,7,0)",92592,3100.26,A5,0.6,1.86815,1.125,0.525,-0.334075,0.254745,0.58882
3858,5,5,RandomK,3,200,10,43,32,"Hit(CW,0,TOUCH)",130934,5067.25,A5,0.73,2.01422,0.885,0.15500000000000003,-0.27710999999999997,-0.11504999999999999,0.16205999999999998
1938,0,14,RandomK,3,200,10,43,49,"Hit(CCW,11,STRONG)",2043,143.865,A5,0.935,1.9107,1.43,0.4949999999999999,-0.02034999999999998,0.9590015000000001,0.9793515
9112,3,9,RandomK,3,200,10,43,35,"Hit(CCW,2,WEAK)",69737,2774.56,A5,0.385,1.79075,0.76,0.375,-0.510375,-0.13746000000000003,0.372915
4157,3,12,RandomK,3,200,10,43,33,"Hit(CCW,3,TOUCH)",38127,2236.99,A5,-1.825,1.30552,-0.705,1.12,-2.47776,-1.5046849999999998,0.9730750000000001
7373,1,11,RandomK,3,200,10,43,55,"Hit(CCW,6,WEAK)",48757,2394.79,A5,0.93,1.90397,1.175,0.245,-0.02198499999999992,0.5203300000000001,0.542315
7173,4,15,RandomK,3,200,10,43,2,"Draw(CW,S0)",151,14.5158,A5,1.905,0.293215,2.0,0.09499999999999997,1.7583925,2.0,0.24160749999999998
196,4,4,RandomK,3,200,10,43,2,"Draw(CW,S0)",138357,4755.8,A5,-0.86,1.98504,-0.22,0.64,-1.85252,-1.206355,0.6461649999999999
2630,2,14,RandomK,3,200,10,43,10,"Draw(CW,L0)",879,50.1522,A5,-1.27,1.37735,-1.07,0.19999999999999996,-1.958675,-1.5130295,0.4456454999999999
5731,2,10,RandomK,3,200,10,43,35,"Hit(CCW,9,WEAK)",48509,1645.03,A5,-0.705,1.34461,-0.555,0.1499999999999999,-1.377305,-1.26157,0.11573499999999992
9518,4,5,RandomK,3,200,10,43,36,"Hit(CW,0,MIDDLE)",129780,4869.18,A5,0.595,1.95217,0.985,0.39,-0.381085,0.009689999999999976,0.390775
8211,7,12,RandomK,3,200,10,43,55,"Hit(CCW,9,WEAK)",24411,1116.01,A5,-1.395,1.6938,-0.815,0.5800000000000001,-2.2419000000000002,-1.69403,0.5478700000000003
7977,6,14,RandomK,3,200,10,44,3,"Draw(CCW,S0)",4308,341.164,A5,-2.53,1.60907,-1.635,0.8949999999999998,-3.334535,-2.371845,0.9626899999999998
3926,6,11,RandomK,3,200,10,44,68,"Hit(CW,6,STRONG)",49492,2665.7,A5,0.295,2.03911,0.425,0.13,-0.7245550000000001,-0.594115,0.1304400000000001
3883,1,14,RandomK,3,200,10,44,4,"Draw(CW,S2)",367,19.1377,A5,-0.645,0.754304,-0.075,0.5700000000000001,-1.022152,-0.551806,0.47034599999999993
9222,7,5,RandomK,3,200,10,44,18,"Draw(CW,L4)",119687,3917.12,A5,0.705,2.10428,1.315,0.61,-0.3471400000000001,0.33006500000000005,0.6772050000000002
7881,2,15,RandomK,3,200,10,44,37,"Hit(CCW,2,MIDDLE)",129,9.26421,A5,-1.01,0.529056,1.72,2.73,-1.274528,0.6866099999999999,1.961138
6406,1,10,RandomK,3,200,10,44,32,"Hit(CW,7,TOUCH)",51195,1935.05,A5,-0.85,1.7371,-0.385,0.46499999999999997,-1.71855,-1.2389299999999999,0.47962000000000016
8452,5,15,RandomK,3,200,10,44,86,"Hit(CW,10,MIDDLE)",153,13.5661,A5,1.37,0.658103,1.935,0.565,1.0409485,1.8117370000000002,0.7707885000000001
1028,6,15,RandomK,3,200,10,44,1,"Draw(CCW,TEE)",151,13.7085,A5,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2596,1,14,RandomK,3,200,10,44,47,"Hit(CCW,3,MIDDLE)",4414,347.061,A5,1.555,1.38816,1.97,0.41500000000000004,0.8609199999999999,1.7626545,0.9017345000000001
4748,1,3,RandomK,3,200,10,44,22,"Draw(CW,L6)",151864,5237.8,A5,0.69,2.01343,0.985,0.29500000000000004,-0.3167150000000001,0.04894999999999994,0.365665
9206,3,13,RandomK,3,200,10,44,39,"Hit(CCW,12,STRONG)",3997,225.137,A5,1.23,1.32178,1.73,0.5,0.56911,1.01113,0.4420200000000001
5859,1,6,RandomK,3,200,10,44,60,"PostGuard(CW,4,1)",115177,4448.93,A5,-0.88,1.95591,-0.015,0.865,-1.857955,-1.006815,0.85114
6871,4,5,RandomK,3,200,10,44,55,"PostGuard(CCW,1,1)",130480,4859.86,A5,0.715,2.04053,1.32,0.6050000000000001,-0.305265,0.2883,0.593565
7163,3,13,RandomK,3,200,10,44,68,"Hit(CW,12,STRONG)",10949,669.986,A5,1.42,1.48108,2.465,1.045,0.67946,1.7441,1.06464
5807,0,8,RandomK,3,200,10,44,74,"PostGuard(CW,6,0)",90987,3772.42,A5,-0.165,1.87291,0.03,0.195,-1.101455,-1.02227,0.07918500000000006
5567,2,15,RandomK,3,200,10,44,12,"Draw(CW,L1)",129,10.8767,A5,1.76,0.736478,1.93,0.16999999999999993,1.391761,1.7758085,0.3840474999999999
2507,3,11,RandomK,3,200,10,44,71,"Hit(CCW,10,MIDDLE)",44044,2075.25,A5,0.93,2.17603,1.715,0.785,-0.1580149999999999,0.6236950000000001,0.78171
7006,3,15,RandomK,3,200,10,44,3,"Draw(CCW,S0)",145,12.7887,A5,-1.0,0.0,-0.97,0.030000000000000027,-1.0,-1.0,0.0
1984,6,4,RandomK,3,200,10,44,47,"Hit(CCW,3,MIDDLE)",141124,5035.03,A5,-0.595,1.91859,-0.31,0.285,-1.554295,-1.28004,0.2742549999999999
1845,7,14,RandomK,3,200,10,44,44,"PostGuard(CW,10,1)",747,44.2601,A5,1.44,1.54803,1.44,0.0,0.6659849999999999,0.6659849999999999,0.0
5780,2,6,RandomK,3,200,10,44,37,"Hit(CCW,5,MIDDLE)",108799,3761.76,A5,-0.75,1.94358,-0.375,0.375,-1.72179,-1.29075,0.43103999999999987
8645,7,5,RandomK,3,200,10,44,34,"Hit(CW,0,WEAK)",128982,4805.34,A5,0.92,1.96306,0.92,0.0,-0.061529999999999974,-0.061529999999999974,0.0
6132,0,13,RandomK,3,200,10,44,30,"PreGuard(CW,G5)",19158,1209.08,A5,2.41,0.928386,2.62,0.20999999999999996,1.945807,2.035705,0.08989800000000003
3339,4,10,RandomK,3,200,10,44,37,"Hit(CCW,7,MIDDLE)",54352,2146.52,A5,-0.57,1.7678,-0.305,0.26499999999999996,-1.4539,-1.19128,0.2626200000000001
3566,6,14,RandomK,3,200,10,44,83,"Hit(CCW,13,TOUCH)",3200,258.035,A5,0.925,0.446514,1.01,0.08499999999999996,0.701743,1.0,0.298257
5523,3,9,RandomK,3,200,10,44,56,"Hit(CW,4,MIDDLE)",70602,2969.48,A5,0.445,1.95371,0.74,0.295,-0.531855,-0.24009999999999998,0.291755
7015,5,14,RandomK,3,200,10,44,57,"Hit(CCW,5,MIDDLE)",4410,358.754,A5,-1.88,1.07963,-1.135,0.7449999999999999,-2.419815,-2.098945,0.32086999999999977
743,7,3,RandomK,3,200,10,44,25,"Draw(CCW,L7)",153411,5344.93,A5,0.46,2.02198,0.98,0.52,-0.5509900000000001,-0.07272499999999993,0.47826500000000016
1014,4,15,RandomK,3,200,10,44,11,"Draw(CCW,L0)",61,3.34166,A5,1.965,1.79549,3.325,1.36,1.067255,2.6887250000000003,1.6214700000000002
3900,0,10,RandomK,3,200,10,44,2,"Draw(CW,S0)",51493,1913.07,A5,0.025,1.86932,0.305,0.27999999999999997,-0.90966,-0.5656300000000001,0.34402999999999995
4543,6,5,RandomK,3,200,10,44,34,"Hit(CW,0,WEAK)",128503,4729.34,A5,0.71,2.02136,1.09,0.3800000000000001,-0.30068000000000006,0.057780000000000165,0.3584600000000002
9231,5,14,RandomK,3,200,10,44,63,"Hit(CCW,11,TOUCH)",1932,130.385,A5,1.685,1.00288,2.025,0.33999999999999986,1.18356,1.620533,0.43697300000000006
1825,5,7,RandomK,3,200,10,44,3,"Draw(CCW,S0)",102157,3975.34,A5,0.785,2.08537,0.865,0.07999999999999996,-0.25768500000000005,-0.21359499999999998,0.044090000000000074
4062,4,15,RandomK,3,200,10,44,35,"Hit(CCW,2,WEAK)",117,8.52957,A5,-1.275,0.824242,-0.475,0.7999999999999999,-1.6871209999999999,-1.42096,0.26616099999999987
9882,2,11,RandomK,3,200,10,44,18,"Draw(CW,L4)",51471,2693.39,A5,0.575,1.34699,1.295,0.72,-0.098495,0.2877799999999999,0.3862749999999999
2998,6,14,RandomK,3,200,10,44,57,"Hit(CCW,5,MIDDLE)",4100,349.142,A5,2.82,0.926067,2.895,0.07500000000000018,2.3569665,2.46373,0.10676350000000001
1555,2,3,RandomK,3,200,10,44,40,"Freeze(CW,0)",153243,5303.69,A5,0.8,2.14009,1.1,0.30000000000000004,-0.27004499999999987,0.05477500000000002,0.3248199999999999
4372,4,14,RandomK,3,200,10,44,43,"PostGuard(CCW,12,0)",635,35.6869,A5,-0.255,1.24498,0.095,0.35,-0.87749,-0.5266850000000001,0.3508049999999999
3732,7,7,RandomK,3,200,10,44,20,"Draw(CW,L5)",93362,3110.45,A5,0.87,1.58212,1.125,0.255,0.07894000000000001,0.254745,0.175805
3858,5,5,RandomK,3,200,10,44,41,"Freeze(CCW,0)",131586,5102.05,A5,0.695,1.93183,0.885,0.19000000000000006,-0.270915,-0.11504999999999999,0.15586500000000003
1938,0,14,RandomK,3,200,10,44,46,"Hit(CW,11,MIDDLE)",2041,144.589,A5,-0.08,1.81207,1.43,1.51,-0.986035,0.9590015000000001,1.9450365
9112,3,9,RandomK,3,200,10,44,35,"Hit(CCW,2,WEAK)",68927,2709.92,A5,0.385,1.79075,0.76,0.375,-0.510375,-0.13746000000000003,0.372915
4157,3,12,RandomK,3,200,10,44,34,"Hit(CW,3,WEAK)",29208,1621.61,A5,-1.14,1.58127,-0.705,0.43499999999999994,-1.9306349999999999,-1.5046849999999998,0.42595000000000005
7373,1,11,RandomK,3,200,10,44,0,"Draw(CW,TEE)",50840,2619.75,A5,0.5,1.70587,1.175,0.675,-0.352935,0.5203300000000001,0.8732650000000001
7173,4,15,RandomK,3,200,10,44,19,"Draw(CCW,L4)",151,15.6549,A5,2.0,0.0,2.0,0.0,2.0,2.0,0.0
196,4,4,RandomK,3,200,10,44,45,"PostGuard(CCW,2,1)",139988,4850.15,A5,-0.495,1.99248,-0.22,0.275,-1.49124,-1.206355,0.28488499999999983
2630,2,14,RandomK,3,200,10,44,41,"Freeze(CCW,11)",877,50.1156,A5,-1.355,1.08581,-1.07,0.2849999999999999,-1.897905,-1.5130295,0.3848754999999999
5731,2,10,RandomK,3,200,10,44,3,"Draw(CCW,S0)",49852,1724.69,A5,-1.135,1.67833,-0.555,0.58,-1.9741650000000002,-1.26157,0.7125950000000001
9518,4,5,RandomK,3,200,10,44,39,"Hit(CCW,0,STRONG)",129390,4909.25,A5,0.54,1.83259,0.985,0.44499999999999995,-0.37629499999999994,0.009689999999999976,0.3859849999999999
8211,7,12,RandomK,3,200,10,44,64,"Hit(CW,11,WEAK)",27033,1284.01,A5,-1.295,1.57733,-0.815,0.48,-2.083665,-1.69403,0.38963499999999995
7977,6,14,RandomK,3,200,10,45,84,"Hit(CW,11,WEAK)",4255,341.027,A5,-2.83,1.69443,-1.635,1.195,-3.6772150000000003,-2.371845,1.3053700000000004
3926,6,11,RandomK,3,200,10,45,68,"Hit(CW,6,STRONG)",48381,2583.99,A5,0.295,2.03911,0.425,0.13,-0.7245550000000001,-0.594115,0.1304400000000001
3883,1,14,RandomK,3,200,10,45,0,"Draw(CW,TEE)",385,20.2049,A5,-0.29,0.925149,-0.075,0.21499999999999997,-0.7525744999999999,-0.551806,0.2007684999999999
9222,7,5,RandomK,3,200,10,45,20,"Draw(CW,L5)",119747,4006.41,A5,1.125,2.01727,1.315,0.18999999999999995,0.11636500000000005,0.33006500000000005,0.2137
7881,2,15,RandomK,3,200,10,45,37,"Hit(CCW,2,MIDDLE)",129,9.07196,A5,-1.01,0.529056,1.72,2.73,-1.274528,0.6866099999999999,1.961138
6406,1,10,RandomK,3,200,10,45,6,"Draw(CW,S4)",53702,2062.91,A5,-0.435,1.88037,-0.385,0.04999999999999999,-1.375185,-1.2389299999999999,0.13625500000000024
8452,5,15,RandomK,3,200,10,45,88,"Hit(CW,10,STRONG)",153,13.3072,A5,1.35,0.726292,1.935,0.585,0.9868540000000001,1.8117370000000002,0.824883
1028,6,15,RandomK,3,200,10,45,1,"Draw(CCW,TEE)",151,13.0343,A5,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2596,1,14,RandomK,3,200,10,45,35,"Hit(CCW,1,WEAK)",4405,343.064,A5,1.58,1.11964,1.97,0.3899999999999999,1.02018,1.7626545,0.7424744999999999
4748,1,3,RandomK,3,200,10,45,35,"Hit(CCW,0,WEAK)",150715,5117.94,A5,0.88,2.1132,0.985,0.10499999999999998,-0.17659999999999998,0.04894999999999994,0.22554999999999992
9206,3,13,RandomK,3,200,10,45,38,"Hit(CW,12,STRONG)",6127,341.701,A5,1.25,1.31053,1.73,0.48,0.594735,1.01113,0.41639500000000007
5859,1,6,RandomK,3,200,10,45,28,"PreGuard(CW,G4)",114299,4335.33,A5,-0.62,1.95336,-0.015,0.605,-1.59668,-1.006815,0.5898650000000001
6871,4,5,RandomK,3,200,10,45,53,"PostGuard(CCW,1,0)",129551,4805.39,A5,0.905,1.98645,1.32,0.41500000000000004,-0.088225,0.2883,0.376525
7163,3,13,RandomK,3,200,10,45,69,"Hit(CCW,12,STRONG)",10846,664.079,A5,1.635,1.56581,2.465,0.8299999999999998,0.852095,1.7441,0.8920049999999999
5807,0,8,RandomK,3,200,10,45,75,"PostGuard(CCW,6,0)",90179,3649.2,A5,-0.575,1.9658,0.03,0.605,-1.5579,-1.02227,0.53563
5567,2,15,RandomK,3,200,10,45,2,"Draw(CW,S0)",129,10.3455,A5,1.735,0.784076,1.93,0.19499999999999984,1.342962,1.7758085,0.4328464999999999
2507,3,11,RandomK,3,200,10,45,43,"Hit(CCW,4,STRONG)",38534,1681.77,A5,0.45,1.86748,1.715,1.2650000000000001,-0.48374,0.6236950000000001,1.1074350000000002
7006,3,15,RandomK,3,200,10,45,2,"Draw(CW,S0)",145,13.3627,A5,-1.0,0.0,-0.97,0.030000000000000027,-1.0,-1.0,0.0
1984,6,4,RandomK,3,200,10,45,45,"Hit(CCW,3,WEAK)",139463,4906.33,A5,-0.475,1.99233,-0.31,0.16499999999999998,-1.471165,-1.28004,0.191125
1845,7,14,RandomK,3,200,10,45,48,"PostGuard(CW,12,0)",812,48.3967,A5,1.005,1.77904,1.44,0.43500000000000005,0.11547999999999992,0.6659849999999999,0.550505
5780,2,6,RandomK,3,200,10,45,38,"Hit(CW,5,STRONG)",108665,3720.19,A5,-0.575,1.56664,-0.375,0.19999999999999996,-1.35832,-1.29075,0.06756999999999991
8645,7,5,RandomK,3,200,10,45,47,"Hit(CCW,2,MIDDLE)",128660,4768.03,A5,0.685,1.7366,0.92,0.235,-0.1832999999999999,-0.061529999999999974,0.12176999999999993
6132,0,13,RandomK,3,200,10,45,51,"Freeze(CCW,10)",17201,1081.07,A5,1.985,1.17251,2.62,0.635,1.3987450000000001,2.035705,0.63696
3339,4,10,RandomK,3,200,10,45,10,"Draw(CW,L0)",57725,2315.24,A5,-0.46,2.0195,-0.305,0.15500000000000003,-1.46975,-1.19128,0.27847
3566,6,14,RandomK,3,200,10,45,53,"Hit(CCW,7,TOUCH)",3395,272.531,A5,0.98,0.457821,1.01,0.030000000000000027,0.7510895,1.0,0.24891050000000003
5523,3,9,RandomK,3,200,10,45,58,"Hit(CW,4,STRONG)",68715,2893.59,A5,0.455,2.10902,0.74,0.285,-0.59951,-0.24009999999999998,0.35941
7015,5,14,RandomK,3,200,10,45,11,"Draw(CCW,L0)",4042,323.526,A5,-1.135,1.92789,-1.135,0.0,-2.098945,-2.098945,0.0
743,7,3,RandomK,3,200,10,45,8,"Draw(CW,S6)",150758,5219.69,A5,0.81,2.22124,0.98,0.16999999999999993,-0.3006199999999999,-0.07272499999999993,0.22789499999999996
1014,4,15,RandomK,3,200,10,45,2,"Draw(CW,S0)",61,3.34267,A5,1.655,1.8644,3.325,1.6700000000000002,0.7228,2.6887250000000003,1.9659250000000004
3900,0,10,RandomK,3,200,10,45,2,"Draw(CW,S0)",51349,1906.19,A5,0.025,1.86932,0.305,0.27999999999999997,-0.90966,-0.5656300000000001,0.34402999999999995
4543,6,5,RandomK,3,200,10,45,47,"Hit(CCW,2,MIDDLE)",127651,4654.36,A5,0.73,2.06812,1.09,0.3600000000000001,-0.30406,0.057780000000000165,0.36184000000000016
9231,5,14,RandomK,3,200,10,45,2,"Draw(CW,S0)",1879,127.033,A5,1.665,1.2778,2.025,0.3599999999999999,1.0261,1.620533,0.594433
1825,5,7,RandomK,3,200,10,45,40,"Freeze(CW,2)",99492,3860.95,A5,0.565,1.96616,0.865,0.30000000000000004,-0.41808,-0.21359499999999998,0.20448500000000003
4062,4,15,RandomK,3,200,10,45,58,"Hit(CW,6,STRONG)",117,8.52708,A5,-1.565,1.16866,-0.475,1.0899999999999999,-2.14933,-1.42096,0.72837
9882,2,11,RandomK,3,200,10,45,19,"Draw(CCW,L4)",51939,2699.85,A5,0.335,1.54038,1.295,0.96,-0.43519,0.2877799999999999,0.7229699999999999
2998,6,14,RandomK,3,200,10,45,57,"Hit(CCW,5,MIDDLE)",4104,343.945,A5,2.82,0.926067,2.895,0.07500000000000018,2.3569665,2.46373,0.10676350000000001
1555,2,3,RandomK,3,200,10,45,14,"Draw(CW,L2)",152917,5267.11,A5,0.8,2.0025,1.1,0.30000000000000004,-0.20124999999999993,0.05477500000000002,0.25602499999999995
4372,4,14,RandomK,3,200,10,45,1,"Draw(CCW,TEE)",572,32.1571,A5,0.005,1.12026,0.095,0.09,-0.55513,-0.5266850000000001,0.028444999999999943
3732,7,7,RandomK,3,200,10,45,14,"Draw(CW,L2)",94033,3152.17,A5,0.915,1.96412,1.125,0.20999999999999996,-0.06706000000000001,0.254745,0.321805
3858,5,5,RandomK,3,200,10,45,3,"Draw(CCW,S0)",130559,5011.43,A5,0.795,1.92171,0.885,0.08999999999999997,-0.16585499999999997,-0.11504999999999999,0.05080499999999999
1938,0,14,RandomK,3,200,10,45,11,"Draw(CCW,L0)",1912,133.419,A5,1.17,1.09138,1.43,0.26,0.6243099999999999,0.9590015000000001,0.33469150000000014
9112,3,9,RandomK,3,200,10,45,39,"Hit(CCW,2,STRONG)",64612,2404.63,A5,0.53,1.90239,0.76,0.22999999999999998,-0.421195,-0.13746000000000003,0.28373499999999996
4157,3,12,RandomK,3,200,10,45,36,"Hit(CW,3,MIDDLE)",35324,2011.73,A5,-0.705,1.59937,-0.705,0.0,-1.5046849999999998,-1.5046849999999998,0.0
7373,1,11,RandomK,3,200,10,45,48,"Hit(CW,4,STRONG)",51371,2613.94,A5,1.015,1.77617,1.175,0.16000000000000014,0.1269149999999999,0.5203300000000001,0.3934150000000002
7173,4,15,RandomK,3,200,10,45,11,"Draw(CCW,L0)",151,15.0708,A5,1.81,0.392301,2.0,0.18999999999999995,1.6138495000000002,2.0,0.38615049999999984
196,4,4,RandomK,3,200,10,45,34,"Hit(CW,3,WEAK)",137851,4746.78,A5,-0.59,1.84442,-0.22,0.37,-1.51221,-1.206355,0.305855
2630,2,14,RandomK,3,200,10,45,41,"Freeze(CCW,11)",885,49.9138,A5,-1.355,1.08581,-1.07,0.2849999999999999,-1.897905,-1.5130295,0.3848754999999999
5731,2,10,RandomK,3,200,10,45,41,"Freeze(CCW,9)",48845,1687.89,A5,-1.145,1.81493,-0.555,0.59,-2.0524649999999998,-1.26157,0.7908949999999997
9518,4,5,RandomK,3,200,10,45,33,"Hit(CCW,0,TOUCH)",129816,4977.59,A5,0.985,1.98363,0.985,0.0,-0.0068150000000000155,0.009689999999999976,0.016504999999999992
8211,7,12,RandomK,3,200,10,45,55,"Hit(CCW,9,WEAK)",22279,984.729,A5,-1.395,1.6938,-0.815,0.5800000000000001,-2.2419000000000002,-1.69403,0.5478700000000003
7977,6,14,RandomK,3,200,10,46,34,"Hit(CW,1,WEAK)",4142,327.321,A5,-2.045,1.53394,-1.635,0.4099999999999999,-2.81197,-2.371845,0.4401250000000001
3926,6,11,RandomK,3,200,10,46,79,"Hit(CCW,8,STRONG)",46161,2402.71,A5,-1.42,1.81758,0.425,1.845,-2.3287899999999997,-0.594115,1.7346749999999997
3883,1,14,RandomK,3,200,10,46,0,"Draw(CW,TEE)",383,20.3128,A5,-0.29,0.925149,-0.075,0.21499999999999997,-0.7525744999999999,-0.551806,0.2007684999999999
9222,7,5,RandomK,3,200,10,46,19,"Draw(CCW,L4)",118935,3926.05,A5,0.9,1.93907,1.315,0.4149999999999999,-0.06953500000000001,0.33006500000000005,0.39960000000000007
7881,2,15,RandomK,3,200,10,46,87,"Hit(CCW,12,MIDDLE)",129,9.2301,A5,-0.705,0.893294,1.72,2.425,-1.151647,0.6866099999999999,1.838257
6406,1,10,RandomK,3,200,10,46,10,"Draw(CW,L0)",52322,1994.93,A5,-1.015,1.7014,-0.385,0.6299999999999999,-1.8657,-1.2389299999999999,0.62677
8452,5,15,RandomK,3,200,10,46,6,"Draw(CW,S4)",153,13.3366,A5,1.395,0.488851,1.935,0.54,1.1505745,1.8117370000000002,0.6611625000000001
1028,6,15,RandomK,3,200,10,46,1,"Draw(CCW,TEE)",151,13.177,A5,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2596,1,14,RandomK,3,200,10,46,45,"Hit(CCW,3,WEAK)",4474,353.554,A5,1.385,1.7137,1.97,0.585,0.52815,1.7626545,1.2345045
4748,1,3,RandomK,3,200,10,46,34,"Hit(CW,0,WEAK)",152106,5137.71,A5,0.71,2.14381,0.985,0.275,-0.36190500000000014,0.04894999999999994,0.4108550000000001
9206,3,13,RandomK,3,200,10,46,41,"Freeze(CCW,12)",6778,379.385,A5,-0.28,1.62222,1.73,2.01,-1.09111,1.01113,2.10224
5859,1,6,RandomK,3,200,10,46,50,"Freeze(CW,5)",113754,4297.35,A5,-0.64,2.07133,-0.015,0.625,-1.675665,-1.006815,0.66885
6871,4,5,RandomK,3,200,10,46,47,"Hit(CCW,2,MIDDLE)",129684,4800.76,A5,0.9,2.09523,1.32,0.42000000000000004,-0.14761499999999994,0.2883,0.43591499999999994
7163,3,13,RandomK,3,200,10,46,11,"Draw(CCW,L0)",8325,514.332,A5,1.68,1.82691,2.465,0.7849999999999999,0.7665449999999999,1.7441,0.9775550000000001
5807,0,8,RandomK,3,200,10,46,74,"PostGuard(CW,6,0)",91515,3834.59,A5,-0.165,1.87291,0.03,0.195,-1.101455,-1.02227,0.07918500000000006
5567,2,15,RandomK,3,200,10,46,2,"Draw(CW,S0)",129,10.0349,A5,1.735,0.784076,1.93,0.19499999999999984,1.342962,1.7758085,0.4328464999999999
2507,3,11,RandomK,3,200,10,46,60,"Hit(CW,8,MIDDLE)",44285,2055.55,A5,1.42,2.26354,1.715,0.29500000000000015,0.28823,0.6236950000000001,0.3354650000000001
7006,3,15,RandomK,3,200,10,46,5,"Draw(CCW,S2)",145,13.0203,A5,-1.0,0.0,-0.97,0.030000000000000027,-1.0,-1.0,0.0
1984,6,4,RandomK,3,200,10,46,45,"Hit(CCW,3,WEAK)",140438,4920.45,A5,-0.475,1.99233,-0.31,0.16499999999999998,-1.471165,-1.28004,0.191125
1845,7,14,RandomK,3,200,10,46,18,"Draw(CW,L4)",735,43.4183,A5,1.13,1.37953,1.44,0.31000000000000005,0.44023499999999993,0.6659849999999999,0.22575
5780,2,6,RandomK,3,200,10,46,35,"Hit(CCW,5,WEAK)",110356,3758.6,A5,-0.78,1.76397,-0.375,0.405,-1.661985,-1.29075,0.371235
8645,7,5,RandomK,3,200,10,46,45,"Hit(CCW,2,WEAK)",130698,4889.91,A5,0.625,2.02346,0.92,0.29500000000000004,-0.38673,-0.061529999999999974,0.32520000000000004
6132,0,13,RandomK,3,200,10,46,78,"PostGuard(CW,9,2)",20516,1310.65,A5,2.485,0.979681,2.62,0.13500000000000023,1.9951594999999998,2.035705,0.040545500000000345
3339,4,10,RandomK,3,200,10,46,34,"Hit(CW,7,WEAK)",58706,2379.04,A5,-0.77,1.72253,-0.305,0.465,-1.631265,-1.19128,0.43998500000000007
3566,6,14,RandomK,3,200,10,46,51,"Freeze(CCW,5)",3240,272.18,A5,0.93,0.5245,1.01,0.07999999999999996,0.6677500000000001,1.0,0.33224999999999993
5523,3,9,RandomK,3,200,10,46,57,"Hit(CCW,4,MIDDLE)",69525,2967.22,A5,0.605,1.89973,0.74,0.135,-0.344865,-0.24009999999999998,0.104765
7015,5,14,RandomK,3,200,10,46,48,"Hit(CW,3,STRONG)",4194,345.415,A5,-3.32,0.920652,-1.135,2.1849999999999996,-3.7803259999999996,-2.098945,1.6813809999999996
