game_id,end,shot_num,team,remaining,has_hammer,phase_shot,phase_r,n_stones,n_stones_bin,n_my,n_op,n_my_house,n_op_house,n_house,house_diff,n_my_guard,n_op_guard,n_guard,n_center_guard,center_lane_blocked,n_front_house,n_back_house,n_within_0.61,n_within_1.22,d_no1,no1_mine,d_no2,no1_no2_gap,counting_my,counting_op,score_now,min_pair_dist,mean_nn_dist,x_spread,y_spread,house_mean_nn_dist,house_density,n_cand,q_star,q_2nd,q_gap12,q_median,q_mean,q_min,q_range,q_iqr,q_star_minus_median,n_near_best_025,n_near_best_050,frac_near_best_050,q_sd_mean,q_sd_median,q_sd_best,best_type,n_types,frac_hit,frac_draw,frac_guard,best_type_margin,n_types_near_best_050,best_type_is_hit,best_hist_entropy,best_p_negative,best_p_ge2,qadj_star_l0.5,qadj_best_same_as_q_best_l0.5,qadj_best_type_l0.5,lookahead_gain_best,lookahead_gain_mean,n_cand_ct,K_clusters,n_reps,largest_frac,n_singleton,singleton_frac,size_entropy_norm,mean_cluster_size,type_purity,eta2_q,within_sd_q,between_range_q,best_is_rep,best_cluster_selected,best_cluster_size,rep_q_max,screen_loss,true_top_cluster_selected,rho_cand,rho_cluster,rho_gain,cluster_sd_mean,best_cluster_rank,rho_cluster_risk_l0.5,rho_cand_risk_l0.5,topk_overlap_l0.5,n_seeds_ct,rho_gain_sd,regret_A9P5,regret_A9P5_sd,n_seeds_A9P5,regret_adj_A9P5,regret_adj_A9P5_sd,regret_A9R05,regret_A9R05_sd,n_seeds_A9R05,regret_adj_A9R05,regret_adj_A9R05_sd,d_A9R05_A9P5,dadj_A9R05_A9P5
8248,7,13,1,3,1,late,late_r2-4,3,2-4,1,2,1,2,3,-1,0,0,0,0,0,1,2,2,2,0.10613846457910446,1,0.6018087897696427,0.4956703251905382,1,0,1,0.505854133867475,0.9854603814910484,0.9289617027255047,0.46341723700738174,0.9854603814910484,0.2450626273653165,59,1.49,1.255,0.2350000000000001,0.745,0.7422033898305085,-0.1,1.59,0.3025000000000001,0.745,2,10,0.1694915254237288,1.407962542372881,1.42334,1.16615,Draw,6,0.2711864406779661,0.5084745762711864,0.2033898305084746,0.2350000000000001,4,0,1.880314596423324,0.125,0.58,0.906925,1,Draw,-0.4850000000000001,-0.28745762711864414,59.0,12.0,4.0,0.3050847457627119,4.0,0.3333333333333333,0.801435215297654,4.916666666666667,0.7966101694915254,0.5911460918884003,0.17821736838327756,1.148,0.6,0.8,10.0,1.3080000000000003,0.182,0.8,0.37445083315418176,0.4178077766595777,0.043356943505395915,1.220242890642305,1.4,0.2063317051338734,0.29504157080891363,0.8,5,0.30188139377247936,0.7859999999999999,0.7457077175408607,5,0.8566179999999999,0.7560453721305356,0.518,0.7393375413165492,5,0.543977,0.7720761434405289,-0.2679999999999999,-0.31264099999999984
2081,5,9,1,7,1,mid,mid_r5-8,2,2-4,0,2,0,2,2,-2,0,0,0,0,1,2,0,0,1,0.7267152349091103,0,1.2825952177128996,0.5558799828037894,0,2,-2,1.702529199705251,1.702529199705251,0.7876465,0.32290000000000063,1.702529199705251,0.16337508491021102,53,0.865,0.73,0.135,0.25,0.27339622641509437,-0.12,0.985,0.28,0.615,2,17,0.32075471698113206,1.7520386792452831,1.75071,1.51221,Hit,5,0.3018867924528302,0.5660377358490566,0.11320754716981132,0.28500000000000003,3,1,2.214248391332314,0.265,0.34,0.10889499999999996,1,Hit,0.97,1.4105660377358489,53.0,11.0,4.0,0.24528301886792453,3.0,0.2727272727272727,0.8872658328105034,4.818181818181818,0.8113207547169811,0.6609089231748919,0.12411002666300217,0.6177083333333333,0.0,0.4,6.0,0.557,0.308,0.4,0.18259220225189648,0.36339158599579724,0.18079938374390075,1.6265650162035605,4.2,0.3290909090909091,0.16676278966528774,0.8,5,0.26267444746179414,0.41899999999999993,0.08173126696681023,5,0.541752,0.1540185071509265,0.381,0.1697939928266015,5,0.5163449999999999,0.25162726611001435,-0.03799999999999992,-0.02540700000000007
1265,4,5,1,11,1,early,early_r9+,5,5-8,3,2,3,2,5,1,0,0,0,0,1,2,3,3,5,0.23865963403139628,1,0.5069841779000559,0.2683245438686596,1,0,1,0.38613422824842125,0.4374375702290024,0.22231813737462267,0.5694614698116119,0.4374375702290024,0.40843771227552755,71,0.89,0.87,0.020000000000000018,0.505,0.49887323943661976,0.05,0.84,0.28250000000000003,0.385,17,49,0.6901408450704225,2.028621971830986,2.03664,2.03664,Draw,6,0.22535211267605634,0.4225352112676056,0.3380281690140845,0.020000000000000018,5,0,2.7198464690776465,0.31,0.365,-0.11019000000000001,0,Hit,-0.10999999999999999,-0.11598591549295774,71.0,15.0,4.0,0.2535211267605634,2.0,0.13333333333333333,0.8789410282973705,4.733333333333333,0.7323943661971831,0.5278177494847892,0.1261411914352256,0.4966666666666667,0.0,0.0,10.0,0.7849999999999999,0.10500000000000002,0.2,0.13505535850281833,0.26976579967911757,0.13471044117629924,1.860770125982659,10.4,0.32499999999999996,0.1696459251439637,0.85,5,0.12843133466354478,0.23900000000000002,0.15076471735787525,5,0.21026199999999995,0.14430938888374514,0.176,0.12953763931769016,5,0.14261599999999997,0.1318099426447034,-0.06300000000000003,-0.06764599999999998
3677,7,15,1,1,1,late,r1,5,5-8,2,3,2,3,5,-1,0,0,0,0,1,4,1,1,2,0.1931385643132925,0,0.6312198993567895,0.438081335043497,0,1,-1,0.7756878465265475,1.0529219033342403,1.091292162806203,0.6348133602878868,1.0529219033342403,0.40843771227552755,75,1.695,1.65,0.04500000000000015,-1.0,-0.654,-1.125,2.8200000000000003,0.13250000000000006,2.6950000000000003,3,4,0.05333333333333334,0.33296076933333335,0.0,0.960195,Hit,6,0.32,0.4266666666666667,0.24,0.135,2,1,0.7629027728689579,0.055,0.865,1.2149025,1,Hit,0.0,0.0,75.0,15.0,4.0,0.8133333333333332,14.0,0.9333333333333333,0.3596600130525386,5.0,0.5333333333333333,0.05036725954362721,0.785396688010776,0.42409836065573786,0.0,1.0,61.0,1.56,0.135,1.0,0.6052285886062109,0.5557189302262112,-0.049509658379999655,0.07295440117280277,1.0,0.5557189302262112,0.4934674278928564,1.0,5,0.0,0.135,0.0,5,0.0345074999999999,0.0,0.135,0.0,5,0.0345074999999999,0.0,0.0,0.0
477,2,10,0,6,0,mid,mid_r5-8,6,5-8,3,3,3,3,6,0,0,0,0,0,1,3,3,3,6,0.3079030047855971,0,0.3306714593563967,0.022768454570799568,0,1,-1,0.3601092964587288,0.5783839225247341,0.49563946370182704,0.46816739764983956,0.5783839225247341,0.490125254730633,81,-0.245,-0.37,0.125,-1.14,-1.0705555555555555,-1.605,1.3599999999999999,0.3849999999999999,0.8949999999999999,6,14,0.1728395061728395,1.9226235802469134,1.92743,1.81521,Draw,6,0.2962962962962963,0.3950617283950617,0.2962962962962963,0.13,4,0,2.469586046694435,0.525,0.17,-1.1526049999999999,1,Draw,-0.88,-0.28580246913580243,81.0,17.0,4.0,0.22222222222222224,5.0,0.29411764705882354,0.8361021671472015,4.764705882352941,0.7160493827160493,0.5680468678570393,0.18420347263386522,1.105,0.0,0.0,2.0,-0.42400000000000004,0.179,0.6,0.2785014038391004,0.5205870962939232,0.24208569245482287,1.807671760432433,8.0,0.5200980392156863,0.3174433780662689,0.85,5,0.17301058527310773,0.341,0.22897598127314575,5,0.4066440000000001,0.19488625869978612,0.325,0.24007811228847997,5,0.36516100000000007,0.22180748641558515,-0.016000000000000014,-0.04148300000000005
8462,7,13,1,3,1,late,late_r2-4,11,9-12,7,4,7,4,11,3,0,0,0,0,1,9,2,3,10,0.10579777426018874,1,0.3594054774554764,0.2536077031952877,3,0,3,0.2960574827309768,0.37903217681788487,0.5007952203313253,0.4456974081923979,0.37903217681788487,0.8985629670061606,115,2.63,2.615,0.01499999999999968,2.185,2.0238695652173915,0.01,2.62,0.3799999999999999,0.44499999999999984,17,63,0.5478260869565217,1.2865577999999998,1.23288,1.02132,PostGuard,6,0.2782608695652174,0.2956521739130435,0.41739130434782606,0.01499999999999968,6,0,1.8745304601602724,0.005,0.91,2.11934,1,PostGuard,-0.3700000000000001,-0.7345217391304347,115.0,23.0,4.0,0.17391304347826086,7.0,0.30434782608695654,0.8323048725918119,5.0,0.7565217391304347,0.7863975597793351,0.19100615542417085,2.2275,0.0,0.4,18.0,2.2950000000000004,0.33499999999999985,0.0,0.4059470368900671,0.5527123826435554,0.1467653457534882,1.320691933534684,7.8,0.49121409002594224,0.4168960782341423,0.65,5,0.17331232751261028,0.37899999999999984,0.05067050424063289,5,0.5523979999999998,0.12483579022059334,0.5669999999999998,0.2960489824336508,5,0.7271513999999997,0.37344866924023173,0.188,0.17475339999999984
3186,1,11,1,5,1,mid,mid_r5-8,11,9-12,6,5,6,5,11,1,0,0,0,0,1,9,2,5,11,0.07600417569818435,0,0.31805699862572967,0.24205282292754532,0,3,-3,0.30062700002895415,0.3661890429307302,0.3848036557336555,0.42476564039031867,0.3661890429307302,0.8985629670061606,119,1.3,0.815,0.4850000000000001,-1.62,-1.4021848739495801,-2.305,3.6050000000000004,0.9125000000000001,2.92,1,2,0.01680672268907563,1.8230679831932772,1.79377,2.06398,Hit,6,0.33613445378151263,0.3025210084033613,0.35294117647058826,2.005,1,1,2.779826386455033,0.285,0.485,0.2680100000000001,1,Hit,0.51,1.2966386554621845,119.0,24.0,4.0,0.3865546218487395,11.0,0.4583333333333333,0.6711255937217284,4.958333333333333,0.6554621848739496,0.7970840408484823,0.320619609922338,3.10625,0.0,0.0,2.0,0.28099999999999997,1.019,0.0,0.5584670907501247,0.6594000134147509,0.10093292266462613,1.7099443949614248,10.8,0.6181564115794609,0.5531716947801529,1.0,5,0.06019328037441522,1.48,0.20515238238928646,5,1.464704,0.2110514095072573,1.574,0.2270572615002657,5,1.592095,0.2388317669406647,0.09400000000000008,0.12739100000000003
8936,4,15,1,1,1,late,r1,14,13-16,7,7,7,7,14,0,0,0,0,0,1,10,4,5,12,0.13990804346069585,1,0.4226590849798436,0.28275104151914776,1,0,1,0.3154572163955043,0.3920501147430313,0.4697500164287665,0.6617780666044898,0.3920501147430313,1.143625594371477,145,1.015,1.0,0.014999999999999902,1.0,0.2243448275862069,-2.935,3.95,1.6949999999999998,0.014999999999999902,87,92,0.6344827586206897,0.5137587931034483,0.0,0.121552,Draw,6,0.38620689655172413,0.27586206896551724,0.3310344827586207,0.014999999999999902,6,0,0.11236071009937675,0.0,0.015,1.0,0,Draw,0.0,0.0,145.0,29.0,4.0,0.8068965517241379,28.0,0.9655172413793103,0.33681389250740446,5.0,0.5793103448275863,0.11712449851060928,1.159769567785603,0.9612820512820512,0.0,1.0,117.0,1.0,0.014999999999999902,0.0,0.7663752883023968,1.0,0.23362471169760327,0.05709748698385765,29.0,1.0,0.7615388801942021,1.0,5,3.1031676915590914e-17,0.1899999999999999,0.0,5,0.464126,0.0,0.1899999999999999,0.0,5,0.464126,0.0,0.0,0.0
966,6,3,1,13,1,early,early_r9+,3,2-4,2,1,2,1,3,1,0,0,0,0,1,1,2,2,3,0.17143287223866516,0,0.2555387713068199,0.08410589906815474,0,1,-1,0.40552509712839624,0.4544405972096534,0.10280154004142587,0.3784604690937569,0.4544405972096534,0.2450626273653165,55,1.15,1.125,0.02499999999999991,0.675,0.6842727272727275,0.27,0.8799999999999999,0.20000000000000018,0.47499999999999987,6,31,0.5636363636363636,2.0303290909090905,2.02877,2.12073,Draw,6,0.14545454545454545,0.509090909090909,0.32727272727272727,0.07499999999999996,6,0,2.766057657128716,0.305,0.4,0.15993499999999994,0,Pass,2.15,1.1379090909090912,55.0,11.0,4.0,0.2545454545454545,2.0,0.18181818181818182,0.8793539588062839,5.0,0.7818181818181819,0.45094609168690203,0.12388427487223053,0.5257142857142857,0.2,0.2,6.0,1.033,0.11699999999999995,0.6,0.024964032109677896,0.09299549741001181,0.06803146530033391,1.8762803405980908,4.4,0.0709090909090909,0.012211330152949623,1.0,5,0.26002254171228745,0.2999999999999999,0.1820370841339753,5,0.3449079999999999,0.1700617807812796,0.3679999999999998,0.07831028029575683,5,0.3760369999999999,0.10196477851444587,0.06799999999999995,0.031129000000000018
232,1,13,1,3,1,late,late_r2-4,3,2-4,1,2,1,2,3,-1,0,0,0,0,1,1,2,2,2,0.09805498502391603,1,0.49222195960867093,0.3941669745847549,1,0,1,0.590234676322429,0.8908838226553017,0.41225763166335144,0.710039324419586,0.8908838226553017,0.2450626273653165,59,1.575,1.47,0.10499999999999998,1.07,0.9951694915254238,0.075,1.5,0.39749999999999996,0.5049999999999999,7,29,0.4915254237288136,1.2572822033898303,1.27121,1.22245,Draw,6,0.2711864406779661,0.5084745762711864,0.2033898305084746,0.10499999999999998,4,0,1.9404638864813233,0.125,0.615,0.9637749999999999,1,Draw,-0.41500000000000004,-0.0012711864406779484,59.0,12.0,4.0,0.13559322033898305,2.0,0.16666666666666666,0.9316690956177023,4.916666666666667,0.7627118644067796,0.7876618322278178,0.13336978798211496,1.1195238095238096,0.0,1.0,7.0,1.3969999999999998,0.17799999999999994,1.0,0.48945847805202425,0.7739634602650629,0.28450498221303866,1.2098604336408392,1.4,0.7426573426573427,0.4465393138424395,0.9,5,0.14654493682108624,0.36099999999999993,0.3492742475476829,5,0.32003299999999996,0.36499137324736874,0.45899999999999996,0.3803189450974011,5,0.43304,0.41627634973656624,0.09800000000000003,0.11300700000000002
3968,6,10,0,6,0,mid,mid_r5-8,3,2-4,2,1,2,0,2,2,0,0,0,0,1,1,1,2,2,0.16851730885656274,1,0.49495470333234326,0.3264373944757805,2,0,2,0.6633747575032525,1.1432308868495598,0.9862595497210869,0.35526915930820196,0.6633747575032525,0.16337508491021102,49,0.95,0.8,0.1499999999999999,-0.105,0.049285714285714266,-0.5,1.45,0.5700000000000001,1.055,2,12,0.24489795918367346,1.7352446938775516,1.7099,1.78536,PreGuard,5,0.08163265306122448,0.5306122448979592,0.3673469387755102,0.2799999999999999,3,0,2.4729183127858008,0.325,0.42,0.05731999999999993,1,PreGuard,-1.05,-2.59469387755102,49.0,10.0,4.0,0.20408163265306123,1.0,0.1,0.9086283332445497,4.9,0.8367346938775511,0.5393492704628937,0.21533074545372957,0.925,0.0,0.8,10.0,0.649,0.30099999999999993,1.0,0.38960342111573987,0.6893593489164718,0.2997559278007319,1.6561720035439458,3.8,0.6945454545454545,0.3526546993494876,0.85,5,0.20974118399843325,0.45299999999999996,0.1021396103380074,5,0.48895999999999995,0.10933367853731073,0.701,0.26754438884043147,5,0.6995439999999998,0.2289367858001417,0.248,0.21058399999999988
2440,2,5,1,11,1,early,early_r9+,5,5-8,3,2,3,2,5,1,0,0,0,0,1,3,2,4,5,0.28237576483119103,1,0.38886779967618945,0.10649203484499842,2,0,2,0.4157840788498278,0.4518594260158661,0.23867910047710506,0.534067285648541,0.4518594260158661,0.40843771227552755,71,1.17,1.03,0.1399999999999999,0.625,0.6114788732394366,0.13,1.04,0.24999999999999994,0.5449999999999999,5,30,0.4225352112676056,2.0035783098591553,2.00858,2.08593,Hit,6,0.22535211267605634,0.4225352112676056,0.3380281690140845,0.1399999999999999,5,1,2.758512450265799,0.31,0.42,0.127035,1,Hit,0.125,-1.2397887323943664,71.0,15.0,4.0,0.2535211267605634,6.0,0.4,0.8310987096272244,4.733333333333333,0.7464788732394366,0.28416984279810664,0.17946692621176738,0.505,0.0,0.4,5.0,0.9460000000000001,0.22399999999999992,0.2,0.05746482548932248,0.18355284049041626,0.12608801500109382,1.8559622985108402,4.8,0.24112028227554783,0.03269676628729761,0.8,5,0.3142542516512977,0.3279999999999999,0.14554209013203023,5,0.2639969999999999,0.12299060460051413,0.3049999999999998,0.055226805085936345,5,0.24408899999999994,0.05634776541709533,-0.023000000000000076,-0.01990799999999998
1624,6,15,1,1,1,late,r1,7,5-8,3,4,3,4,7,-1,0,0,0,0,1,3,4,3,5,0.15061279701568903,1,0.21027980296585877,0.059667005950169744,1,0,1,0.2906741851642332,0.732490607349299,0.8267519035041075,0.5559321464248794,0.732490607349299,0.5718127971857385,91,1.265,1.26,0.004999999999999893,1.0,0.5285164835164835,-3.05,4.3149999999999995,0.345,0.2649999999999999,7,64,0.7032967032967034,0.3732340549450549,0.0,1.15532,Hit,6,0.3516483516483517,0.37362637362637363,0.26373626373626374,0.004999999999999893,6,1,1.4933471756701153,0.105,0.555,1.0,0,Draw,0.0,0.0,91.0,19.0,4.0,0.8021978021978022,18.0,0.9473684210526315,0.36307846077742373,4.7894736842105265,0.5494505494505495,0.05701152318024823,1.066005912620641,1.25,0.0,1.0,73.0,1.26,0.004999999999999893,0.0,0.6124273415654068,0.7474093186836598,0.134981977118253,0.04485171165103328,18.0,0.7474093186836598,0.559140706649323,1.0,5,0.0,0.0049999999999998,0.0,5,0.032575,0.0,0.0049999999999998,0.0,5,0.032575,0.0,0.0,0.0
9851,7,8,0,8,0,mid,mid_r5-8,6,5-8,3,3,3,3,6,0,0,0,0,0,1,2,4,3,6,0.16740154151021736,1,0.2629055797950268,0.09550403828480947,1,0,1,0.37252800004511194,0.3996649172262152,0.261969340162977,0.45975658686599136,0.3996649172262152,0.490125254730633,81,0.155,-0.06,0.215,-0.445,-0.46685185185185185,-1.155,1.31,0.26499999999999996,0.6,4,24,0.2962962962962963,1.9028020987654322,1.90378,2.0423,Hit,6,0.2962962962962963,0.3950617283950617,0.2962962962962963,0.215,5,1,2.651655008833409,0.535,0.265,-0.86615,1,Hit,1.105,-0.9941975308641976,81.0,17.0,4.0,0.19753086419753085,5.0,0.29411764705882354,0.8432777123889823,4.764705882352941,0.654320987654321,0.49732743168502164,0.1592321775150506,0.7988636363636363,0.0,0.4,11.0,-0.248,0.4029999999999999,0.4,0.14356707772515837,0.291094823535686,0.14752774581052763,1.6699516759625248,6.4,0.2475490196078432,0.12004948918959543,0.85,5,0.13757527448683493,0.611,0.4577581239038801,5,0.60106,0.487460272368426,0.537,0.14960782065119457,5,0.4722760000000001,0.19035419904089318,-0.07399999999999995,-0.12878399999999995
9879,2,15,1,1,1,late,r1,10,9-12,4,6,4,6,10,-2,0,0,0,0,1,4,6,4,8,0.27271807784596974,1,0.4696014787754537,0.19688340092948398,3,0,3,0.3110764538566039,0.44255923827604204,0.36136551137599504,0.7949739306417538,0.44255923827604204,0.8168754245510551,117,3.125,3.0,0.125,2.955,2.650769230769231,0.18,2.945,0.3849999999999998,0.16999999999999993,69,86,0.7350427350427351,0.3532337324786325,0.259808,0.599479,Hit,6,0.41025641025641024,0.3247863247863248,0.2564102564102564,0.125,6,1,1.0131889832468746,0.0,0.96,3.0,0,Draw,0.0,0.0,117.0,24.0,4.0,0.8034188034188035,23.0,0.9583333333333334,0.3499013977135025,4.875,0.6068376068376068,0.07417269349654805,0.6376913430347315,0.46499999999999986,0.0,1.0,94.0,3.0,0.125,0.0,0.6508449707526978,0.44536594457558853,-0.20547902617710925,0.03285229426185777,24.0,0.44536594457558853,0.6472008950238499,1.0,5,3.1031676915590914e-17,0.3250000000000002,0.0,5,0.45980750000000004,0.0,0.3250000000000002,0.0,5,0.45980750000000004,0.0,0.0,0.0
9832,1,9,1,7,1,mid,mid_r5-8,9,9-12,5,4,5,4,9,1,0,0,0,0,1,6,3,5,9,0.20610657200827018,1,0.28102198578445803,0.07491541377618785,1,0,1,0.341426636482862,0.4444343705846437,0.29156901344478536,0.5167205436664128,0.4444343705846437,0.7351878820959495,103,1.24,1.165,0.07499999999999996,0.335,0.39135922330097084,-0.105,1.345,0.3275,0.905,4,10,0.0970873786407767,1.8354704854368928,1.8315,1.80067,Hit,6,0.3106796116504854,0.3300970873786408,0.34951456310679613,0.07499999999999996,3,1,2.5316167291481153,0.23,0.425,0.362225,0,Freeze,0.2350000000000001,-0.26359223300970874,103.0,21.0,4.0,0.3883495145631068,8.0,0.38095238095238093,0.669664031289582,4.904761904761905,0.6990291262135923,0.4199622863047775,0.18987130568482166,1.1283333333333334,0.6,0.6,1.0,1.012,0.22799999999999998,0.6,0.13527282375463773,0.11175397725657943,-0.023518846498058268,1.6715342488927665,5.6,0.1575676086144994,0.1570560237718624,0.8,5,0.12528519818947678,0.27599999999999997,0.4498249659589827,5,0.32970299999999997,0.4806138837934252,0.6679999999999999,0.4869240187133923,5,0.7589819999999999,0.5081569593959134,0.39199999999999996,0.42927899999999997
4221,2,14,0,2,0,late,late_r2-4,14,13-16,7,7,7,7,14,0,0,0,0,0,1,13,1,3,12,0.161538045948934,1,0.2811561183755393,0.11961807242660527,2,0,2,0.2964143195748169,0.3882622006635516,0.5167703289109976,0.43399761878637627,0.3882622006635516,1.143625594371477,145,1.555,1.505,0.050000000000000044,0.45,-0.0167241379310345,-2.795,4.35,1.425,1.105,4,6,0.041379310344827586,1.647066751724138,1.53528,0.766143,PostGuard,6,0.38620689655172413,0.27586206896551724,0.3310344827586207,0.45999999999999996,2,0,1.1448969450851392,0.045,0.655,1.1719285,1,PostGuard,-0.44500000000000006,-1.2799310344827584,145.0,29.0,4.0,0.2896551724137931,9.0,0.3103448275862069,0.7329840378216925,5.0,0.6896551724137931,0.9116929358337286,0.2628076076541454,3.098690476190476,0.2,1.0,42.0,1.144,0.4109999999999999,1.0,0.706265789407082,0.5058231728078604,-0.2004426165992216,1.2277774918617381,2.2,0.3985767097812658,0.6858793843502594,0.85,5,0.028875577559358215,0.8139999999999998,0.1679434428609822,5,1.0618725,0.20073131031929223,0.9410000000000001,0.33431646683943045,5,1.2792105,0.4190570806823339,0.12700000000000022,0.21733800000000003
1999,2,5,1,11,1,early,early_r9+,2,2-4,0,2,0,2,2,-2,0,0,0,0,0,2,0,0,1,0.9202163481969904,0,1.3170087077920178,0.39679235959502746,0,2,-2,2.034820655883216,2.034820655883216,1.0081985,0.1366000000000014,2.034820655883216,0.16337508491021102,53,0.875,0.81,0.06499999999999995,0.42,0.43867924528301894,0.16,0.715,0.23500000000000004,0.455,8,32,0.6037735849056604,1.915393018867925,1.92715,1.9873,Draw,5,0.3018867924528302,0.5660377358490566,0.11320754716981132,0.06499999999999995,5,0,2.5865103015823228,0.245,0.36,-0.07230999999999999,0,Hit,2.8449999999999998,1.4803773584905657,53.0,11.0,4.0,0.20754716981132076,3.0,0.2727272727272727,0.9040180587189248,4.818181818181818,0.8301886792452831,0.3705871374321858,0.12878327123867528,0.39874999999999994,0.0,0.2,8.0,0.596,0.279,0.4,0.07923008265979285,0.07510820817364808,-0.0041218744861447835,1.7762447330772884,5.4,0.040000000000000015,0.07037952925899595,0.95,5,0.2595810149695992,0.21499999999999994,0.15297058540778355,5,0.159013,0.1987212705839513,0.35,0.18031222920256965,5,0.34631399999999996,0.23173794473499582,0.13500000000000004,0.18730099999999997
99,4,13,1,3,1,late,late_r2-4,3,2-4,0,3,0,2,2,-2,0,0,0,0,1,1,1,1,2,0.33259525857264094,0,0.6773669126913426,0.3447716541187017,0,2,-2,0.9125965760203172,1.2229030407239645,0.939270816521341,0.46977423182725686,0.9125965760203172,0.16337508491021102,57,0.635,0.48,0.15500000000000003,-0.86,-0.5702631578947369,-1.375,2.01,1.0550000000000002,1.495,3,9,0.15789473684210525,1.4699384210526316,1.49157,1.17974,Hit,5,0.3508771929824561,0.5263157894736842,0.10526315789473684,0.15500000000000003,2,1,1.8801390535518974,0.255,0.235,0.04513,1,Hit,0.37,0.7958771929824561,57.0,12.0,4.0,0.17543859649122806,1.0,0.08333333333333333,0.9246796535245204,4.75,0.8771929824561402,0.9309138524466809,0.13801564853418788,1.659375,0.4,1.0,3.0,0.5359999999999999,0.099,1.0,0.6941558536141966,0.8778218664120111,0.18366601279781442,1.337424124888811,1.4,0.8587412587412586,0.7054356241044376,0.95,5,0.05237212136443851,0.143,0.23647410006171923,5,0.16637600000000002,0.24271366078158849,0.13599999999999993,0.0760263112349928,5,0.23803999999999995,0.13306840534101247,-0.007000000000000062,0.07166399999999992
964,0,8,0,8,0,mid,mid_r5-8,4,2-4,1,3,1,2,3,-1,0,0,0,0,1,3,0,1,3,0.36190999549036995,0,0.7888155829824899,0.42690558749211993,0,2,-2,0.4504449910937441,0.9548508353703564,0.8702030140316727,0.7497092415563525,0.48283363129464063,0.2450626273653165,63,-0.295,-0.38,0.08500000000000002,-1.185,-1.067142857142857,-1.59,1.2950000000000002,0.5449999999999999,0.8900000000000001,5,16,0.25396825396825395,1.9345234920634922,1.93282,1.76011,Hit,6,0.31746031746031744,0.47619047619047616,0.19047619047619047,0.14,3,1,2.4373736388350147,0.59,0.16,-1.175055,1,Hit,-0.685,0.46182539682539675,63.0,13.0,4.0,0.2857142857142857,4.0,0.3076923076923077,0.8359400997673024,4.846153846153846,0.7777777777777778,0.7531544686738086,0.15979558649939501,1.2750000000000001,0.6,0.6,1.0,-0.354,0.05900000000000001,0.6,0.2978189244940319,0.6252084116077511,0.3273894871137193,1.7859597749457312,4.6,0.6516483516483516,0.3447663084949637,0.85,5,0.09849261138637933,0.12,0.11302654555457314,5,0.15070199999999997,0.1191188547523019,0.17400000000000002,0.149390428073555,5,0.20920099999999997,0.1587023143892363,0.05400000000000002,0.058498999999999995
6357,7,5,1,11,1,early,early_r9+,5,5-8,2,3,2,3,5,-1,0,0,0,0,1,3,2,4,5,0.2418171591653685,1,0.2745015417971272,0.03268438263175871,1,0,1,0.3813097449602013,0.41357540848159846,0.23639607765206597,0.35328293816713013,0.41357540848159846,0.40843771227552755,75,0.895,0.87,0.025000000000000022,0.54,0.5252666666666667,0.04,0.855,0.23250000000000004,0.355,20,58,0.7733333333333333,2.034582133333333,2.03313,2.03813,Draw,6,0.32,0.4266666666666667,0.24,0.025000000000000022,6,0,2.698667948970207,0.315,0.355,-0.06181499999999995,0,Hit,0.21499999999999997,-0.0002666666666666728,75.0,15.0,4.0,0.18666666666666668,4.0,0.26666666666666666,0.8896551654806248,5.0,0.7333333333333333,0.2828016902346145,0.14980038421878294,0.4483333333333334,0.0,0.4,14.0,0.78,0.11499999999999999,0.6,0.14597515252501347,0.2908579799430493,0.14488282741803582,1.9032800728273744,9.0,0.35785714285714276,0.15330599001438006,0.9,5,0.3483017629096486,0.19799999999999995,0.12940247292845683,5,0.23485199999999998,0.1481149126776234,0.25799999999999995,0.09378166132032428,5,0.31504000000000004,0.08154624937727063,0.06,0.08018800000000006
632,7,12,0,4,0,late,late_r2-4,6,5-8,3,3,3,3,6,0,0,0,0,0,1,3,3,4,6,0.28975744541398935,0,0.33503120977156914,0.04527376435757979,0,2,-2,0.4478866076183129,0.5279734740526503,0.4607324105114233,0.35158354941922726,0.5279734740526503,0.490125254730633,81,-0.195,-0.215,0.01999999999999999,-1.085,-1.0645679012345677,-2.115,1.9200000000000002,0.4800000000000001,0.8899999999999999,6,16,0.19753086419753085,1.7162154320987653,1.71694,1.67838,Draw,6,0.2962962962962963,0.3950617283950617,0.2962962962962963,0.01999999999999999,3,0,2.3350059029213264,0.54,0.135,-1.03419,1,Draw,0.95,0.4146913580246913,81.0,17.0,4.0,0.2716049382716049,6.0,0.35294117647058826,0.7783229894721307,4.764705882352941,0.6666666666666666,0.5720764640579064,0.22923609722655341,1.7899999999999998,0.0,0.6,12.0,-0.358,0.16299999999999998,0.0,0.43128287867818305,0.5076209615483389,0.07633808287015591,1.5140053733832588,7.4,0.5236358388901754,0.4142180188018198,0.9,5,0.10541076512845063,0.29999999999999993,0.25973544232545553,5,0.36939700000000003,0.2139628125866735,0.20799999999999996,0.17155902774264026,5,0.29591900000000004,0.15750627981131418,-0.09199999999999997,-0.07347799999999999
